Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Deep learning pour la synthèse de fonds nuageux,ONERA,Palaiseau (91),vide,"Palaiseau (91)
Deep learning pour la synthèse de fonds nuageux
Réf ABG-88055
Stage master 2 / Ingénieur
Durée 5 mois
Salaire net mensuel Suivant le master ou l'école

20/10/2019

ONERA
Lieu de travail
Palaiseau Ile-de-France France
Champs scientifiques
Mathématiques
Date limite de candidature
28/02/2020
Établissement recruteur
Site web :
http://www.onera.fr
L'ONERA est le 1er acteur de la recherche aéronautique et spatiale en France, au cœur de pôles d’innovations scientifiques et technologiques de grande envergure à travers tout l’Hexagone.
Organisme partenaire de tous les industriels et universitaires du domaine, l’ONERA recrute des profils très variés lui permettant ainsi de rassembler les connaissances et compétences dans les domaines de l’aéronautique et du spatial.
Description
Le but du stage est d’adapter des méthodes de type deep learning à la génération de fonds nuageux texturés.
Dans un premier temps, il s’agira de mettre en œuvre et d’adapter à notre problématique une approche prometteuse, pour laquelle un code python est disponible.
L'idée est d’utiliser un réseau neuronal convolutionnel déjà entraîné pour une tâche de reconnaissance d’objets pour extraire des caractéristiques d’une image et de générer de nouvelles textures à partir d’un bruit blanc, de façon à minimiser l’écart entre les matrices de Gram dans l’espace des caractéristiques de l’image d’origine et de l’image synthétique.
Dans un second temps, l’objectif sera d’adapter le concept de réseau de noyaux convolutionnel à une architecture de type réseaux antagonistes génératifs (Generative Adversarial Networks - GAN).
Les GANs ont été introduits par Goodfellow en 2014 et permettent de générer des images avec un fort degré de réalisme.
Un GAN est constitué de deux réseaux placés en compétition selon le principe de la théorie des jeux. Le premier réseau est le générateur, il génère une image la plus réaliste possible, tandis que son adversaire, le discriminateur, essaie de détecter si un échantillon est réel ou bien s'il est le résultat du générateur.
Les CKN sont parfaitement adaptés à l’apprentissage non supervisé, conduisent à une interprétation géométrique des différentes couches du réseau, chaque étape revenant à effectuer une projection sur un sous-espace linéaire dans un espace de Hilbert à noyau (RKHS – Reproducing Kernel Hilbert Space), et donnent de très bons résultats en classification et super-résolution avec des architectures simples.
La pertinence des textures générées par rapport aux textures réelles sera évaluée à l’aide de critères pertinents pour la description des fonds naturels : moments statistiques, paramètre de Hurst et distribution des incréments horizontaux et verticaux pour caractériser les bords de nuages.
Profil
Master 2 ou Ecole d'Ingénieur
Spécialités : Deep learning, statistiques, optimisation, modélisation + python ou matlab
Prise de fonction
02/03/2020
L'Intelli'agence - il y a 4 heures
- Continuer pour postuler
Signaler cette offre d'emploi",20/10/2019,Data_scientist,Paris,20/10/2019,vjk=f25853bd8d3f4538,vide,stage
Data scientist,Calypse Consulting,Paris (75),vide,"Paris (75)
CDI
Vous aurez pour rôle d’agréger des données venant de multiples sources, de les analyser et d’en extraire des informations permettant à l’entreprise de mieux piloter ses activités et d’anticiper ses futurs besoins.
Missions
Traiter les données, structurées ou non structurées
Contrôler la qualité des données, détecter des patterns, des outliers
Proposer et mettre en pratique les modèles statistiques (régressions…) ou de datascience (machine learning…) pour répondre à des enjeux métier
Collaborer avec les équipes technique et métier pour définir les besoins et expliciter les résultats
Restituer les résultats (rapports, présentations…)
Mettre en œuvre et développer des algorithmes et des outils en Python ou R, en vous appuyant sur les librairies statistiques et de datascience associées

Profil
Expérience d’au moins 2 ans sur des fonctions similaires
Connaissances en Biologie Computationnelle et Statistique
Expérience avec R, MatLab ou/et Python
Anglais oral obligatoire
Bac+5 minimum
Capacité d’autonomie et doit être orienté solution
Vous aspirez à une progression rapide de carrière ?
Devenez Data scienstist chez Calypse Consulting
Ainsi, vous profiterez de :
Notre réseau d’industries de santé
Formations sur mesure
Un accompagnement personnalisé (missions adaptées et évolutives)
Calypse est une aventure entrepreneuriale depuis 2015. Notre objectif est de redéfinir avec vous le métier de Data scienstist de demain (C’est vrai que c’est ambitieux mais on y croit vraiment !).
Envoyez simplement votre CV à Diane Schinkieviez :
dschinkieviez@calypse-consulting.com
L’esprit calypse en image : http://calypse-consulting.com/
La bourse de l'Emploi des Entreprises du Médicament - il y a 15 heures
- Continuer pour postuler
Signaler cette offre d'emploi",Aujourd'hui,Data_scientist,Paris,20/10/2019,vjk=ff676643f4ff5a1e,vide,cdi
Lead Data Scientist - H/F - Open Time,Publicis Sapient,Paris (75),vide,"Paris (75)
INTRODUCTION :

Au sein de l'équipe Data de Publicis Sapient France, vous êtes entouré de Data Scientists, d’Experts Business Intelligence et de Consultants Analytics. En plus de vos contacts avec nos clients, vous êtes amené à collaborer régulièrement avec différents métiers au sein de Publicis Sapient (consultants en transformation digitale, développeurs, planneurs stratégiques, UX, créatifs...).
Au-delà de l’équipe Publicis Sapient, vous êtes intégré à l’ensemble des experts data du groupe Publicis (>100 personnes) réunis à Bastille, et bientôt sur notre campus de Gambetta.

VOTRE IMPACT:

Phase d’appels d’offre
o Coordonner les réponses à certains appels d’offre sur son expertise
o Savoir macro-chiffrer
o Savoir présenter/pitcher un projet big data, ML/AI, analytics, BI
Phase projet :
o Bâtir une vision stratégique de développement du compte en collaboration avec le lead commercial
o Organiser et planifier les projets et mettre en place les instances
o Mener les travaux d’analyse des besoins (faisabilité avec les experts, méthode de travail la plus appropriée (mode projet, méthode agile, etc.), chiffrage, MVP, PoC, planification, définition de KPIs, …),
o assurer les process et l’excellence des rendus
o Gérer les situations du quotidien
o Donner une vision stratégique du projet au client en identifiant les impacts métier,
o Suivre les chantiers Data et suivre le staffing,
En transverse :
o Former et assurer la capitalisation des savoirs(Animation des REX, documentation, cas client, …)
o Gestion d’équipe sur un ou plusieurs comptes
o Formalise la communication sur les réussites de ses missions

VOS COMPÉTENCES ET EXPÉRIENCES:
Issu(e) de la Data Science/IA, vous avez envie de vous investir sur le management de projets et d’équipes.
Votre parcours vous a permis d’acquérir de solides connaissances sur la gestion des datas au service des usages métier.

COMMENT VOUS DEMARQUEZ :
Pour accompagner notre activité en pleine croissance, nous recherchons des personnes passionnées, curieuses, créatives et innovantes.
La maîtrise de l’anglais est indispensable pour intervenir auprès de nos clients internationaux.
AVANTAGES :
Notre nouveau Campus à Gambetta : des beaux locaux flambants neufs
Remboursement du 50% du titre de transport
Restaurant d’entreprise
12 jours de RTT par an
25 jours annuels de congés payés
Mutuelle & Prévoyance
Epargne entreprise
Accompagnement & développement des compétences (formations externes, conférences & certiﬁcations)
CSE avec réductions sur divers univers (loisirs, voyages, spectacles, ciné…)
Évènements et vie d’entreprise : Ateliers, déjeuners DBT, Meet-ups, conférences, etc.
il y a 1 jour
- Continuer pour postuler
Signaler cette offre d'emploi",19/10/2019,Data_scientist,Paris,20/10/2019,vjk=950863603989d621,vide,vide
STAGIAIRE - Data Scientist Prévision des Coûts de Maintenanc...,Air France-KLM,Villeneuve-le-Roi (94),vide,"Villeneuve-le-Roi (94)
Stage
En raison d'un grand nombre de données à traiter et du développement des outils et méthodes Big Data, l'entité a pour mission d'envisager de nouvelles approches permettant d'affiner et de construire de nouveaux modèles de coûts.

Parmi les applications envisagées, il sera nécessaire d'imaginer, d'identifier et de quantifier l’influence de certains paramètres sur la fiabilité des équipements, des coûts de maintenance afin de prédire plus finement la rentabilité des contrats.

Rattaché(e) à l'équipe Costing/Princing, sous la responsabilité de votre maître de stage, vos missions principales consisterons à:

Participer au projet de transformation des méthodes de cotation

Développer une approche statistique définie pour certains modèles

Accompagner la monté en compétences des analystes sur les nouveaux outils

Profil recherché
Vous êtes étudiant(e) en Ecole d’Ingénieur ou en Master 2 dans le domaine des statistiques, de l'économétrie, ou des mathématiques appliquées et vous recherchez un stage de fin d'études.

Vous possédez des connaissances approfondies en mathématiques, statistiques et algorithmique

Vous avez de solides compétences en programmation

Vous avez de bonnes capacités d'analyse et de synthèse

Vous êtes force de proposition et polyvalent(e)

Votre esprit d'équipe et votre organisation seront également des atouts nécessaires à la réussite de vos missions

Une expérience dans l’actuariat est fortement appréciée
.

Conformément aux engagements pris par Air France dans son accord 2018-2020 en faveur de l’emploi des personnes en situation de handicap, nos stages et contrats d’alternance sont ouverts à tous.

Type de contrat
Convention de stage
Durée du contrat (mois) :
6
Date de prise de poste souhaitée
01/01/2020
Temps partiel possible
Non
Type d'horaires
Administratif
Profil candidat
Spécialisation
AERONAUTIQUE
MAINTENANCE
PROJET
Niveau d'études min. requis
Bac + 5 et plus / 3ème année grande école
Langue
Anglais (3 - Confirmé)
Localisation du poste
Localisation du poste
France, Ile-de-France, Val de Marne (94)
Site
VILLENEUVE-LE-ROI
il y a 1 jour
- Continuer pour postuler
Signaler cette offre d'emploi",19/10/2019,Data_scientist,Paris,20/10/2019,vjk=2ae49d2b7fe08e19,vide,stage
"Data-scientist Lead, Paris Office",Synthesio,Paris 1er (75),vide,"Paris 1er (75)
Company Overview

Synthesio (https://www.synthesio.com/) is a global organization with offices in NY, London, Paris, Brussels and Singapore. We are an ""established startup"" of about 140 employees, created in 2006, which is recently became part of the IPSOS group, one of the global leaders in market research.
Synthesio provides a Social Intelligence platform to customers that allows them to make sense of the chatter that goes on throughout social media (Facebook, Twitter, LinkedIn, Instagram etc, blogs, forums.). We sell into the Marketing or Communication leaders in large F1000 companies - such as Mastercard, Nissan - or large agencies - such as WPP.

Our Culture Is
Global: Global organization, very flat, we interact daily with all offices, all time zones, more than 30 different cultures, so we appreciate being open-minded, respectful.
Simple: We take pride in finding simple solutions to complex problems, so we look for scalable solutions, we are proactive looking for/ giving feedback, being assertive, honest.
Fun: We believe that autonomy, trust, conviviality, being oneself and have fun is the best way to flourish and give the best of oneself.
Position Overview
Under the CTO, you will manage the Data Science team of Synthesio
Enjoy manipulating billions of data (60+ millions a day, 3PB of datastores) on NLP (Clustering, Sentiment Analysis, Entity Recognition…), Computer Vision and Trends detection
Work closely with data engineering to setup data processing pipelines including data preparation, models training, feedback loops
Work closely with Product Team which features we can incorporate and define which we will buy, which we will build internally, and which we will partner with
Requirements
Good knowledge about developing Data Science models
Interested in integrating models in data processing pipelines manipulating billions of data
Knowledge in the fields of NLP, Computer Vision and Trends detection is a plus
Our Stack : ReactJS, Go, Mysql, ElasticSearch, Kafka, REST & GraphQL APIs, Git, Vagrant, Docker, Jenkins, Python, Cassandra
Requirements
5-6 years of experience as in a tech company
Interested in understanding user needs
Rigour and strong appetite for software quality
Fluent in English or French. This includes written, speaking and reading
Highly preferred - prior experience leading a small team as well as having prior experience in a high growth SaaS product company
Eager to setting management best practices: have regular 1:1s, aim at individual growth of the team members, foster a thriving environment...
Represent the organization and advocate its data analytics efforts and capabilities using external presentations and publications
Good communicator, self-starter and collaborative enthusiast
jNuol8UczF
il y a 1 jour
- Continuer pour postuler
Signaler cette offre d'emploi",19/10/2019,Data_scientist,Paris,20/10/2019,vjk=1d0bbfa249f6bfb5,vide,vide
STAGE DATA SCIENTIST – DEEP LEARNING pour la santé,Endotact,Paris (75),vide,"Paris (75)
Stage
La société :
Endotact, startup innovante dans le secteur des dispositifs médicaux, vise à développer des implants connectés pour différentes chirurgies de l’appareil locomoteur. Les procédures notamment ciblées sont d’une part la Distraction Osseuse – écartement progressif de 2 segments osseux à reconsolider – rencontrée en chirurgie maxillofaciale et en orthopédie et, d’autre part l’Arthrodèse – fusion osseuse entre 2 segments osseux – pour la chirurgie du rachis et l’orthopédie. Endotact, développe par ailleurs une plateforme basée sur l’intelligence artificielle pour l’aide au diagnostic post-opératoire.
Le poste :
Dans ce contexte, au sein d’une équipe R&D interdisciplinaire, vous avez pour rôle de développer des algorithmes innovants basés sur l’IA à des fins de support au diagnostic clinique. Encadré(e) par le responsable IA, vous aurez notamment pour missions :
Participer à la revue de littérature
Contribuer au développement et à l'amélioration d'algorithmes de Deep Learning issues de la littérature récente (CNN, RNN)
Explorer de nouvelles pistes d’exploitation de données variées
Identifier et proposer de nouvelles approches d’IA explicable (XAI)
Confronter la performance des modèles développés sur des jeux de données ouverts
Identifier et proposer de nouvelles stratégies d’augmentation, de synthèse et de transfert de la donnée.
Le profil :
Etudiant(e) en école d’ingénieur ou un équivalent universitaire avec une spécialisation en Data Science ou Intelligence Artificielle, vous recherchez un stage de fin d’étude dans le domaine du Deep Learning pour la santé. Vous vous démarquez par votre curiosité, votre autonomie, votre rigueur et votre réactivité.
Les points suivants sont indispensables pour le poste :
Vous avez une bonne connaissance en matière de Machine Learning, Deep Learning, Image Processing. Vous maîtrisez notamment les réseaux de neurones convolutifs et récurrents.
Vous maîtrisez Python et les frameworks IA (Tensorflow, Keras, Pytorch)
Vous êtes passionné(e) par la data, vous savez être force de proposition
Vous maîtrisez l’anglais écrit et oral
Une connaissance des approches IA symboliques est un vrai plus.
Vous faites preuve de rigueur et d’esprit d’analyse. Vous avez un esprit ouvert, curieux et êtes intéressé par le challenge.
Type d'emploi : Stage
Langue:
anglais (Souhaité)
il y a 2 jours
Signaler cette offre d'emploi",18/10/2019,Data_scientist,Paris,20/10/2019,vjk=cb25ef7373f536a3,vide,stage
stage data scientist h/f,ETAM,Clichy (92),vide,"Clichy (92)
Stage
Description de la mission
L'équipe Data science, au sein de la DSI du Groupe ETAM, a pour objectif de mettre à disposition des outils pour les marques. (Marketing, Supply, Dév produit, Ecomm)
Nous recherchons un profil qui aura la charge de mettre en place des ""fiches articles"" au travers d'Embeddings, issus de l'utilisation de méthodes de Deep Learning.
L'objectif de ce stage est d'évaluer si des techniques de Deep Learning seraient applicables et contribueraient à l'amélioration des performances des modèles mis en place.
Profil
Vous êtes en dernière année d'études en Data science, avec un fort attrait pour le Deep Learning.
Vous maîtrisez Python et SQL.
Autonome et rigoureux, vous avez un bon relationnel et souhaitez rejoindre une équipe dynamique et qui se challenge quotidiennement.
Localisation du poste
CLICHY
Siège Groupe ETAM
Centenaire et toujours familial, le groupe ETAM, aujourd'hui leader en France, est un acteur incontournable de la lingerie & de la mode dans le monde !
Fort de son identité et de son savoir-faire historique, le groupe ETAM cultive cette relation unique avec sa clientèle au travers de ses marques Etam, Maison Cent Vingt-Trois et Undiz, et d'un réseau de plus de 1400 magasins dans 55 pays.
Les talents de demain relèveront le défi de poursuivre cette success story et auront pour mission de sublimer les 100 prochaines années…
il y a 2 jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/10/2019,Data_scientist,Paris,20/10/2019,vjk=f9e221ab3924df5f,vide,stage
DATA SCIENTIST NLP,AskHub,Paris (75),40 000 € - 50 000 € par an,"Paris (75)
40 000 € - 50 000 € par an
DESCRIPTIF DU POSTE
Rôle :
En lien direct avec les fondateurs d’AskHub, l’équipe Tech et le Key Account Manager, tu seras moteur dans la conception de notre technologie de NLP de pointe tout en assurant le bon déroulement des missions d’AskHub auprès des clients grands comptes tels que Accor, Oui.Sncf ou EDF.
Doté d’un goût prononcé pour la data et d’une forte capacité à la faire parler, tu permettras à nos clients d’exploiter leurs données conversationnelles pour extraire des insights business à forte valeur ajoutée et booster leur relation client grâce à l'IA.
Faisant partie des premiers salariés de l’entreprise, tu participeras activement au recrutement et à la structuration d’une équipe de Data-Scientists de haut niveau capables d’accompagner la forte croissance de la startup.
Missions :
Après avoir pris en main nos outils de traitement automatique du langage, tu assureras le bon déroulement de la collaboration avec les clients en tant que référent technique :
Évaluation de la faisabilité et délais des missions proposées aux clients,
Choix des approches et des algorithmes de NLP les plus adaptés,
Conception de nouveaux algorithmes, amélioration continue et optimisation des solutions AskHub,
Réalisation des études (catégorisation des données, annotation de données, recommandations…) et comités de pilotage clients en collaboration avec le Key Account Manager
Analyse de sentiment client et détection des irritants
Maintenance des outils AskHub pour le NLP (en lien avec l’équipe tech)
Veille technologique
Participation aux salons professionnels pour promouvoir l’offre AskHub
Rémunération :
40 à 50 k€ bruts par an selon profil,
variable sur objectifs,
un accès au capital (BSCPE) au bout d’un an,
PROFIL RECHERCHÉ
Entrepreneur(e) dans l’âme, dynamique et rigoureux(se), tu souhaites t’investir dans le succès d’une startup tech et grandir avec elle.
De formation Master 2 et/ou PhD en Machine Learning appliqué au NLP, tu disposes d’une expérience de 2 à 3 ans réalisées au sein d’une start-up ou une société de conseil spécialisée dans l’IA,
Tu es passionné(e) par le Machine Learning (et le NLP en particulier),
Tu sais traiter des données non structurées et les analyser pour extraire des insights à forte valeur ajoutée pour nos clients,
Tu es autonome et capable de délivrer dans des délais courts,
Maitrise d’un ou plusieurs langages de programmation adaptés au traitement massif de données : NodeJS, Python, Scala, R…,
Expérience avec des outils de data vizualisation : Power BI…,
Maîtrise de Git,
Une expérience avec Spark ou Hadoop est un plus,
Au-delà de ton expertise technique, tu disposes d’un sens business et tu comprends les enjeux de nos clients,
Tu aimes travailler dans une équipe avec des compétences et des profils variés,
PROCESS DE RECRUTEMENT
sélection sur CV
2 entretiens physiques (avec les 2 co-fondateurs)
INFORMATIONS COMPLÉMENTAIRES
Type de contrat : CDI
Date de début : 05 janvier 2020
Lieu : Paris, France (75013)
Niveau d'études : Bac +5 / Master
Expérience : > 2 ans
Télétravail total possible
Station F - il y a 2 jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/10/2019,Data_scientist,Paris,20/10/2019,vjk=29d7bee86f0f84fa,vide,cdi
Data Scientist Consultant,Sutter Mills Epsilon,Paris (75),vide,"Paris (75)
Your mission
By joining Sutter Mills, you bring your skills to a dynamic and (wildly) friendly team evolving in a fast-growing environment and actively take part in the development of our entity.
Operating on behalf of international accounts from very diversified sectors you will work on substantial missions among Sutter Mill’s clients directly at the center of a consulting mission and:
Take part of the client-needs identification, the project implementation & the innovation process
Contribute actively to the lasting building of a solid relationship with the clients, the techno-partners and the digital ecosystem
Build predictive algorithms using machine learning technologies (Python & R)
Carry out business oriented analysis (segmentation, forecasting, scoring)
Develop recommendation models
Involve constantly in the connectedness among the different knowledge hubs of Sutter Mills so as to use the diversity of expertise and innovate
Keep abreast of the digital & methodological innovations
Profil recherché
Your profile
Master degree in engineering or equivalent with a specialisation on big data/data science, statistics
3-year experience in similar positions
Knowledge and practice of Data Science tools:
Adapted programming language
Mastering of SQL
Environment cloud (GCP, AWS) and Linux exploitation system
Good expertise of classification/regression algorithms
Deployment capacity of calculations on environments Hadoop (Spark) distributed
Solid knowledge of at least one data visualisation library/tool (board, plotly, C3, etc.)
Interest in machine learning
Team player spirit: “work hard, play hard”
Full oral and written proficiency in French & in English, international experience appreciated
You fit our profile and you are looking for a new and exciting challenge: don’t hesitate and come meet us!
Déroulement des entretiens
Sutter Mills recruitment process is designed to evaluate how do candidates match Sutter Mills’ core requirements, aka the 3Cs:
Competency > know how & experience
Consulting > soft skills, client & stakeholder management (internal/external)
Culture > adherence to core values
The 3Cs are the cornerstone of the Sutter Mills’ project, based on the quality of delivery and the team cohesiveness so that every individual can achieve its potential.
The recruitment process comprises a maximum of 4 interviews, with HR, a Consultant or a Manager, and at least one of the Managing Directors, whereupon Sutter Mills is committed to provide you an answer at the shortest possible notice.
Sutter Mills - il y a 2 jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/10/2019,Data_scientist,Paris,20/10/2019,vjk=fc3f2e08f8618313,vide,vide
Data Scientist [STAGE],Hello Watt,Paris 18e (75),vide,"Paris 18e (75)
Stage
Détails de l'annonce
Le paysage énergétique français n’a pas évolué depuis des décennies, il est temps de le dépoussiérer. L’ambition d’Hello Watt est de créer LA plateforme qui révolutionne la façon dont on consomme de l’énergie, partout en Europe.

Notre mission : changer et moderniser la manière dont les gens consomment de l’énergie chez eux et digitaliser ce marché au potentiel énorme mais inexploité.

Grâce à Hello Watt, les particuliers identifient simplement les gisements d’économie d’énergie de leur logement. Ils accèdent ensuite à des professionnels sérieux et payent le prix juste pour leur énergie, leurs équipements énergétiques et leurs travaux de rénovation. En bref, Hello Watt les accompagne dans toutes les étapes de la transition énergétique de leur logement.

Avec plus de 40 personnes recrutées en 1 an, Hello Watt ne compte pas s’arrêter là pour créer la plateforme de référence de l’énergie !

Votre Mission :

Hello Watt développe une plateforme de diagnostic énergétique permettant d'orienter les particuliers vers des actions d'économie d’énergie pertinentes. Intégré à l’équipe Data Science, vous serez au coeur du projet de R&D porté par Hello Watt:

Analyser les consommations d’énergie des particuliers en utilisant les données des compteurs communicants Linky et Gazpar respectivement déployés par ENEDIS et GRDF.
Intégrer les données (données de consommation issues des compteurs communicants, données déclaratives, données tierces) à la plateforme Hello Watt
Participer à la conception et au développement de la plateforme de diagnostic énergétique,
Profil recherché
Entreprenant et structuré vous êtes capable de mener un projet en choisissant les données pertinentes pour arriver à vos fins,
Vous retrouver avec une montagne de données à structurer ne vous donne pas le vertige
Vous jonglez avec les acronymes des algorithmes mais êtes capable d’expliquer en détail l’algèbre qui les constituent,
Vous savez communiquer sur vos résultats et les mettre en valeur notamment avec de la dataviz,
Python ne vous pose aucun problème
Vous avez un goût prononcé pour les belles choses ainsi que pour les défis individuels et collectifs.

Pourquoi Hello Watt?

Vous avez envie de travailler sur de multiples projets où les mises en production de vos travaux sont rapides
Vous voulez intégrer une Greentech travaillant sur un produit à la pointe en Europe
Vous voulez utiliser la data pour proposer des services permettant de réduire l’empreinte carbone et les factures d’énergie

Déroulement des entretiens :
Entretien téléphonique
Etude de cas
Entretien Physique
Azerty Jobs - il y a 2 jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/10/2019,Data_scientist,Paris,20/10/2019,vjk=2f5125ec7bf448f4,vide,stage
