Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Ingénieur commercial BI,Excelcio,Paris (75),vide,"Paris (75)
Nous recherchons des ingénieurs commerciaux spécialisés dans la vente de nos solutions partenaires, Qlik, Tableau, Jedox et IBM Planning Analytics.
Vos missions :
Développement de l’activité, suivi d’un portefeuille de clients grands comptes et upper-midmarket existants ;
Gestion de l’ensemble du processus de vente.
Lieu d’emploi : Paris
Compétences
Bonnes connaissances métier (Contrôle de gestion / Finance /Marketing) ;
Anglais courant (professionnel) souhaité.
Qualités souhaitées
Expérience de la vente de softwares souhaitée ;
Capacité à faire du New Biz & de l’Expand sur les comptes Clients, auprès d’interlocuteurs Métier (C-level) ;
Très bon relationnel ;
Organisé et rigoureux, vous êtes à l’écoute des besoins clients et savez nouer des relations de confiance avec vos interlocuteurs.
Merci d’adresser votre candidature (lettre de motivation et CV) par email à rh@excelcio.com, en précisant la référence : SEBI02
il y a 3 heures
- Continuer pour postuler
Signaler cette offre d'emploi",14/10/2019,BI,Paris,14/10/2019,vjk=b7ecf8fa920ce359,vide,vide
Scrum master expérience Data / Bi ou secteur energie / Freel...,Jefferson Frank,Paris (75),550 € par mois,"Paris (75)
Temps plein, Freelance / Indépendant
550 € par mois
Bonjour,

Je recherche pour mon client final un Scrum master pour une mission à démarrage immédiat.

Dans l’idéal, le candidat(e) aura de l’expérience dans le domaine de la Business intelligence/data et/ou dans le secteur de l’énergie.

Il sera a la fois pédagogue et force de proposition Il saura impulser aux équipes (métier et dev) un réel changement mais également adapter la méthode agile aux spécificités de l’entreprise.

N’hésitez pas à me transmettre votre CV à l’adresse a.delhaye@jeffersonfrank.com
Freelance-info - il y a 2 heures
- Continuer pour postuler
Signaler cette offre d'emploi",14/10/2019,BI,Paris,14/10/2019,vjk=43fd5d8a521c7ae5,vide,freelance
Recherche Développeur Microsoft BI / Freelance,Huxley,Paris (75),vide,"Paris (75)
Temps plein, Freelance / Indépendant
Bonjour,
Nous recherchons pour notre client dans le 8eme arrondissement de Paris, un développeur Microsoft BI:

Description des taches :
Développer sur les technologies Microsoft SSIS / SSAS / SSRS autour des applications SR Manager (application qui gérer la vue passive, souscriptions / rachats)
Rapporter au responsable de projet
Rédiger des analyses techniques
Notions d’infrastructure, sécurité

Profil recherché :
Connaissance SSIS , SSAS, SSRS
Connaissance du langage SQL (PL/SQL)
Connaissance de bases de données SQL Server / Oracle
Capacité d’analyse et de synthèse
Intérêt pour les sujets innovants
Autonome, gout pour le travail en équipe et forte orientation résultat
Connaissance, expérience dans l’application de méthodologie Agile
Connaissance du monde de la finance serait un plus

Merci de nous envoyer votre cv actualisé, vos disponibilités pour entretien et démarrage et votre TJM / prétentions salariales.
Freelance-info - il y a 2 heures
- Continuer pour postuler
Signaler cette offre d'emploi",14/10/2019,BI,Paris,14/10/2019,vjk=8c189d2ed90c5f8f,vide,freelance
RESPONSABLE DE PROJET BI (H/F),BDM/JOB,Neuilly-sur-Seine (92),vide,"Neuilly-sur-Seine (92)
CDI
Description du poste :
Acteur majeur du recyclage en France, nous recrutons un Responsable de Projet BI H/F pour notre siège de Neuilly sur Seine. Votre mission principale consistera en la construction d'outils de reportings à partir d'un outil de BI. Vous serez au départ en charge de la mise en place de reportings sur la partie Transport (Budget de + de 100M€) et vous évoluerez ensuite sur la mise en place d'indicateurs sur notre coeur de métier. Vous interagirez avec les opérationnels (Direction générale, directeurs de régions, chef de projet business, contrôleurs de gestion) afin de construire de nouveaux indicateurs et d'automatiser leurs mises à disposition. Vous facilitez la récupération de l'information et leur diffusion dans l'entreprise pour permettre aux décideurs de prendre les meilleures décisions et définir les plans d'actions sur des projets stratégiques. Vous prenez en charge des projets de mise en place d'indicateurs/tableaux de bords/rapports, d'outils d'analyse de données et de reporting, d'amélioration de la qualité de données... Vous accompagnez les utilisateurs dans la définition de leur besoin, mettez en oeuvre la solution, et assurez les évolutions et le support tout au long de sa durée de vie. Vous devez impérativement maitriser un outil de BI (Power BI, Tableau...), Access et les fonctions avancées d'Excel. Nous recherchons exclusivement un profil orienté business qui est déjà parvenu dans une expérience précédente à s'imposer comme un référent dans la mise en place d'une solution de reporting à l'aide d'un outil de Business intelligence. Titulaire d'une formation Bac +4/5 avec des compétences en traitement de la donnée et reporting, Vous avez travaillé étroitement à minima pendant 3 ans avec un service contrôle de gestion dans le cadre de la mise en place d'un outil de business intelligence : analyse de la donnée, conception d'indicateur de performance et mise en place d'outil de pilotage & de reporting. Travail en équipe, sens du service, esprit de synthèse et d'analyse sont autant d'atouts qui vous permettrons de réussir à ce poste.
ComptaJob.fr - il y a 9 heures
- Continuer pour postuler
Signaler cette offre d'emploi",Aujourd'hui,BI,Paris,14/10/2019,vjk=894227a235c8a56d,vide,cdi
Stage consultant décisionnel BI,Aldecis,Paris 11e (75),vide,"Paris 11e (75)
Stage
Fondée en 2002, Aldecis dispose d’un savoir-faire reconnu par le marché sur :
Les solutions fonctionnelles décisionnelles d’analyse et de simulations (ex. : préparation budgétaire, atterrissages de fin d’exercice, plan à moyen terme, prévisions de grilles tarifaires, simulations de coûts…).
Les Tableaux de bord évolués incluant des représentations graphiques professionnelles (ex.: EIS, Balanced ScoreCard, tableaux de bord de Direction Générale...).
Partenaire privilégié d’IBM dont nous sommes un des premiers intégrateurs sur TM1, Aldecis est une société en France ayant une expertise depuis plus de 15 ans sur ces nouvelles solutions Olap appelées « In-Memory ». Aldecis est aussi reconnue par Microsoft (Silver Partner) pour avoir été un des premiers partenaires quant à son offre décisionnelle (autour de SQL Server).
Descriptif du poste :
Contribution à la réalisation d'un Datawarehouse et réalisation d'analyses et restitutions.
Votre stage se déroulera au sein de l’équipe des consultants en charge du projet d’implémentation d’un outil décisionnel.
Description du profil :
Maîtrise du développement front WEB HTML5, CSS3 ou Javascript.
Connaissances de base en Informatique décisionnel (bases de données SQL, Power BI ou Cognos analytics).
Adaptabilité, autonomie, rigueur. Empathie et capacité de travailler en équipe.
Bac+4 à Bac +5.
Type d'emploi : Stage
il y a 17 heures
Signaler cette offre d'emploi",Aujourd'hui,BI,Paris,14/10/2019,vjk=f79d1dc8e6076815,vide,stage
Chef de Projet BI / Reporting / Freelance,HFIT CONSULTING,Paris (75),vide,"Paris (75)
Temps plein, Freelance / Indépendant
Nous recherchons pour l’un de nos clients du secteur Bancaire un Chef de projet BI / Reporting pour renforcer l’équipe DW-BI qui est responsable du Reporting pour le compte de tous les métiers du groupe (Banque Privée, Banque d’investissement, Contrôle interne )

Description de la mission

Face au métier :
Qualifier les attentes du métier par la description de ses besoins
Proposer au métier une solution conforme et dans le respect des principes d’architecture IT
Conception fonctionnelle et cadrage des usecase
Animer la recette métier :
o Communication sur le périmètre livré, l’état d’avancement des tests
o Analyser les retours de test et les prioriser
o Organiser les livraisons
Rédaction de la documentation utilisateur (dictionnaire, etc)
Prendre en charge les incidents et demandes d’évolution
Face aux développeurs :
Rédaction des spécifications détaillées en mode agile
Construction des cas de tests
Relation avec les équipes du développement :
o Les inclure dans la conception de la solution
o Obtenir estimation de charges
o Animer et suivre les développements dans le respect de la planification
o S’assurer de la bonne compréhension de l’attendu
o Proposer des conceptions alternatives en cas de blocage
Tester et valider la solution
La mission sera l’occasion pour le candidat :
d’approfondir ses connaissances fonctionnelles sur différents métiers en développement une vision de bout en bout.
de travailler avec une liberté d’exécution
en contact direct avec les interlocuteurs métiers
d’approfondir sa compréhension des besoins de données d’une institution financière et des flux internes externes, au sein d’un environnement fonctionnel riche multiactivité.
Profil du candidat
Formation : Diplômé d’une école ingénieur
Savoir être : Rigueur, Sens du service, Sens des responsabilités
Curiosité et appétence pour l’apprentissage de nouveaux sujets
Autonomie dans la recherche de solution
Anglais courant
Polyvalence et multi-tâches
Expériences

Le candidat doit satisfaire ces prérequis :
Entre 5 ans et 8 ans d’expérience en IT
Au moins 1 an d’expérience professionnelle dans la BI
Qualités et compétences souhaitées :
Maitrise du SQL : requêtes et procédures stockées
Connaissance du milieu bancaire et de la finance (notions d’instrument : equities, fixed income, fonds. Comprendre les particularités/enjeux des grands acteurs : banque privée, broker, asset manager)
Connaissance des concepts BI, raisonnement et démarche de travail associé.
Connaissance COGNOS / TM1
Freelance-info - il y a 20 heures
- Continuer pour postuler
Signaler cette offre d'emploi",Aujourd'hui,BI,Paris,14/10/2019,vjk=bd5aca11fd9c4367,vide,apprentissage
Consultant décisionnel BI F/H,ALDECIS,Paris 11e (75),vide,"Paris 11e (75)
CDI
Participer à l’analyse fonctionnelle.
Extraire les données (requêtes SQL, Power BI ou Cognos BI...).
Déterminer les spécifications techniques.
Réaliser les reportings BI.
Modéliser les entrepôts de données
Accompagner le client dans la réalisation projet.
Profil recherché Connaissance des outils informatiques de reporting, par exemple sur les requêteurs de type Cognos BI ou Power BI avec une formation en langage SQL.
Entreprise Fondée en 2002, ALDECIS dispose d’un savoir-faire reconnu par le marché sur:

Les solutions fonctionnelles décisionnelles d’analyse et de simulations (ex. : préparation budgétaire, atterrissages de fin d’exercice, plan à moyen terme, prévisions de grilles tarifaires, simulations de coûts…).

Les Tableaux de bord évolués incluant des représentations graphiques professionnelles (ex.: EIS, Balanced ScoreCard, tableaux de bord de Direction Générale...).

Partenaire privilégié d’IBM dont nous sommes un des premiers intégrateurs sur TM1, ALDECIS est une société en France ayant une expertise depuis plus de 15 ans sur ces nouvelles solutions Olap appelées « In-Memory ». Aldecis est aussi reconnue par Microsoft (Silver Partner) pour avoir été un des premiers partenaires quant à son offre décisionnelle (autour de SQL Server).
Apec.fr - il y a 1 jour
- Continuer pour postuler
Signaler cette offre d'emploi",13/10/2019,BI,Paris,14/10/2019,vjk=838461422e728293,vide,cdi
salarié-associé BI F/H,ALTER SI,Paris 20e (75),vide,"Paris 20e (75)
CDI
Si vous avez une âme d’entrepreneur, c’est l’occasion de venir développer avec nous l’offre décisionnelle d’Alter SI !

Vos premiers rôles consisteront à :
développer l’offre décisionnelle,

réaliser des missions clients,

participer au développement Alter SI selon vos compétences et appétences !
Profil recherché Vous avez suffisamment d’expérience professionnelle sur la Business intelligence pour être autonome sur un projet et de l’expertise sur au moins une solution de Data viz : Power BI, Qlikview, Qlik Sense, Tableau Software...

Très important bien sûr, l’esprit d’entreprise et l’envie de vous engager pour un projet qui vous tiendra à coeur : )

Enfin l’esprit d’équipe, de partage et de coopération qui constitue l’ADN de l’entreprise.
Entreprise ALTER SI est une jeune startup coopérative dont la mission est d’accompagner le développement des PME grâce à l'apport de solutions d'informatique de gestion (ERP) et d’informatique décisionnelle (BI).

Nous visons à travailler en équipe, sur des projets et ainsi à faire le moins de régie possible.

Nous sommes situés à proximité du métro Gambetta (Paris 20e) dans une pépinière d'entreprise, au contact de nombreux entrepreneurs.
Apec.fr - il y a 1 jour
- Continuer pour postuler
Signaler cette offre d'emploi",13/10/2019,BI,Paris,14/10/2019,vjk=3f5f3c15bffcb534,vide,cdi
Stage Business Intelligence et Data Analytics (H/F),MBDA,Le Plessis-Robinson (92),vide,"Le Plessis-Robinson (92)
Stage
Venez partager et développer vos compétences avec nos 3000 collaborateurs sur notre site du Plessis-Robinson. Rattaché(e) à la direction des systèmes d'information, vous assisterez le responsable du pôle Business Intelligence & Analytics dans le pilotage et la gestion des activités « data ». L’objectif de votre stage est d’assurer une gestion de projet depuis l’expression de besoin jusqu’au déploiement de la solution.


Grâce à vous compétences, aidé(e) de votre tuteur de stage vous aurez en charge :
Le pilotage des projets de déploiement de l'outil de visualisation de données choisi par MBDA,
La collecte, la formalisation et l’analyse des besoins en lien avec les interlocuteurs métiers,
L’implémentation, le déploiement ainsi que les tests,
La gestion du changement via la documentation et la communication auprès de la communauté des utilisateurs.
Compte tenu de l’environnement international du stage, un bon niveau d’anglais est requis.
PROFIL RECHERCHÉ
Vous êtes étudiant ingénieur informatique ou équivalent, idéalement spécialisé en data science ou systèmes d’information, avec une première expérience souhaitée dans le domaine de la Data Science.
Expérience en Data analyse ou exploitation de données démontrable sur un projet.
Désir d'évoluer et de monter en compétence dans le domaine de la Data Science.

Vous connaissez ou maitrisez :
Les technologies liées au domaine de la Data Science
Les langages R et Python
Les bases de données Microsoft SQL Server
L’outil de visualisation Microsoft Power BI

Vous êtes force de proposition, motivé(e), dynamique. Vous avez le sens de l'organisation et du travail en équipe.
Durée du stage : 6 mois
Date de début : février 2020 (au plus tôt)
TYPE DE CONTRAT : Stage
LOCALISATION : Le Plessis-Robinson (92)
RÉFÉRENCE : ST8394
POSTULER
il y a 2 jours
- Continuer pour postuler
Signaler cette offre d'emploi",12/10/2019,BI,Paris,14/10/2019,vjk=ac179d5328f9c8cb,vide,stage
Développeur(se) BI (UNICA),Numberly,Paris 9e (75),vide,"Paris 9e (75)
Job Description

Numberly recherche un(e) Développeur(se) BI Unica reoindre son équipe dédiée aux problématiques Data.
Vous :
Vous êtes issu de formation supérieure (licence statistique, informatique)
Vous aimez la donnée dans toutes ses formes : brute, travaillée et analysée ;
Vous avez envie de la comprendre et la faire parler ;
Vous avez une formation axée sur les statistiques, l’informatique décisionnelle, la fouille de données, l’aide à la décision ;
Vous aimez le travail bien fait, avez le sens du détail et vous aimez comprendre les problématiques de vos clients ;
Vous souhaitez travailler pour des clients variés et prestigieux sur des problématiques très en pointe ;
Vous êtes à l’affût de nouveaux langages / technologies, et testez avant tout le monde les dernières tendances open source ;
Vous aimez le marketing et souhaitez découvrir ce domaine.

Qualifications

Vous connaissez :
le langage SQL
un ou plusieurs outils de gestion de campagnes unica
le marketing digital et les différents canaux d’activation (emailing, sms, push notification…)

Encore mieux si vous connaissez :
Le langage HTML
Un ETL : SSIS, Talend, Pentaho…
Les cubes OLAP et SSRS
Le logiciel R ou autre outil statistique classique
Python , C#
API REST, WebServices, Amazon Web Services

Ce que nous utilisons :
Windows
IBM UNICA, adobe campaign, salesforce
MS BI Suite
Visual Studio 2017
MS SQL Server 2017
SSIS, SSRS, Talend, Power BI
Git

Additional Information

null
il y a 2 jours
- Continuer pour postuler
Signaler cette offre d'emploi",12/10/2019,BI,Paris,14/10/2019,vjk=ff2627927c7cdb84,vide,vide
