Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Stage-Développeur Full Stack H/F_Toulouse,Capgemini,Occitanie,vide,"Occitanie
Stage
Description de l'entreprise
Capgemini est un leader mondial du conseil, des services informatiques et de la transformation numérique. A la pointe de l’innovation, le Groupe aide ses clients à saisir l’ensemble des opportunités que présentent le cloud, le digital et les plateformes. Fort de 50 ans d’expérience et d’une grande expertise des différents secteurs d’activité, il accompagne les entreprises et organisations dans la réalisation de leurs ambitions, de la définition de leur stratégie à la mise en œuvre de leurs opérations. Pour Capgemini, ce sont les hommes et les femmes qui donnent toute sa valeur à la technologie. Résolument multiculturel, le Groupe compte 200 000 collaborateurs présents dans plus de 40 pays. Il a réalisé un chiffre d'affaires de 12,8 milliards d'euros en 2017.

Tu souhaites travailler dans un environnement dynamique et convivial ? Les nouvelles technologies t’intéressent ? Les mots Java, NodeJS, Angular 4, Cordova, JEE, DevOps ne te font pas peur… Alors tu es prêt à nous rejoindre!

Plus d’informations sur www.capgemini.com. People matter, results count.

Description de la mission
Intégré au sein de l’une de nos équipes projets, tu deviendras un véritable acteur de la révolution digitale.
Dans ce contexte, tu participeras à toutes les étapes de la vie du projet, de la conception à l'intégration jusqu'aux échanges avec le client.
Ton environnement technique va du backend au frontend avec différents langages de développement : java, php, net, Angular, Node...

Profil
Développeur dans l'âme, tu as une première expérience réussie en développement logiciel (stages et projets d'école significatifs inclus) et tu veux poursuivre dans cette voie. De plus si tu es à l'aise sur Java, ta place est chez nous !

Une communauté stagiaire t'attend avec un parcours de formation adapté à ton futur environnement de travail. Cerise sur le gâteau , tous nos stages sont proposés en pré-embauche ou pré-alternance!

Tu peux postuler directement en envoyant ta candidature à l'adresse suivante : recrutement.ts.fr@capgemini.com
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Toulouse,16/10/2019,vjk=eb19992bd4bf9746&advn=5890588353020774,vide,stage
Développeur Front-end Javascript Angular NodeJS - Toulouse -...,TECH VALLEY,Toulouse (31),vide,"Toulouse (31)
TECH VALLEY est une société de Consulting en Systèmes d’Informations, et d’Expertise en ingénierie informatique, constituée d’une équipe de consultants, d’ingénieurs, et d’experts.
Nous mettons en avant une vision fédératrice de la qualité des SI : robustesse, efficacité, dimensionnement, sécurité, performance, évolutivité, conformité, optimisation.
Nous intervenons au national dans l’accompagnement des Grands Comptes et des ETI secteurs industrie, médical, telecom, finance, énergie, sur la transition de l’industrialisation des systèmes d’informations, principalement sur les architectures fonctionnelles, les process de développement et intégration, la Qualité et sécurité des systèmes d’informations, la fiabilité et les performances, ainsi que sur les architectures techniques et opérationnelles, les process de production et changement.
Le siège de la société se situe à Perpignan Tecnosud, nos agences couvrent nos interventions à Toulouse, Bordeaux, Nantes, Lille, Paris, Lyon, Montpellier, Aix, Sophia Antipolis.

Intitulé du poste : Consultant Développement Front-end Javascript Angular NodeJS

Site : Toulouse

Postes ouverts au recrutement :
. Concepteur-développeur
. Lead developer
. Architecte Application

Vos compétences techniques :
. Javascript, Ajax
. Frameworks parmi Angular, Jquery, ReactJS, ExtJS, Node.JS
. Webstorm
. web services, XML, Api Rest
. HTML5 et CSS ; Bootstrap
. SVN, GIT, ou équivalent

Votre expérience, votre sens du service, votre goût du travail en équipe et vos qualités relationnelles font partie de vos atouts, rejoignez la team TECH VALLEY !

TECH VALLEY - Consultants en Systèmes et Technologies de l’Information - France
carriere-info - il y a 8 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/02/2019,developer,Toulouse,16/10/2019,vjk=bccda9b07bed2664&advn=2715648309700515,vide,vide
Développeur full stack h/f,valoris développement,Seilh (31),vide,"Seilh (31)
Vous développez des programmes professionnels pour notre réseau d’agences en Front-office et Back-office.

Vous créez des sites Vitrines et des sites dynamiques.

Vous travaillez également sur l’évolution des sites existants, les réfections et les mises à jour.

Vous assurez le support des programmes développés en relation directe avec les agences du réseau.

Pour finir, vous serez en charge de mener des projets en tant MOE, déciderez des spécifications techniques et des technologies à utiliser

Vous êtes créatif/ve et vous avez une solide culture Web ?

Vous pouvez travailler en toute indépendance ou en groupe ?

Vous travaillez avec le Framework Laravel, PHP5/7, HTML5, CSS3 et Node JS ?

Vous vous reconnaissez ? Il est donc temps pour vous de postuler !

La connaissance du Framework IONIC &TypeScript serait un plus !
Le monde de la Franchise éveille votre curiosité et vous souhaitez intégrer une PME dynamique et en plein essor ?

Cette offre est faite pour vous !

Valoris développement est le franchiseur de Temporis, le premier réseau d'agences d'emploi en France.

Société de conseils, Valoris Développement est entièrement dédiée à l’accompagnement des agences franchisées et au développement du réseau Temporis.

Pour son service de développement Web, Valoris Développement recherche un développeur Full Stack H/F
Keljob - il y a 8 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/02/2019,developer,Toulouse,16/10/2019,vjk=ffdf0150de3cde64&advn=4672814242719447,vide,vide
Développeur Full Stack F/H,LABSOFT,Toulouse (31),vide,"Toulouse (31)
CDI
Participer au développement des différentes applications portails et à leurs déploiements :

Respect des bonnes pratiques de développement au sein de l’équipe dans un esprit « Software Craftsmanship »,

Processus de développement (Pair programming, pair review, tests unitaire, etc..) et de delivery,

Charte ergonomique et de personnalisation,

Norme de développement partagé dans l’équipe à faire respecter.

Participe aux processus d’intégration continue des projets,

Bon respect des processus agile SCRUM,

Contribue à la rédaction technique de chaque projet (markdown, wiki confluence),

Participe à la conception technique et aux chiffrages des évolutions,

Élaborer des jeux d’essais (tests unitaires et tests d’intégration),

Rendre compte de l’avancement des travaux à son supérieur hiérarchique,

Respecter les délais et les engagements.
Profil recherché Vous avez l’étoffe d’un Héros ?

Vous êtes issu(e) d’une formation supérieure (Bac+ 2 à Bac+5) ?

Vous disposez d'une expérience d’au moins 5 ans d’expérience significative minimum en développement back-end C# et/ou Javascript/typescript (Gulp, npm, Angular, etc) ?

Développement de micro-services, intégration par WS REST et files de messages AMQP (RabbitMQ),

Vous avez une bonne maitrise des technologies front de type bootstrap, Sass etc.. ?.

Connaissances :
Capacité, aspiration et volonté à suivre les évolutions de son environnement professionnel.

Algorithmique, Programmation objet, fonctionnelle

Méthodes, normes et outils de développement Up-to-date

Compréhension des spécifications fonctionnelles,

Anglais Parlé et technique.

Méthode et analyse,

Pragmatisme,

Autonomie.
Entreprise PRESENTATION DE L'ENTREPRISE

:

LABSOFT assure depuis 18 années un accompagnement personnalisé dans les projets de transformations numériques de ses clients.

Présente en régions Toulousaine et Parisienne, nous comptons sur nos 150 collaborateurs pour apporter un savoir-faire transverse à nos partenaires.

Notre volonté ? Garder notre état d’esprit collaboratif à taille humaine.

Notre ADN ? L’alliance du numérique avec l’approche d’une PME.

Nous vous proposons un modèle basé sur la proximité, l’écoute, l’épanouissement, le développement de vos compétences et de votre carrière !

Pour cela, nous avons lancé la dynamique « LabSoft Building, ensemble construire demain »

Quésaco ? Un After work mensuel fun et collectif allouant le partage d’un bon moment et la prise de parole pour façonner la société à votre image, développer votre esprit d’équipe et s’assurer que chacun œuvre dans la même direction.

Vous avez soif d’aventures, de nouveaux challenges et d’innovations technologiques ?

Vous recherchez aussi une nouvelle famille ? Labsoft est fait pour vous !

A vous de jouer ! Rejoignez-vite l’aventure humaine en nous transmettant votre candidature.
Apec.fr - il y a 29 jours
- Continuer pour postuler
Signaler cette offre d'emploi",17/09/2019,developer,Toulouse,16/10/2019,vjk=ee24c79cb4ec5b18,vide,cdi
Développeur Full Stack : CDI,Preludd,Toulouse (31),vide,"Toulouse (31)
En tant que développeur Full Stack, vous travaillerez sur les interfaces web de nos solutions de paiement, comme notre tableau de bord et nos outils de reporting. Vous travaillerez également sur le cœur de notre plateforme en relation avec nos DevOps. Vous serez intégré dans une équipe dynamique où vous serez force de proposition. Vous aurez également un impact important sur l’aspect et la convivialité de nos applications.
Responsabilités
Concevoir les interfaces utilisateurs en collaboration avec nos designers
Créer des visualisations de données attractives
Concevoir et intégrer des API
Votre profil
Maîtrise de HTML, CSS et JavaScript
Expérience sur des framework JS récents
Expérience en API RESTful
Connaissances en Extrême Programming
En plus…
Expériences en Agilité
Une sensibilité à l’expérience utilisateur
il y a 30+ jours
Signaler cette offre d'emploi",16/09/2019,developer,Toulouse,16/10/2019,vjk=d9ffeb5a5adea626,vide,vide
Développeur - Back End Hero - Ruby,ilek,Toulouse (31),30 000 € - 35 000 € par an,"Toulouse (31)
Temps plein, CDI
30 000 € - 35 000 € par an
À propos
Ilek est une startup basée à Toulouse pleine de rêve et d’ambition. Le rêve d’un monde où l’énergie renouvelable constitue la plupart de notre consommation quotidienne et l’ambition d’un fournisseur d’électricité qui changerait les règles du jeu en plaçant le client au centre.
ilek est un fournisseur d'électricité verte et de gaz bio issus de producteurs d'énergie français indépendants. Notre modèle : permettre à des producteurs d'énergie renouvelable de vendre directement leur production à des particuliers.
Nous mettons en relation producteurs d’énergie renouvelable et consommateurs pour Nous permettons à des foyers de pouvoir changer de contrat de fourniture en bénéficiant pour le même prix d’une énergie verte et locale.
L'ensemble de nos équipes sont réunies en plein centre de Toulouse pour un service au plus proche des consommateurs, rapide et efficace. Une équipe jeune et pleine d'ambitions pour renouveler le rapport à l'énergie des ménages français.
Notre objectif : devenir la première alternative renouvelable au leader du marché ️
Descriptif du poste
En collaboration directe avec le CTO et au sein de l’équipe technique, tu seras en charge de développer de nouvelles fonctionnalités et de faire évoluer les technologies de l’entreprise au quotidien.
Ta mission sera de construire une technologie performante, centrée sur les clients et l'automatisation en te concentrant sur deux enjeux majeurs :
La qualité au travers du déploiement d’outils stables, efficaces et parfaitement en phase avec le besoin
La vitesse d’exécution au travers de la mise en oeuvre de processus efficients garantissant des délais de développement et de déploiement optimisés
Les technologies actuellement utilisées dans le développement de nos outils :
Ruby On Rails
React JS
Tu rejoindras une équipe de développeurs confirmés et passionnés par leur métier, travaillant dans une ambiance stimulante et bienveillante. En intégrant ilek, tu prends part à une aventure humaine rythmée par de nombreux événements qui marquent l'évolution de la start-up. Chez ilek, on ne chouchoute pas que nos clients : à base de chocolatine de temps en temps, d'événements d'équipe fréquents et de bonne humeur au quotidien.
Si Ruby n’a plus de secret pour toi et que tu es un développeur passionné, nous avons besoin de toi. Si tu es en quête de rejoindre une aventure humaine au travers d’un job avec avec une forte dimension sociétale et écologique, cette offre est faite pour toi.
Profil recherché
Type de contrat : CDI
Début du contrat : Octobre 2019
Lieu : en plein centre de Toulouse, face au Capitole
Rémunération : 30 à 35 K€ selon expérience et profil + Stock Options (BSPCE)
Autres avantages :
Tickets Restaurant
Prise en charge titre de transport à 50%,
Mutuelle (une vraie : ))
Compte Spotify et Netflix en illimité
Évènements internes réguliers
Weekend de team (La destination est toujours surprise)
Mots clés : Tech, Ruby on Rails, Back End, Code Lover, Toulouse, Énergie Verte, Électricité Verte, Gaz bio, job avec du sens, Ecologie, Environnement
Déroulement des entretiens
Après le dépôt de ta candidature, nous ferons tout notre possible pour te répondre rapidement. Si tu es retenu, tu recevras un mail te proposant un créneau pour un bref entretien téléphonique de 15 min maximum pour faire connaissance. Ce dernier sera éventuellement suivi d’un test technique à distance et enfin d’un second entretien, dans les bureaux d’ilek cette fois-ci. Bonne chance : )
Type d'emploi : Temps plein, CDI
Salaire : 30 000,00€ à 35 000,00€ /an
il y a 30+ jours
Signaler cette offre d'emploi",16/09/2019,developer,Toulouse,16/10/2019,vjk=11e20cb0347f65be,vide,cdi
Développeur Front End Senior H/F,TALENTS RH,Toulouse (31),35 000 € - 45 000 € par an,"Toulouse (31)
Temps plein, CDI
35 000 € - 45 000 € par an
TALENTS RH, société de recrutement spécialisée Profils Rares & Hautes Compétence, recherche pour l’un de ses partenaires des Développeurs Front End Senior H/F.
Vos Missions :
Vous rejoindrez notre équipe pour l’accompagner dans la réalisation des différents projets, principalement sur les technologies Front End.
Vous travaillerez sur les dernières technologies, et vous monterez en compétence rapidement grâce aux échanges riches présents dans notre équipe. Vous pourrez participerez à des ateliers de réflexion avec le client et être force de proposition.
Vous aurez en charge l’implémentation des solutions, de la conception des applications, à leur mise en production.
Votre profil :
De formation Bac+2 à Bac+5 en informatique, vous bénéficiez au minimum de 3 ans d’expérience en développement Front End
Vous êtes motivé(e), force de propositions et vous souhaitez vous investir dans une structure évolutive en étant acteur de la stratégie d’entreprise
Vous avez de solides connaissances en développement web : HTML5, JavaScript, CSS3
De bonnes connaissances en jQuery, AngularJS et/ou ReactJS sont un plus
Des connaissances en développement back PHP ou JEE pourront également être un plus
Type d'emploi : Temps plein, CDI
Salaire : 35 000,00€ à 45 000,00€ /an
Expérience:
développeur front end senior h/f ou similaire: 3 ans (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",16/09/2019,developer,Toulouse,16/10/2019,vjk=6dbcef25ca491575,senior,cdi
Développeur Back-End PHP/Symfony,getfluence,Toulouse (31),vide,"Toulouse (31)
CDI
La startup GETFLUENCE édite getfluence.com, la plateforme européenne de mise en relation entre annonceurs et sites de presse / blogs influents, dans le cadre de campagnes d’articles sponsorisés. Elle regroupe plus de 5 000 annonceurs et 7 000 éditeurs de sites influents.

En forte croissance et avec de belles perspectives internationales, getfluence vous propose de rejoindre un projet ambitieux qui a fait ses preuves, avec une équipe investie, passionnée et dynamique. Notre équipe internationale d'environ 30 personnes est installée à Toulouse, dans les bureaux de AT HOME, un espace dédié aux startups en forte croissance dans le quartier de Compans-Caffarelli.
Description du poste
Vous intervenez comme développeur back-end PHP/Symfony 3 (Symfony 4 à venir) sur getfluence.com, la plateforme européenne de mise en relation entre annonceurs et sites de presse / blogs influents, dans le cadre de campagnes d’articles sponsorisés.

Sous la responsabilité du CTO, vous aurez la mission d'améliorer les fonctionnalités existantes et d'apporter des évolutions pilotées par le Digital Product Manager. Vous êtes également force de proposition sur l’amélioration technique globale du projet, afin de garantir sa pérennité.
Profil recherché
Votre profil
Vous aimez votre métier, ça vous passionne !
De nature réactive et dynamique
Curieux
Autonome mais sachant travailler en équipe
Force de proposition
Très rigoureux dans les process
Vos compétences
Expérience sur des projets d'envergure, avec un profil très à l'aise et autonome en développement back-end PHP / Symfony
Maitrise de PHP 7 sous Symfony 3 (refonte à venir sous Symfony 4)
Maitrise de MySQL et Doctrine
Maitrise de HTML / CSS / JavaScript / jQurey
Maitrise de GIT (et du principe de Git flow)
Excellente culture web
Connaissance de redmine ou jira (tickets et time tracking)
Connaissance des procress d’intégration continue et tests unitaires/fonctionnels
Rémunération et conditions
Fixe attractif
Mutuelle
Prévoyance
Prise en charge des frais de transport
Ticket restaurant
Team building mensuel
Environnement startup attractif
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Toulouse,16/10/2019,vjk=b860d5bb77b9a8a7,vide,cdi
Développeur Full Stack : CDI,Preludd Payment Services,Blagnac (31),vide,"Blagnac (31)
En tant que développeur Full Stack, vous travaillerez sur les interfaces web de nos solutions de paiement, comme notre tableau de bord et nos outils de reporting. Vous travaillerez également sur le cœur de notre plateforme en relation avec nos DevOps. Vous serez intégré dans une équipe dynamique où vous serez force de proposition. Vous aurez également un impact important sur l’aspect et la convivialité de nos applications.
Responsabilités
Concevoir les interfaces utilisateurs en collaboration avec nos designers
Créer des visualisations de données attractives
Concevoir et intégrer des API
Votre profil
Maîtrise de HTML, CSS et JavaScript
Expérience sur des framework JS récents
Expérience en API RESTful
Connaissances en Extrême Programming
En plus…
Expériences en Agilité
Une sensibilité à l’expérience utilisateur
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Toulouse,16/10/2019,vjk=5129d7435c55332e,vide,vide
Développeur full stack,Makina Corpus,Toulouse (31),vide,"Toulouse (31)
CDI
La mission
Vous intégrerez une équipe pluridisciplinaire d'experts aux compétences techniques solides et aurez pour responsabilité de :
Développer des applications web métier sur la base de Django, Javascript, React (selon votre profil et vos attentes)
Participer aux différentes phases de projets web d'envergure : architecture conception, programmation, tests, maintenance, évolution...
Vous aurez l'opportunité de :
Jouer un rôle visible dans les communautés Open Source : création et amélioration d'applications Open Source / Participation à la vie de communautés de développeurs / Coordination de sprints, de bugfests / Réalisation de présentations, conférences, bar camps, formations, lightning talks / Écriture de livres blancs ...
Évoluer dans environnement technique interdisciplinaire (Front, UI, Mobile, Cartographie...) permettant à chacun d'avoir un véritable impact sur les décisions et où l'initiative personnelle est valorisée.
Choisir vos propres outils de travail, et évoluer dans une ambiance motivante et stimulante (projets et contrib Opensource, participations encouragées à des évènements/meetup, émulation entre experts passionnés, technos innovantes à tester, veille…).
Profil
Niveau Bac +5 requis, idéalement ingénieur de formation, mais nous attachons aussi de l'importance aux compétences, à la passion du métier et à la motivation.
Vous êtes un développeur fullstack confirmé, spécialisé en Javascript. Des expériences en Django sont un plus mais ne sont pas requises.
Votre goût du travail en équipe, votre curiosité et votre adaptabilité aux évolutions technologiques seront des atouts indispensables. Vous êtes motivé pour faire des contributions à des projets libres.
Informations complémentaires
Pourquoi nous rejoindre ?
Parce que nous disons ce que nous faisons et nous faisons ce que nous disons : vous avez besoin de le voir pour le croire ? Venez nous rencontrer, un expert pourra vous en parler. Nos équipes sont mixtes, femmes et hommes du numérique rejoignez-nous !
Écrivez-nous et montrez-nous des preuves concrètes de votre motivation (compte GitHub, contributions, réalisations...).
Toutes nos offres d'emploi.
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Toulouse,16/10/2019,vjk=a7bd1ccde4582be0,vide,cdi
Développeur Full stack H/F – CDI,ANAKEEN,Toulouse (31),2 000 € - 5 000 € par mois,"Toulouse (31)
2 000 € - 5 000 € par mois
Toulouse, France
À propos
La société Anakeen a pour objectif d’apporter une plus grande efficacité aux entreprises dans leur démarche de transformation digitale en les aidant à réaliser des applications web et mobiles adaptées et ce plus rapidement grâce à une plateforme de développement rapide (Low-Code) : Anakeen Platform.
Ce que vous trouverez :
Travail dans un environnement dynamique et agréable (région toulousaine – Colomiers) ;
Interaction avec l’ensemble des service de l’entreprise (marketing, commerce, R&D) ;
PME en pleine croissance avec des opportunités d’évolution de poste ;
Équipes aux profils diversifiés et complémentaires ;
Une société avec des valeurs humaines et environnementales .
Descriptif du poste :
En binôme avec un consultant fonctionnel, vous développez des solutions sur-mesure pour les clients. Vous êtes accompagné de nos développeurs seniors, et par l’équipe R&D pour apporter la meilleure réponse aux problématiques du client.
Vous intervenez de la conception à la mise en production des projets. Responsable de ce que vous produisez, vous avez une vision et une implication globales sur ces projets.
Soucieux de suivre les évolutions des technologies, nous sommes amenés à utiliser de nouveaux outils et à impliquer chacun dans l’utilisation de ces outils. Vous acceptez continuellement de remettre en question vos outils et méthodes pour découvrir et vous approprier ces nouvelles solutions.
Chaque projet est l’opportunité de répondre à des besoins nouveaux, et de découvrir de nouveaux environnements.
Périmètre principal que pourront couvrir vos responsabilités :
Développement
Conception de solutions techniques appropriées
Mise en œuvre de ces solutions ;
Réalisation de Proof of Concept en phase d’avant-vente ;
Recherche et développement
Benchmark et évaluation de solutions
Proposition de nouvelles solutions ;
Accompagnement des intégrateurs / développeurs dans l’utilisation du produit ;
Maintenance.
Profil recherché :
Cocher des cases et mettre les candidats dans des boîtes, ce n’est pas notre credo. Cependant des compétences socles sont nécessaires pour s’épanouir dans ce poste.
Compétences et expériences dans l’idéal :
Autonome, créatif, curieux et motivé ;
Maîtrise des technologies front et back ;
Les technologies actuelles sont PHP, javascript et postgreSQL, mais pourront évoluer ;
Connaissance des environnements de développement (git) ;
Forte capacité d’adaptation ;
Bonne connaissance du système d’exploitation Linux ;
Bac +3/+5, formation théorique et pratique en informatique.
Salaire et avantages :
Salaire fixe selon profil ;
Prime de fin d’année entre 2 et 5 K euros ;
Mutuelle de haut niveau de couverture ;
Prime de vacances (selon convention SYNTEC) ;
Télétravail possible (1 à 2 jours par semaine) .
Déroulement des entretiens:
4 étapes :
Dépôt CV, réponse rapide et systématique ;
1 entretien par visio ou téléphonique ;
1 entretien sur le site à Toulouse ou au siège de Paris ;
Signature du contrat en CDI.
il y a 30+ jours
Signaler cette offre d'emploi",16/09/2019,developer,Toulouse,16/10/2019,vjk=b3dd5dca37bfab17,vide,cdi
Développeur Full Stack,Jacques Raud Consulting,Toulouse (31),vide,"Toulouse (31)
Full Stack addict ?
Pour vous il n’y a pas à choisir c’est Front AND Back sinon rien !

Développeur passionné et confirmé vous aimez le travail d’équipe dans un esprit challengeant et collaboratif ?
Alors vous êtes le tech enthousiast recherché par un client final, belle PME toulousaine, spécialiste du placement financier et de la promotion immobilière, pour les accompagner dans leur projet de transformation digitale.

Votre rôle dans l’histoire
En tant que Développeur Full Stackvous travaillez au sein de la DSI et en étroite collaboration avec les directions métiers. Vous serez au cœur des projets de transformation digitale de l’entreprise.
Votre mission si vous l’acceptez, consiste à élaborer, concevoir, développer, tester, intégrer et recetter des modules et programmes informatiques de nouvelles fonctionnalités au sein de la DSI. Réaliser la maintenance corrective, évolutive et le maintien en conditions opérationnelle des systèmes de gestion.

Concrètement ça donne quoi ?
Aider l’équipe en partageant sa connaissance et son expérience pour la résolution des problèmes ou la réutilisation de composants.
Appliquer les normes de développement et les
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Toulouse,16/10/2019,vjk=b84d1e5ca35f3469,vide,vide
Développeur Full Stack H/F,SQUAD,Toulouse (31),vide,"Toulouse (31)
CDI
Prêt à relever ce défi à nos côtés ?

Si tu es balance comme moi et que tu ne sais pas choisir ;
Si tu penses que le back et le front c’est bien mais qu’avec du front et du back c’est mieux ;
Si tu aimes faire les choses de A à Z ;
Si pour toi le fond a autant d’importance que la forme ;
Si pour toi JEE est à Angular ce que Roméo est à Juliette , ce que le Yin est au Yang ou le pain au Boursin ;
Alors tu as l’âme d’un développeur Full-Stack : FÉLICITATIONS !
Viens booster ta carrière en rejoignant notre Digital Factory !
Squad ?

Intégrer nos équipes c'est avoir l'assurance de mettre à profit tes compétences
et d'en développer de nouvelles grâce à notre parcours de formation SQUAD
Xpérience !
Au-delà de nos projets, tu vas t’épanouir dans le cadre convivial de nos
communautés et laisser parler ta créativité !
Promis : tu ne t’ennuieras pas !
Competences



Tu n’es pas sûr (e) de correspondre à cette annonce mais tu te sens déjà
SQUAD dans l’âme alors n’hésites pas à postuler non plus, la vie est faite de
belles surprises !
il y a 5 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/05/2019,developer,Toulouse,16/10/2019,vjk=92862e2c5b85868c,vide,cdi
Développeur Full stack orienté process industriel,Louis,Toulouse (31),vide,"Toulouse (31)
CDI
Startup de l’IoT Valley, Louis conçoit et fabrique du mobilier de bureau en bois 100% customisable grâce à une Techno de design paramétrée.
En 2011, une bande de potes se lance un défi technique et historique...aujourd’hui 4 fondateurs révolutionnent les espaces de travail ultra standards, fades et froids qui peuplent les entreprises d’hier !
https://youtu.be/kK46LAGLoQ4
En forte croissance maîtrisée, Louis multiplie par 5 son CA pour franchir le seuil de 500 k€ fin 2018. Référencée auprès de grands comptes tels que Total ou BPCE, Louis répond à un nombre de commandes en croissance exponentielle provenant de toutes les startups, PME/PMI en transformation. Smooth Effect addict, les Clients ont rapidement mesuré les impacts de Louis en matières d’image, de marque employeur, de fidélisation et de performance des collaborateurs, etc...
En phase de levée de fonds, Louis se positionne en leader européen du mobilier d'entreprise d'ici 5 ans.
Le fonctionnement collectif de la team (9 personnes) s'appuie sur des principes de partage, de solidarité, d'autonomie et de responsabilisation : chacun s’engage pour que ça marche !
Le style de management est bienveillant et participatif pour que toutes les compétences puissent exprimer leur potentiel. Tous les matins, Stand Up Meeting pour se rappeler le seul objectif du jour : Hacker le marché du mobilier de bureau ! Tous les vendredis, Kill The Frustration pour partager les émotions et partir serein en week-end !
Description du poste

Ce que tu feras
Ton rôle est simple : participer à faire passer notre process de fabrication au niveau supérieur.
Pour cela, nous travaillons sur l'automatisation de la chaine de production. Nous allons attaquer le développement de tout le back-end de notre chaine de production : transcription des commandes en script / suivi des projets de production / monitoring des machines-outils et du stock / maintenance. En tant que premier développeur que nous recrutons, tu seras en charge de rapidement t’attaquer à certains problèmes que nous avons identifié dans notre process, puis de lancer le chantier de l’architecture et du développement de ce back-end.


Concrètement ?
Tu travailleras avec l'équipe prod pour concevoir l'architecture de leur outil de production,
Tu attaqueras rapidement le développement de certaines fonctionnalités essentielles de cet outil,
Tu seras en charge de l'intégration de cet outil,
Tu participeras à la conception de machines, pour qu'elles puissent s'intégrer à ta structure.
Profil recherché

Ce que nous recherchons
Nous recherchons des personnes à l'aise en développement, avec une affinité avec le hardware et un goût pour le milieu Maker ou plus généralement pour les problématiques industrielles. Nous recherchons une personne capable de prototyper des solutions simples et de les tester rapidement.


Qui cherchons-nous ?
Une personne...
Autonome et capable de prendre des décisions,
Bidouilleuse, qui n'hésite pas à bricoler et déconstruire les systèmes déjà en place,
Intéressée par les problématiques industrielles et motivée pour faire évoluer un process de fabrication,
Qui a une connaissance assez large du développement, capable de développer dans plusieurs langages et framework (exemple : python, nodeJs, C++, Go),
Avec un goût pour le travail manuel (en particulier du bois),
Qui ait également un goût pour le hardware et développement des machines outils,
Sachant mettre en place un système de documentation et documenter proprement son code,
Réceptive : capable de travailler avec des non-dev (et même comme seul dev au début),
A l'aise avec les méthodes scrum, kiss, agile,
N'ayant pas peur de fouiller dans les RFC ou publications scientifiques et de se plonger dans des questions techniques.
Alors, tu nous rejoins?
il y a 7 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/03/2019,developer,Toulouse,16/10/2019,vjk=0e47cac74fe52b1c,vide,cdi
Développeur Full Stack H/F,ITrust,Toulouse (31),vide,"Toulouse (31)
CDI
ITrust est une société d’expertise en sécurité informatique qui a développé un positionnement unique en France. A la fois éditeur de solutions de sécurité (Ikare, Reveelium) et cabinet de conseil et d’audit, ITrust propose à ses collaborateurs un environnement de travail stimulant, à la pointe de la R&D en sécurité.
Descriptif du poste :
Vous serez amené à intervenir et à développer vos compétences sur les thématiques
suivantes :
Participer à l’évolution de l’interface graphique à tous les niveaux (architecture, évolutions des frameworks, design et UX) ;
Participer au développement de l’API Restful, sur une architecture orientée micro-services ;
Contribuer aux choix techniques globaux au produit et assister vos équipiers ;
Absorber des litres de café (ou de thé si vous êtes quelqu’un de sain);
Vaincre nos auto-proclamés champions au babyfoot
Profil :
Vous êtes diplômé(e) d’une grande école d’ingénieur ou d’une formation de type Master
orientée IT et/ou informatique. Anglais technique.
Vous avez des compétences/ connaissances en/sur :
Javascript, ainsi qu’une compréhension des frameworks (Angular1/2, ReactJS, VueJS,
d3.js…)
Python (v3), MongoDB, NodeJS, uwsgi
sur le fonctionnement d’une API Rest,
le fonctionnement d’une base NoSQL
UX – ergonomie
Si vous êtes prêts à vous investir dans le développement d’une pépite technologique portée par une équipe d’experts avec un vrai sens du service, alors envoyez votre candidature à recrutement@itrust.fr
il y a 7 mois
Signaler cette offre d'emploi",16/03/2019,developer,Toulouse,16/10/2019,vjk=8bc3723485ed6e44,vide,cdi
