Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Stage - Développeur (H/F) – Outil de qualité pour Intuiface...,Intuiface,Labège (31),700 € par mois,"Labège (31)
Stage
700 € par mois
Nous sommes une équipe de 40 personnes de 6 nationalités différentes à Labège, Chicago et Taipei. En tant qu'éditeur logiciel, notre mission est de fournir une plateforme permettant aux créatifs professionnels de créer et diffuser des applications interactives.
Mais qu’est-ce qu’une application interactive ? Une vidéo valant mille mots, celle-ci devrait répondre à votre curiosité. Et pour comprendre comment nos utilisateurs arrivent à de tels résultats, vous pouvez jeter un œil à cette autre vidéo.

Cela se traduit par :
Des dizaines de milliers d'utilisateurs actifs dans 1500 entreprises dans plus de 80 pays à travers le monde, y compris de grandes sociétés internationales telles que Dell, Capgemini, Bosch, Deloitte, GE, Intel, Microsoft, Novartis et IBM ; des retailers comme Walgreens, Puma, ou Hugo Boss ; et des agences Web ou des intégrateurs systèmes comme Accenture, Diversified ou Toshiba.
85% de l’activité réalisée à l’international;
Le travail que nous faisons au quotidien est fortement apprécié de nos clients et est d’ailleurs mis en valeur sur notre site web, partagé sur Twitter / Facebook / LinkedIn , #intuiface,
Un produit en constante évolution avec de gros investissements sur la R&D et sur l’innovation (1 brevet par an).
Le choix de tout développer en interne et à Toulouse sans faire appel à de la sous-traitance pour garantir la robustesse, l’homogénéité et la pérennité de la plateforme.
Une croissance annuelle soutenue depuis 3 ans portée par un modèle d’abonnement freemium.
Description du poste
La force principale d’Intuiface est de proposer une solution permettant à des non-développeurs de créer des applications interactives de manière visuelle, en utilisant notre produit Intuiface Composer. Cette solution logicielle est vivante, et nous sommes à l’écoute de nos utilisateurs afin de l’enrichir avec de nouvelles fonctionnalités.

Dans ce contexte, nous apportons des mises à jour très régulièrement, et à chacune de ces évolutions l’équipe produit investit beaucoup de ressources et de temps, pour s’assurer de toujours offrir le même haut niveau de qualité auquel nous avons habitué nos utilisateurs. Dans le cas d’Intuiface Composer, ceci est réalisé par de tests manuels des fonctionnalités existantes et de leur rétrocompatibilité.

L’objectif de ce stage est de concevoir et de développer un outil de tests automatiques pour Intuiface Composer, qui, à chaque nouvelle release, permettra de simuler un grand nombre de scénarios d’utilisation et de confirmer que le comportement de l’application est celui attendu.

Si tu acceptes ce stage, tu intégreras l’équipe de développement produit et auras pour charge de :
Recueillir les attentes de l’équipe produit par rapport à cet outil de qualité
Concevoir et implémenter l’outil
Mettre en place une approche agile et itérative permettant à chaque fois à:
Prendre en compte les retours des membres de l’équipe produit
Informer l’équipe de l’avancement du projet
S’assurer que l’outil convienne aux besoins
Présenter ton travail aux équipes
Profil recherché
Développeur/euse C# .Net ou Javascript
Niveau Bac + 4/5
Durée du stage: de 4 à 6 mois
Tu es passionné(e) et curieux(se)
Tu as envie d’apprendre
Tu apprécies le travail en équipe, tout en étant autonome et rigoureux

Few more things...
Stage rémunéré à hauteur de 700€ brut par mois ou plus selon expérience
Tickets Resto & remboursement de 50% de l'abonnement de transport,
Un environnement de travail décontracté, dynamique et convivial,
il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developpeur,Toulouse,14/10/2019,vjk=085e7dbfedd04056,vide,stage
Développeur informatique (H/F),Manpower,Toulouse (31),vide,"Toulouse (31)
Intérim
L'entreprise
Manpower TOULOUSE INFORMATIQUE recherche pour son client, un acteur du secteur de l'aéronautique, un Développeur informatique (H/F)
Les missions
Au sein du service trésorerie votre principal objectif sera :
Le traitement des fichiers de paiement sur différentes applications (Calypso, Nexway, PDF)
Vous serez amené à réaliser différentes missions telles que :
Etre le support technique dans la gestion et l'utilisation des applications citées ci-dessus
Assurer le bon déroulement des opérations
Gérer les incidents et les blocages rencontrés par les utilisateurs
Le profil
Idéalement issu d'une formation développeur et / ou traitement de données, vous justifiez d'une expérience de 2 à 3 dans le même secteur dans un contexte industriel.

Vous disposez d'une bonne capacité d'adaptation et de communication et vous avez le sens du service.

La connaissance de Calypso, Nexway et Oracle serait un réel point fort.
Dans le cadre de sa politique diversité, Manpower étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap
il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developpeur,Toulouse,14/10/2019,vjk=b64fdb1942d1418b,vide,intérim
Développeur et Animateur de Réseau H/F,ADEIS RH,Toulouse (31),vide,"Toulouse (31)
CDI
ADEIS RH, Cabinet de Recrutement et d’évaluation, spécialiste des fonctions commerciales, recrute pour son client, LES INDUSTRIES TROVAC, leader mondial et expert dans le domaine de l’aspiration centralisée, un Développeur Animateur de Réseau Itinérant (h/f) France entière dans le but de poursuivre son expansion et accroitre son CA. Notre client, constitué de plus de 100 partenaires indépendants, est spécialisé dans l’amélioration de l’habitat.
Rattaché à la Direction Commerciale du groupe, vous prenez en charge le développement de nouveaux partenaires sur la France ainsi que le suivi et l'animation du réseau de revendeurs existants (100aine de distributeurs spécialistes de l’aménagement et de l’amélioration de l’habitat).
Vos missions sont les suivantes :
- Mettre en place l’intégration de nouveaux partenaires par une démarche de prospection structurée
- Accompagner la force de vente à la signature des contrats
- Etablir un planning de visite annuel
- Animer, accompagner, conseiller les nouveaux points de vente
- Contribuer au développement du CA des partenaires et favoriser les achats
- Communiquer aux partenaires en place les informations issues de la Direction
- Développer la prescription auprès des Architectes, des Maitres d’œuvre et des CMistes
De formation Bac+2/+5, vous possédez un sens commercial développé, le goût du terrain et vous démontrez un réel intérêt pour le développement de réseau.
Vous avez une réelle expérience dans le développement de réseau de distribution, complétée par une expérience probante en vente / prospection.
Vous avez un projet professionnel, de l’ambition et souhaitez rejoindre une entreprise proposant de réelles opportunités.
Système de rémunération motivant à la hauteur de vos résultats: Fixe + Commissions + Primes + véhicule de fonction + PC + téléphone + intéressement.
3 à 4 Découchages semaine à prévoir
Merci de bien vouloir adresser votre candidature via ce site en indiquant la référence de l’offre DAR/LD/1019/IN
Type d'emploi : CDI
il y a 4 jours
Signaler cette offre d'emploi",10/10/2019,developpeur,Toulouse,14/10/2019,vjk=0f6c1b916e86e737,vide,cdi
Développeur PHP Symfony Drupal F/H,MAKINA CORPUS,Toulouse (31),vide,"Toulouse (31)
CDI
Au sein d'un pôle PHP/Symfony/Drupal vous intégrerez une équipe aux compétences techniques solides, à taille humaine, au sein de laquelle vous aurez pour mission de :

Participer à la mise en place de projets innovants et variés

: sites Internet/Intranet à fort trafic, applications métier utilisant des volumétries de données, systèmes d’information relativement complexes, interconnexion avec des applications métiers

Mettre en place les besoins métiers à réaliser et être force de proposition pour toutes améliorations

Faire de la veille technologique sur des briques Open source

Travailler avec une équipe

S'intégrer et participer aux communautés des logiciels libres auxquels nous contribuons.

Profil recherché Vous disposez de :
Connaissances solides en PHP moderne

Bonnes connaissance des paradigmes objet, impératif et fonctionnel, et leurs différences

Bonnes connaissances en modélisation et algorithmique

Bonnes connaissances du monde du WEB, et notamment être familier avec JavaScript pur, HTML/CSS

Vous êtes familier avec les bases de données et notamment le langage SQL, vous avez des notions système permettant de naviguer sur des serveur Linux en ligne de commande .

Vous êtes idéalement à l'aise avec le gestionnaire de version GIT mais une maîtrise de SVN ou tout autre VCS convient également.

Nous attachons avant tout de l'importance à vos compétences et à votre motivation.
Entreprise Makina Corpus

développe des applications web ou mobiles combinant notamment la cartographie, l'intelligence artificielle, le traitement et l'analyse de données, la dataviz... Nos applications phares sont au service de domaines tels que la randonnée et la gestion d'espaces naturels (http://geotrek.fr/), l'aménagement du territoire (http://www.actif.cci.fr/), l’accès aux cartographies pour les déficients visuels (http://www.accessimap.com/), des systèmes d'information territoriale, des interfaces d'exploration de données…

Notre organisation et nos prestations se construisent sur

trois piliers

: les logiciels libres et les données ouvertes, les méthodes agiles et le développement durable.

Pourquoi nous rejoindre ?

Parce que nous disons ce que nous faisons : nous évoluons dans une ambiance motivante et stimulante (projets et contrib Opensource, confs/meetup, coordination de sprints, bugfests, technos innovantes à tester, écriture d'articles de blog, de livres blancs …) et contribuent aux valeurs humaines ancrées dans l'ADN de l'entreprise (environnement, télétravail et équilibre vie pro/vie privée, collaboratif…).

... parce que nous faisons ce que nous disons : vous avez besoin de le voir pour le croire ? Venez nous rencontrer, un expert pourra vous en parler !
Apec.fr - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Toulouse,14/10/2019,vjk=fff54d3da839b83e,vide,cdi
Développeur php confirmé F/H,1986,Toulouse (31),vide,"Toulouse (31)
CDI
Votre mission, développer des applications en PHP. Oubliez les frameworks d’il y a 10 ans !

En intégrant notre équipe dynamique et expérimentée, vous vibrerez sur des frameworks modernes comme Symfony 4, AngularJS et bien d’autres encore !

Possibilités de monter sur d'autres techno, Python, Java, C#
Profil recherché Vous êtes développeur web avec un Bac+2 à Bac+5 et avez au moins 1 an d’expérience en PHP/Symfony ou en développement web sur d'autres langages.
Entreprise Pour l'un des ses clients, Idée blanche recrute un développeur web sur php avec bonnes connaissances de frameworks
Apec.fr - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Toulouse,14/10/2019,vjk=5e241c12a924df79,confirmé,cdi
Développeur Angular confirmé F/H,HAUBAN,Toulouse (31),vide,"Toulouse (31)
CDI
Vous aurez comme principales missions :
Répondre aux exigences du client, réaliser un feedback professionnel sur la compréhension du besoin,

Développer une solution pour ses besoins,

Accompagner le client dans les tests, sa montée en compétence dans l’usage, le déploiement…

Vous interviendrez principalement sur :
L’analyse, la conception,

Le développement pour le web et/ou pour l’univers mobile

L’analyse des user stories stockées dans le backlog de sprint

La conception des évolutions nécessaires à l’implémentation des user stories

L’implémentation des user stories
Profil recherché Diplômé(e) d’un BAC+4/5 avec une expérience à ce poste de 3 ans minimum (stage et alternance compris).

Vous maîtrisez les technos suivantes :
JAVA J2EE ; ANGULAR

Vous maîtrisez ces aspects du développement :
l’analyse, la conception ;

le développement pour le web et/ou pour l’univers mobile.
Entreprise Hauban, société de conseils en transformation digitale est à la recherche d'un(e) ""Un(e) développeur/développeuse"" dans le cadre d'un projet de transformation digitale pour un client.

Hauban est une

PME dynamique et passionnée par la transformation digitale.

Notre objectif

: aider les petites entreprises comme les grands groupes internationaux sur des projets intéressants, innovants et surtout travailler en équipe.

Notre ADN

: la bonne humeur, le partage de connaissances, de compétences, le partage des expériences de chacun.

En clair :
Transformation digitale

Projets intéressants

Travail d'équipe

Bonne humeur

Proximité

Accompagnement sur mesure

Management responsabilisant
Apec.fr - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Toulouse,14/10/2019,vjk=03952503ea8cf426,confirmé,cdi
Développeur C# / ASP .NET F/H,Metsys,Toulouse (31),vide,"Toulouse (31)
CDI
Dans le cadre de notre fort développement sur le bassin Toulousain, nous recherchons plusieurs Développeurs C# / ASP.NET.

Intégré à une équipe projet fonctionnant en mode agile et intégré à une chaîne DevSecOps, vous interviendrez sur les tâches de développement d’une application critique pour un client de la région toulousaine.

Vos missions seront les suivantes :
La rédaction de spécifications techniques

Le développement d’applications sur les dernières technologies Microsoft .Net et Azure

Le développement d’applications mobiles
Profil recherché De formation minimum BAC+2, vous avez une expérience significative d’au moins 2 ans en développement d’applications Web. Des compétences sur le framework .Net, C#, ASP .Net MVC/Core, Entity Framework sont indispensables pour mener à bien votre mission. Des connaissances sur reactJS ou Angular seraient un plus indéniable ainsi qu’une expérience dans le développement de tests automatisés.

Ayant le sens du service, curieux, vous faites preuve d’une forte capacité d’adaptation et de flexibilité grâce à vos qualités humaines d’écoute et de coopération. Vous souhaitez contribuer activement au développement de notre structure en intervenant sur des missions à forte valeur ajoutée.

De plus en tant que Gold Partner Microsoft, nous encourageons nos collaborateurs au passage de certifications reconnues auprès de nos clients et la définition d’un plan de carrière vous permettra une évolution significative au sein de notre société.
Entreprise Entreprise de service du numérique, METSYS,

se positionne sur le marché comme un intégrateur de solutions Microsoft à forte valeur ajoutée. Partenaire des plus grands éditeurs et constructeurs, METSYS conseille ses clients tout au long de leurs projets, de la phase de conception à la phase de réalisation ou même de support.

Nous intervenons sur des projets d’envergure pour des clients grands comptes sur les secteurs d’activités Banque/Finance/Assurance, Industrie et Services

.
Apec.fr - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Toulouse,14/10/2019,vjk=7d58dc401b5784ba,vide,cdi
Développeur c#.net h/f,vide,Toulouse (31),vide,"Toulouse (31)
Vous aurez pour mission de faire évoluer le système d'information au rythme du développement de la société. Vous intervenez sur les différentes couches métiers et applicatives qui repose sur un environnement Microsoft.

A ce poste, vous travaillerez en coordination avec le Responsable Informatique afin de répondre aux besoins des différentes parties intéressées : pôle commercial, pôle gestion, service comptable… et des clients. Vous chercherez constamment à satisfaire au mieux à leurs demandes et à proposer la meilleure ergonomie possible aux utilisateurs des applications tout en optimisant les performances du S.I.

Vos principales tâches consisteront à :
Analyser les besoins utilisateurs et métiers
Rédiger les spécifications techniques et fonctionnelles
Développer les applications et scripts nécessaires (Back end)
Réaliser les premiers tests
Assurer la maintenance corrective et évolutive des applications
Diplômé d'un Bac+2 (minimum) en informatique, vous avez une première expérience d'au moins 2 ans en développement dans un écosystème Microsoft.

Vous devez impérativement posséder une bonne connaissance des langages, techniques et environnements suivants :

Outils : Visual Studio, Managment SQL Server ;
Langages : C#, ASP.NET ;
Frameworks : Angular, JQuery, etc ;
UI : Responsive Design, Bootstrap, CSS…
Back End : ASP.NET Web API
Parmi vos qualités, vous faites preuve :
d'une curiosité intellectuelle et une envie de trouver des solutions
d'une bonne dimension relationnelle et une facilité à travailler en équipe
d'un goût prononcé pour les nouvelles technologies (vous êtes en état de veille permanent).
d'une capacité à vite intégrer les enjeux économiques de l'entreprise et de son écosystème
Notre client recrute dans ses équipes, un développeur C#.NET dans ses équipes. C'est un acteur du développement informatique en plein centre de Toulouse.

Rejoignez une jeune entreprise innovante et dynamique dans un secteur en pleine explosion.
Votre poste proposera des projets intéressants, variés et de la prise de responsabilité.
Keljob - il y a 26 jours
- Continuer pour postuler
Signaler cette offre d'emploi",18/09/2019,developpeur,Toulouse,14/10/2019,vjk=4c821202ce6ad9cd&advn=4672814242719447,vide,vide
Développeur Logiciel – PHP/SYMFONY (H/F),CORDON ELECTRONICS SAS,France,vide,"France
Nous sommes spécialisés dans la maintenance, la rénovation et la réparation industrielle de produits électroniques. Autour de ce cœur de métier, nous avons développé une gamme de services et proposons à nos clients une gestion globale d'activité : supply chain, centres d’appels, e-boutiques, sites web dédiés, prestations techniques en boutiques, reprise et recyclage de produits, ingénierie R&D.
La forte croissance enregistrée ces dernières années a permis à Cordon Electronics de se hisser parmi les 5 premières entreprises européennes de son secteur, en particulier dans le domaine des décodeurs et des terminaux numériques. En France, Cordon Electronics est considéré comme le leader dans la maintenance des terminaux de télécommunication
Aujourd’hui, 12 centres de réparation en France, 8 filiales hors métropole, des bureaux à Paris.
Description du poste :
Au sein de la Direction des Systèmes d’Information, et de l’équipe Développement logiciel, nous recherchons un(e) Développeur(se) Logiciel – PHP,spécialisé(e) sur le Framework Symfony.
Vous intégrerez une équipe de 20 collaborateurs et travaillerez sur la maintenance évolutive d’un logiciel de prise de décision et d’orientation des produits, celui-ci ayant de nombreuses interactions avec l’ERP SAV du groupe Cordon Electronics, développé également en PHP.
Vos missions :
En prenant en charge les développements et les évolutions attendues par les équipes métiers vous contribuerez à l’amélioration des performances industrielles en agissant sur l’évolution des principes de prises de décision.
Rattaché(e) au Chef de Projet vos missions seront à ce titre :
Participer à la compréhension et l’analyse du besoin clients (internes/externes)
Effectuer les développements, puis les phases de test
Apporter les évolutions et gérer la maintenance du logiciel
L’organisation de votre travail, en liaison avec la Responsable du service, nécessite une bonne capacité d’intégration et d’adaptation.

Votre profil :
Titulaire d’une formation supérieure Bac+3/+5, dans le domaine du développement informatique, vous souhaitez développer vos connaissances et vous investir au sein d’une équipe de développeurs.
Une première expérience en développement PHP serait un plus !
Connaissances requises :
Maîtrise des langages de développement : PHP7/PHP5 (programmation orienté objet obligatoire), JAVASCRIPT, HTML
Framework : Symfony
Technologies : SQL sur base de données PostgreSQL
Méthodes : UML
Les + : Apache / Linux en ligne de commande, Docker, SVN
Un encadrement et des formations internes seront parallèlement proposés au poste.
Aptitudes professionnelles :
Investi(e), vous êtes force de proposition dans un projet d'entreprise
Méthodique, dynamique et curieux, vous avez l'esprit la culture du résultat
Attaché(e) à l’esprit d’équipe, vous faites preuve de facilité de communication, de capacité d’analyse et d’adaptation
Professionnel(le), vous êtes sensible à la qualité logicielle et le sens du service client
Poste basé à Dinan (22)
Nos valeurs sont fondées autour de la proximité, de la réactivité, de l'innovation, de la loyauté et du travail en équipe.

REJOIGNEZ-NOUS !
L'industrie recrute - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Toulouse,14/10/2019,vjk=47ef7f52218c35ec,vide,vide
Développeur .Net Java / Freelance,HitBiz,Toulouse (31),vide,"Toulouse (31)
Temps plein, Freelance / Indépendant
Notre client est à la recherche d’un profil développeur .net Java ayant 3 à 5 ans d’expérience et ayant des compétences en SQL.
La mission est à Toulouse pour travailler sur une application du domaine de l’aéronautique.
Freelance-info - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Toulouse,14/10/2019,vjk=4a358aa5d21160e1,vide,freelance
Développeur Foncier H/F,Page Personnel,Toulouse (31),vide,"Toulouse (31)
CDI
Promoteur immobilier innovant en pleine croissance
Intégrer une synergie d'équipe et travailler avec de grands moyens
À propos de notre client
Notre client est un promoteur national ancré sur toutes les métropoles françaises. Sa forte croissance et son ambition le poussent à s'ouvrir sur de nouveaux marchés. Cette croissance est portée par des valeurs fortes : L'innovation, l'exigence et la proximité.
Description du poste
En tant que Développeur Foncier, vous êtes rattaché au Directeur du développement et intervenez sur une zone donnée en Île-de-France.
Vos principales missions sont :
Détecter des opportunités foncières dans votre secteur (approche direct et indirect),
Mobiliser et fidéliser un réseau d'apporteurs d'affaires local,
Mener à bien les négociations jusqu'à la signature d'une promesse de vente,
Faire les études de faisabilité et les bilans financiers des opérations,
Débuter le montage des opérations,
Rencontrer les acteurs locaux pour développer votre réseau et valider les projets.
Cette liste reprend vos principales missions, elle n'est pas limitative.
Profil recherché
Issu d'une formation immobilière, vous avez idéalement au moins une première expérience en développement foncier qui vous a permis d'acquérir la méthodologie de recherche foncière.
Conditions et Avantages
Fixe + commissions + VF + Tickets Restaurant + intéressement
Type d'emploi : CDI
il y a 5 jours
Signaler cette offre d'emploi",09/10/2019,developpeur,Toulouse,14/10/2019,vjk=d91fc093004ad22f,vide,cdi
DEVELOPPEUR SOFTWARE BAS NIVEAU & API (FMI8763) F/H,STUDIEL,Toulouse (31),vide,"Toulouse (31)
CDI
Dans le cadre d'une mission in situ client, vous êtes en charge du développement d'un logiciel équipement embarqué sur véhicule militaire.

Vous serez amené à réaliser de l'intégration (SW bas niveau).
Profil recherché De formation Bac+5 , vous avez idéalement 5 ans d'expérience mini en conception logiciel langage C emabrqué / bas niveau et applicatif.

Vous avez une connaissance noyaux type freeRTOS, SCIOPTA ou equivalent et cible TMS570 ou equivalent

Vous êtes familier du cycle en V (Gestion des exigences LDRA, traçabilité, TU (LDRA) V&V…) et des outils de Gestion de Conf (ClearCase est un plus pour l’efficacité). La connaissance de l'environnement doors est apprécié.
Entreprise Avec plus de 25 ans d’expérience, STUDIEL a su se positionner comme un Groupe reconnu dans le domaine des études, de l’ingénierie, de la production et du conseil.

La diversité de son offre commerciale dans les métiers de l’électronique, de l’informatique, de la mécanique et de ses secteurs d’activités lui confère une grande souplesse d’intervention.

Avec 4 implantations en France, STUDIEL privilégie la relation de proximité avec ses clients et renforce ainsi sa vocation nationale. Depuis 2009 le groupe STUDIEL intensifie le développement de ses activités export par la création de deux agences en Europe (Royaume Uni et Espagne).
Apec.fr - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Toulouse,14/10/2019,vjk=2b197fb85c34fd72,vide,cdi
Développeur Java - Stage H/F,Siemens AG,Toulouse (31),vide,"Toulouse (31)
Temps plein, Stage
D’ici 2050, 70% de la population mondiale habitera en ville. Comment garantir l’efficacité et la sécurité du trafic ferroviaire ?
Chez Siemens Mobility, nous développons des automatismes de conduite et des trains dernière génération qui rendent les transports intelligents. Orlyval, Cityval de Rennes, ligne 14 du métro parisien : la mobilité connectée est déjà dans votre vie.
Et si vous releviez le défi de la mobilité connectée avec nous ?
Venez faire preuve d’ingéniosité à nos côtés et donner un nouveau sens à votre carrière !
Vos missions pour ce stage :
Au milieu des années 2000, Siemens Mobility a travaillé sur le projet VAL de Turin. Un logiciel de câblage appelé Métroman a été alors utilisé. Aujourd’hui dans le cadre de la reprise des activités VAL sur la ligne de Turin, le logiciel doit être remis au goût du jour et amélioré.
L’objectif de votre stage sera donc de :
Permettre l’utilisation du logiciel pour transmission des « unifilaires » au client dans le cadre des opérations de l’extension Bengasi.
Développer l’aspect « multi projet » pour permettre l’utilisation sur des opérations futures.
Le code utilisé est Java. La maitrise d’Access est également nécessaire.
Votre profil :
Vous recherchez votre stage de fin d’études pour valider votre diplôme d’ingénieur en informatique et idéalement vous avez un background électrotechnique / électrique
Vous maîtrisez l’anglais
Ce poste est basé à Toulouse et est à pourvoir début 2020 pour une durée de 6 mois
Pourquoi nous rejoindre
Rejoindre Mobility, c’est d’abord s’engager dans un projet d’avenir, dessiner l’industrie de demain grâce à des technologies de pointe et un objectif d’innovation constant.
C’est pour vous l’occasion de jouer un rôle clé dans ce développement ; c’est pourquoi Mobility propose un parcours de carrière diversifié, permettant de vous positionner en tant qu’expert-métier & de faire de vous les managers de demain.
Pour en savoir plus sur la division Mobility : http://www.siemens.fr/youtube-mobility
Besoin d’aide pour postuler ?
Responsable du recrutement : Alice CORNET


Job ID: 182391
Organization: Mobility
Company: Siemens Mobility SAS
Experience Level: Student (Not Yet Graduated)
Job Type: Full-time
il y a 6 jours
- Continuer pour postuler
Signaler cette offre d'emploi",08/10/2019,developpeur,Toulouse,14/10/2019,vjk=5b710390dba837ab,vide,stage
Stage Développeur/Développeuse Python (H/F),STRATEG.IN,Toulouse (31),vide,"Toulouse (31)
Stage
STRATEG.IN, entreprise créée en 2017, permet la croissance des TPE et PME grâce à la transition numérique et compte parmi ses clients des acteurs de premier plan.
Nous développons, implémentons et déployons des applicatifs sur-mesure chez nos clients. Dans le cadre de notre forte croissance, nous recherchons :
UN/UNE DÉVELOPPEUR/DÉVELOPPEUSE PYTHON H/F (STAGE)
Vous intégrerez l'équipe Etudes et Développement composée de 10 personnes.
Mission :
1. Développement Applications industrielles :
Vous serez amené(e) à réaliser le développement opérationnel d'applications pour le compte d'un client industriel de STRATEG.IN, depuis l'analyse du cahier des charges jusqu'au déploiement du logiciel auprès du client.
2. Gestion de projets :
- Lancement et structuration du projet selon la méthodologie AGILE,
- Revues d'avancement.
Vous participez non seulement à l'activité quotidienne et opérationnelle au sein de notre équipe, mais devenez également l'un des acteurs essentiels de la structuration d'une entreprise en plein essor !
Type de contrat : Stage- Temps plein
Prise de poste: A partir de Septembre
Profil recherché :
Quelles exigences pour rejoindre notre équipe ?
Maîtrise impérative des langages et technologies : Python 3, MongoDB, HTML, Node JS, React JS, Git
Répartition des technos utilisées :
60% Python
5% HTML / CSS
5% MongoDB
10% Node JS
20% React JS
Rigueur, autonomie, implication, force de proposition, prise d'initiatives et proactivité seront un plus pour ce poste.
Avoir une solide expérience de développeur Python serait également apprécié.
Notre candidat idéal : Savoir être créatif sans perdre de vue les échéances et les enjeux, avoir le souci d'un code rigoureux et performant, avoir un bon relationnel, un esprit d'équipe, et surtout avoir de l'envie... et de la passion !
Rémunération : Selon convention.
Type d'emploi: Temps plein, STAGE
Type d'emploi : Stage
Expérience:
stage développeur/développeuse python (h/f) ou similaire: 1 an (Souhaité)
il y a 6 jours
Signaler cette offre d'emploi",08/10/2019,developpeur,Toulouse,14/10/2019,vjk=468d2b2d612d1b75,vide,stage
Développeur PHP/Symfony Toulouse F/H,WEB-ATRIO TOULOUSE,Blagnac (31),vide,"Blagnac (31)
CDI
Votre mission, si vous l’acceptez :
développer des applications en PHP/Symfony. Oubliez les frameworks d’il y a 10 ans ! En intégrant notre équipe de WArriors dynamiques et expérimentés, vous vibrerez sur des frameworks modernes comme Symfony 2 et 3, AngularJS, Angular et bien d’autres encore !
Profil recherché CHEZ NOUS VOUS NE SEREZ PAS UN NUMERO !

Vous êtes développeur web (Bac+2 à Bac+5) et avez au moins 2 ans d’expérience en PHP/Symfony 2 ?

En bonus, vous gérez en front ?

Vous recherchez une société humaine et soucieuse du bien-être de ses collaborateurs ?

Vous êtes motivé(e) et vous aimez relever les défis ?

Devenez Web-atrien(ne) et challengez-vous sur des projets innovants !

LES PLUS ?

Mutuelle prise en charge à 100% - Notes de frais - Week-ends d'entreprise - Soirées et activités mensuelles – Primes
Entreprise Great Place To Work, Happy At Work, Happy Candidates, ou encore BPI France Excellence... Web-atrio, une ESN bienveillante et humaine qui performe !

Vous fuyez les strates hiérarchiques et les jeux d’egos ? Chez nous, on change les codes ! Venez profiter de l’écoute active et de la proximité des team leaders, d’une liberté d’action et d’un mode de travail collaboratif. Montez réellement en compétences sur les dernières technologies, tout en étant un des ambassadeurs de nos valeurs auprès de nos clients.
Apec.fr - il y a 6 jours
- Continuer pour postuler
Signaler cette offre d'emploi",08/10/2019,developpeur,Toulouse,14/10/2019,vjk=206ed2ab8e46de6f,vide,cdi
Développeur .net et SQL Server F/H,FERCHAU,Toulouse (31),vide,"Toulouse (31)
CDI
Dans le cadre de notre développement nous recherchons ""un Developpeur .net et SQL server f/h"".

A ce titre, vous êtes amené à :
Concevoir et développer de nouvelles fonctionnalités pour nos solutions

Participer à la maintenance évolutive et corrective des applications existantes

Tester les développements, veiller à la performance et au bon fonctionnement des traitements

Rédiger des documents techniques
Profil recherché Diplômé d'un Bac+5 en informatique, vous justifiez d'une expérience d'au moins 2 ans en développement.

Vous avez des bases solides en .NET et SQL Server et avez travaillé en équipe projets dans des environnements complexes

Compétences techniques:
ASP.NET, C#, VB.NET, JavaScript, REST, SQL-Server, WPF, Winform
Entreprise Vous souhaitez travailler pour une

entreprise à taille humaine

capable de vous offrir la sécurité et la stabilité d'un groupe d'

envergure internationale

?

Rejoignez

FERCHAU Engineering, société familiale et premier employeur d'ingénierie

en Allemagne, avec plus de 8000 collaborateurs !

Au sein de la division française de FERCHAU Engineering, entité d’environ 100 collaborateurs, nous offrons à nos salariés la souplesse et la proximité d’une PME, mais également la possibilité d’évoluer dans différents secteurs d’activité : aéronautique, défense, technologies de l’information, ferroviaire ou automobile.

Nous offrons à nos clients un accompagnement de qualité dans les domaines de l’ingénierie mécanique, électrique, électronique, informatique, systèmes embarqués, ainsi que le management de la qualité et le pilotage de projets.
Apec.fr - il y a 6 jours
- Continuer pour postuler
Signaler cette offre d'emploi",08/10/2019,developpeur,Toulouse,14/10/2019,vjk=b73c4f9964564952,vide,cdi
