Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur Java EE confirmé,Delia Technologies,Nantes (44),35 000 € - 43 000 € par an,"Nantes (44)
Freelance / Indépendant, CDI
35 000 € - 43 000 € par an
Delia Technologies #LaDevOpsFamily
Delia, c’est la jeune ESN nantaise basée à La Cantine qui souhaite casser les codes du service IT. Loin de prétendre pouvoir construire seuls cette jeune structure, nous sommes partis d'une page blanche pour construire jour après jour un modèle collaboratif et engagé.
Exit le babyfoot et la borne d’arcade, c’est par nos valeurs et le sens de nos actions que nous cultivons l’esprit Delia et ce sentiment d’appartenance qui nous est cher.
Engagements Clients, Collaborateurs, Communauté nantaise, voilà nos crédos !
Vous n’êtes pas certain que Delia soit faite pour vous ? Venez prendre un verre et échanger avec l'ensemble de l'équipe.
.
Nous ne recherchons pas un profil mais une personne...
Vous êtes avant tout un ingénieur passionné mêlant savoir-faire et savoir-être. Vous venez du monde de la technique et avez développé de réelles compétences sur les nouvelles technologies.
Votre expertise vous apporte bien plus qu’un job, vous aimez la partager et l’enrichir !
Vous savez construire une solution adaptée aux attentes de vos clients. Vous souhaitez vous investir dans l'écosystème tech de la métropole nantaise.
.
Vos activités chez Delia Technologies
Vous intégrerez la squad Full Stack Delia Technologies qui accompagne ses collaborateurs, ses clients et la communauté nantaise sur les technos Java et JavaScript.
Pour votre première mission, vous interviendrez au sein d'une équipe Java pour l'un de nos clients de la métropole nantaise.
Nous serons attentif à ce que l'environnement soit en lien avec vos attentes et appétences technologiques.
.
Vous êtes prêt ?
Nous vous encouragerons à participer activement aux Meetup et événements nantais de référence (DevFest, Web2Day, Digital change, Agile tour...), que nous soyons organisateur, sponsor ou simple participant.
Et par-dessus tout, vous contribuerez au développement de Delia en proposant, en organisant ou simplement en participant à des initiatives fun et engagées ! Ça vous dirait un séminaire Kitesurf ? ;)
.
Vous n'avez pas prévu de passer votre carrière comme collaborateur Delia ?
Sachez que si un jour il vous vient une folle envie de monter votre propre projet, nous saurons vous accompagner avec autant d’enthousiasme que vous aurez pu nous en apporter !
Chez Delia, nous n’acceptons pas seulement la différence, nous la cultivons et la soutenons pour l’intérêt de notre famille. Delia se veut une entreprise responsable socialement en proposant des projets et en soutenant les initiatives de l’ensemble de ses collaborateurs sans distinction, jugement ou préjugé. Soyez vous-même, vous nous plairez !
Type d'emploi : Freelance / Indépendant, CDI
Salaire : 35 000,00€ à 43 000,00€ /an
Expérience:
développeur java ee confirmé ou similaire: 2 ans (Requis)
il y a 16 jours
Signaler cette offre d'emploi",28/09/2019,developpeur,Nantes,14/10/2019,vjk=1b0b2722c37dda3d&advn=461357311956758,confirmé,cdi
Développeur full stack Java - H/F,Aubay Grand-Ouest,Nantes (44),38 000 € par an,"Nantes (44)
CDI
38 000 € par an
Jquery / Angularjs / Java / Spring / Hibernate
Frontend Developer, Développeur Frontend, Backend Developer, Full Stack Developer / CDI / Environ 38k€ / 3 - 6 ans / Nantes

Le poste
En choisissant Aubay, vous aurez le privilège d'intégrer la digital factory de notre client nantais (domaine transport) situé en centre-ville pour une mission de longue durée. Au sein de la feature team, vous évoluerez aux côtés de développeurs, un Tech Lead, un Scrum Master et un Proxy PO afin de contribuer au delivery des applicatifs web en environnement agile. Pauline, votre ingénieur d'affaires chez Aubay, a tissé un fort partenariat avec ce client et saura vous accompagner pour une montée en compétence optimale et un épanouissement sur cette mission.
Les responsabilités
Conception, rédaction de spécifications techniques, participation aux études de chiffrage, en lien avec les experts de l'équipe
Réalisation des développements sur les environnements techniques suivants : Java JEE, Spring, Hibernate, JPA, Javascript, Jquery, HTML5, CSS3, NodeJS, AngularJS, Webservices
Exécution et automatisation des tests sous Selenium, Cucumber et/ou Protractor
Analyse des rapports d’intégration continue dans une démarche DevOps
Pourquoi venir chez nous?
Vous apprécierez notre management de proximité et la taille humaine de notre agence où nos Consultants Aubay seront à votre écoute pour tout retour d’expérience. Nous souhaitons vous accompagner dans votre évolution de carrière avec des formations et des certifications. Des accompagnements personnalisés sont également possibles, par exemple avec les coachs agiles de notre cellule interne Enfin, votre bien-être reste notre priorité : vous bénéficierez de l’intervention de notre masseuse 2 fois par mois, des soirées d’agence ou encore de Serious Game pour apprendre et travailler en s’amusant.
ChooseYourBoss - il y a 2 jours
- Continuer pour postuler
Signaler cette offre d'emploi",12/10/2019,developpeur,Nantes,14/10/2019,vjk=6b9d81d3dfaf1fec&advn=4190676325902957,vide,cdi
Startup / Centre-ville / Développeur Java Back-End,Delia Technologies,Nantes (44),40 000 € par an,"Nantes (44)
CDI
40 000 € par an
Delia Technologies #LaDevOpsFamily
Delia Technologies recherche pour l'un de ses clients, une startup située sur l'île de Nantes,un développeur Java Back-End.
Vous rejoindrez l'équipe Design & Innovation et participerez aux activités de Build et Run des différentes solutions digitales.
Localisation : Nantes-Centre
Rémunération : autour de 40 000 € selon expérience
Stack technique : Java, Spring, Javascript, Docker, microservices...
Vous participerez aux missions suivantes :
Proposer des solutions pour répondre aux problèmes métiers
Développer, optimiser et maintenir les applications dans le respect des bonnes pratiques : méthodologie Agile, tests unitaires, code review....
Participer à la mise en place et à la réalisation des tests fonctionnels
Participer à la veille technologique
Profil recherché :
Forte appétence pour les nouvelles techno et la veille
Travail en mode projet au sein de petites équipes
Très bon relationnel
S'avoir s'intégrer dans un environnement réactif
Hard-skills :
Ingénieur informatique ou équivalent (bac +4/5)
4 ans d'expérience en développement Java
Type d'emploi : CDI
Salaire : 40 000,00€ /an
Expérience:
développeur java back-end ou similaire: 3 ans (Souhaité)
il y a 10 jours
Signaler cette offre d'emploi",04/10/2019,developpeur,Nantes,14/10/2019,vjk=22591ff93321d73e&advn=461357311956758,vide,cdi
Développeur Fullstack Java - H/F,PALO IT,Nantes (44),40 000 € par an,"Nantes (44)
CDI
40 000 € par an
Javascript / Spring-boot / Java
Full Stack Developer, Build / Release Developer, Backend Developer / CDI / Environ 40k€ / 3 - 6 ans / Nantes

Le poste
Vous êtes un·e personne qui souhaite / souhaiterait ...... déployer toutes ses compétences et évoluer, .... sortir de sa zone de confort : Les environnements avec lesquels vous n’êtes pas familiarisé·e.s ne vous font pas peur, .... évoluer dans un environnement de travail bienveillant où chacun est à l’écoute, se fait confiance, tout en restant intègre et humble, .... vous investir auprès d’une structure ambitieuse et participer à son développement. Si vous vous reconnaissez entièrement ou en partie dans ce profil, vous éveillez grandement notre curiosité.Discutons-en ensemble, nous serions ravi·e·s de vous rencontrer! Pour commencer,écrivez-nous sur recrutementnantes@palo-it.com
Les responsabilités
Apprendre de nouveaux langages, concepts et évoluer dans un environnement qui favorise l’apprentissage continu
Transmettre et partager votre expertise, vos expériences lors de meetup, de conférences, d’évènements de partage internes
Vous confronter à des environnements technologiques variés et produire du code de qualité
Être act·eur·rice des projets et proposer de nouveaux choix techniques ou des évolutions dans les méthodes de travail en fonction du contexte
Pouvoir participer à des pratiques de développement collectives (pair programming, mob programming, ...)
Pourquoi venir chez nous?
PALO IT est une entreprise apprenante guidée par les valeurs de l’Agilité et du software craftsmanship, offrant de multiples possibilités de s’exprimer, d’apprendre et de développer ses connaissances.Notre vision? Nous croyons que l’accès et le partage rapides de la connaissance sont des accélérateurs d’innovation permettant d’imaginer les usages d’un monde meilleur pour tous.Le partage, la bienveillance, le respect, l’écoute et l’engagement sont autant de valeurs qui nous animent.Palo IT est présent tant en France (Nantes, Paris, Toulouse, Nançy) qu’à l’international (Singapour, Hong-Kong, Bangkok, Sydney, Mexico). Prenez part à l’aventure!
ChooseYourBoss - il y a 11 jours
- Continuer pour postuler
Signaler cette offre d'emploi",03/10/2019,developpeur,Nantes,14/10/2019,vjk=b16188be5811a1ea,vide,cdi
Développeur Back end Node.JS - H/F,Externatic,Nantes (44),40 000 € par an,"Nantes (44)
CDI
40 000 € par an
Postgresql / Unity-3d / Docker / Javascript / Nodejs / Innovation / Qualité / Agile
Lead Developer Backend, Backend Developer / CDI / Environ 40k€ / 3 - 6 ans / Nantes

Le poste
Cette startup spécialisée dans le domaine de la 3D, de la Réalité augmentée / Réalité virtuelle développe des solutions pour des acteurs Grands comptes. Société innovante située en plein centre de Nantes, elle place les nouvelles technologies au service de ses clients dans un contexte open source. Pour renforcer son équipe, elle cherche un Développeur Backend Node.JS (H/F).
Les responsabilités
Avec un socle technique en place, d'assurer le construction et l'évolution de la plateforme SaaS
Spécifier, architecturer, implémenter, tester, livrer et monitorer
Travailler sur un mode collaboratif, vous devrez développer et améliorer l'utilisation des données au sein de l'équipe
Le tout dans la perspective d'augmenter significativement le nombre d'utilisateurs.
Pourquoi venir chez nous?
Locaux très sympa en plein coeur de Nantes Equipe de passionnés et expérimentés actifs dans l'écosystème Plan Epargne Entreprise
ChooseYourBoss - il y a 9 jours
- Continuer pour postuler
Signaler cette offre d'emploi",05/10/2019,developpeur,Nantes,14/10/2019,vjk=6d14aa139a2e5b8f,vide,cdi
Développeur fullstack ( React JS / Symfony ) H/F,Externatic,La Chapelle-sur-Erdre (44),35 000 € par an,"La Chapelle-sur-Erdre (44)
CDI
35 000 € par an
Symfony / Reactjs
Full Stack Developer / CDI / Environ 35k€ / 3 - 6 ans / La Chapelle-sur-Erdre

Le poste
Vous intègrerez une société éditrice de logiciel qui a pour objectif d'accompagner ses clients sur le traitement de leur problématiques RH. Vous travaillerez sur une solution avec le périmètre fonctionnel riche, vous serez un véritable acteur de l'organisation agile mise en place. Vous évoluerez dans un contexte d'entreprise ou le bien être et la formation sont des priorités.
Les responsabilités
Coaching de développeurs juniors.
Participation et contribution aux bonnes pratiques
Pourquoi venir chez nous?
L'environnement technique et organisationnel au sein de cette société vous permettra de développer les pratiques actuelles et innovantes en environnement IT. Cette société mise sur une politique RH dynamique, le cadre de celle-ci vous permettra de conjuguer le développement de votre vie professionnelle (formations, conférences, participation events, ...) et de votre vie personnel ( accord de télétravail, RTT, mutuelle,...).
ChooseYourBoss - il y a 9 jours
- Continuer pour postuler
Signaler cette offre d'emploi",05/10/2019,developpeur,Nantes,14/10/2019,vjk=e5cba34b48408871,vide,cdi
Lead Developer Python/Django inspiré - H/F,Externatic,Nantes (44),50 000 € par an,"Nantes (44)
CDI
50 000 € par an
Google-cloud-platform / React-native / Reactjs / Django / Python / Agile
Lead Developer, Backend Developer, Lead Developer Backend / CDI / Environ 50k€ / 3 - 6 ans / Nantes

Le poste
L’entreprise est une startup, plateforme en mode SaaS dans le domaine des transports. Nous recherchons un Développeur Backend expérimenté, avec de solides compétences en Python/django H/F.
Les responsabilités
développement du projet (architecture, spécification du projet, analyse du besoin,...)
assurer une veille technologique et ergonomique sur le marché des applications mobiles
tester automatiquement et documenter vos réalisations
participer à la réflexion et à la construction de nouvelles fonctionnalités
Référent technique et développement de l'équipe nantaise de développeurs
Pourquoi venir chez nous?
Entreprise initialement parisienne, elle souhaite monter son équipe technique sur Nantes dans le cadre de sa croissance. L'application développée par l'entreprise prévoit une augmentation très importante de son traffic d'ici la fin de l'année. En lien étroit avec le CTO co-fondateur, vous prenez le rôle de référent technique auprès du reste de l’équipe technique.
ChooseYourBoss - il y a 24 jours
- Continuer pour postuler
Signaler cette offre d'emploi",20/09/2019,developpeur,Nantes,14/10/2019,vjk=01339201b8292210,vide,cdi
Stage : Développeur d'applications Java/J2EE (H/F),"CGI Group, Inc.",Nantes (44),vide,"Nantes (44)
Stage
Position Description:
Envie de travailler dans une agence dynamique, qui allie expertise technique et métier ?

Votre profil nous intéresse !

Notre agence de Nantes (700 personnes) poursuit son développement et dans le cadre de sa campagne de stage recrute plusieurs développeurs Java/J2EE.

Vous intervenez au sein d'une équipe projet pour l'un de nos clients phares (secteur bancaire, transport ou service public).

Après une phase de formation, de prise de connaissance et de présentation des outils et méthodes, vous participez activement au projet en cours.

Your future duties and responsibilities:
Vos principales missions sont :
comprendre les besoins du client
concevoir la solution applicative
développer
s'assurer de la qualité du livrable
intégrer et livrer
En bref, vous participez activement à la réalisation des demandes du client, que ce soit sur de la maintenance ou sur de l'évolution de son patrimoine logiciel.

Plusieurs contextes projets sont proposés :
Sujet N°1 :
Vous intervenez au sein d'une équipe de 25 personnes pour l'un de nos clients majeurs dans le domaine bancaire. Vous participez à la prise en charge de nouveaux projets liés au poste de travail des conseillers bancaires en agence. Vous développez des services appelés depuis une tablette par le conseiller bancaire lorsqu'il est en rendez-vous avec le client. Vous participez à l'analyse d'impacts sur les applications existantes, à la réalisation des développements IHM et Web-services, à la rédaction et au déroulement des plans de tests unitaires, à la correction des anomalies, et à la rédaction du plan d'exploitation, en appliquant les normes qualité en vigueur.

Sujet N°2 :
Votre client, un grand compte national bancaire, d'assurance et de services postaux, a besoin de vous pour améliorer les services qu'il rend au quotidien aux millions de Français. Vous avez l'occasion rêvée de participer à la mise en œuvre de solutions logicielles répondant aux enjeux du métier du client.

Vous serez accompagné(e) d'architectes, de consultants fonctionnels et de managers et serez en mesure de mettre à profit vos connaissances, mais surtout d'acquérir et approfondir de nouvelles compétences en fonction de vos désirs.

Donc si vous avez envie de participer à la vie des applications de ce client, et de nous aider à améliorer et maintenir la qualité de service rendus aux Français, ce poste est fait pour vous.

Sujet N°3 :
Vous participez à la conception et au développement d'applications web (IHM et batch) autour de nouvelles technologies JAVA/J2EE et HTML/CSS/JQUERY.

Pour garantir la qualité de vos livrables, vous réalisez des tests unitaires, fonctionnels et d'intégration automatisés et veillez au respect des bonnes pratiques et normes de développement

Vous participez à l'amélioration continue du projet en apportant vos propositions d'amélioration.

Sujet N°4 :
Une grande enseigne de la grande distribution a mis en œuvre une nouvelle plateforme d'échanges WSO2 dans le cadre de la refonte de son site de courses en ligne. Vous intégrez une équipe de 5 à 10 personnes avec pour principales missions :

La création/modification de flux et le développement d'API

La mise en œuvre de chantiers techniques et de maintenance préventive, la relation éditeur, la supervision

La participation active à l'industrialisation du projet.

Required qualifications to be successful in this role:
Capacité d'adaptation et d'analyse
Sens du client
Esprit d'équipe
Méthode et rigueur
Technologies JAVA/J2EE, WEB et SGBD
A compétence égale, ce stage est ouvert aux travailleurs en situation de handicap.

Skills:
Java
Java Enterprise Editions JEE
What you can expect from us:
Donnez un élan à votre carrière.

Le secteur des technologies de l'information (TI) connaît une période extraordinaire. La transformation numérique des organisations continue de s'accélérer, et CGI est au premier plan de ce changement. Nous accompagnons nos clients dans leur démarche numérique et offrons à nos professionnels des opportunités de carrière stimulantes.

La réussite de CGI repose sur le talent et l'engagement de nos professionnels. Ensemble, nous relevons les défis et partageons les bénéfices issus de la croissance de notre entreprise. Cette approche renforce notre culture d'actionnaire-propriétaire ainsi, tous nos professionnels bénéficient de la valeur que nous créons collectivement.

Joignez-vous à nous pour prendre part à la croissance de l'une des plus importantes entreprises indépendantes de services en technologies de l'information (TI) et en gestion des processus d'affaires au monde.

Pour en savoir davantage à propos de CGI : www.cgi.com.

Les candidatures non sollicitées provenant de cabinets de recrutement ne seront pas retenues.

CGI favorise l'équité en matière d'emploi.
CGI - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developpeur,Nantes,14/10/2019,vjk=bcca9302245722de,vide,stage
Concepteur Développeur PHP Confirmé H/F,Orkeis,Nantes (44),34 000 € par an,"Nantes (44)
CDI
34 000 € par an
Dans le cadre du développement de notre activité, nous recherchons actuellement un(e) Concepteur Développeur PHP confirmé(e).
Directement intégré(e) chez l’un de nos clients, vous interviendrez sur le développement d’une application web de gestion RH.
Plus précisément, vos missions seront les suivantes :
Conception des fonctionnalités supplémentaires d’un module
Rédaction des spécifications techniques sur des points particuliers
Réalisation des développements en PHP
Participation à la phase de tests unitaires
Profil :
Vous avez au moins 3 ans d’expérience professionnelle dans la réalisation d’un projet informatique, de préférence dans un contexte industriel.
Vous maitrisez les technologies PHP 5, Javascript, REST et PostGreSQL.
Des connaissances de GroomRH serait un plus.
Vous êtes reconnu(e) pour votre sens de l’organisation, votre force de proposition et votre esprit d’équipe.
Autonomie, efficacité et polyvalence seront les clés de votre réussite sur ce poste.
Vous souhaitez relever de nouveaux défis au sein d’une entreprise innovante ? Alors rejoignez-nous !

Type de contrat : CDI
Salaire : A partir de 34K€ brut annuel
Ville : Nantes (44)
il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developpeur,Nantes,14/10/2019,vjk=0df413067461b415,confirmé,cdi
Développeur Stagiaire H/F,Sygmatel,La Chapelle-sur-Erdre (44),vide,"La Chapelle-sur-Erdre (44)
Temps plein, Stage
Le Groupe SYGMATEL(36 M€, 315 salariés) c'est au total plus de 11 agences réparties dans les régions Ouest, Centre, Bretagne et île de France qui partagent une même expertise : l'électricité des courants forts et des courants faibles. Le Groupe s’est affirmé comme un acteur majeur, dans son domaine d’activité, parmi les plus dynamiques de sa zone d’influence. Depuis sa création en 2004, l’entreprise connait un développement maîtrisé à travers une organisation, une rigueur, un contrôle et un management où les hommes sont la clé de la réussite.
Notre Siège Social recherche, pour intégrer son service informatique un stagiaire développeur H/F
Dans le cadre de vos missions vous serez amené à travailler sur le développement d’une application en lien avec notre système de géolocalisation.
L'application a créer aura pour but de permettre de programmer des boîtiers et d'effectuer des diagnostics en cas de panne.
Pour ce stage nous recherchons un(e) étudiant(e) en informatique de niveau bac + 3 à 5.
Techniquement, vous connaissez :
- Le développement de clients lourds
- Les langages de type : Java, C++, C#
Une première expérience en stage ou personnelle sur de la programmation serait un plus pour ce stage de 3 à 6 mois à pourvoir pour début d'année 2020.
Si vous vous reconnaissez dans ces compétences, n'hésitez pas et rejoignez notre équipe dynamique !
Merci de nous adresser votre candidature accompagnée d'un CV et d'une lettre de motivation mentionnant les conditions et dates de stage.
Type d'emploi : Temps plein, Stage
Expérience:
stagiaire service informatique h/f ou similaire: 1 an (Souhaité)
Formation:
Bac +3 (Licence / Bachelor) (Requis)
il y a 4 jours
Signaler cette offre d'emploi",10/10/2019,developpeur,Nantes,14/10/2019,vjk=c3ce1d4118aca0f0,vide,stage
Lead développeur Full Stack F/H,I-RAISER GROUP,Nantes (44),vide,"Nantes (44)
CDI
– Conception et spécification : vous maîtriserez le fonctionnel pour être force de proposition

– Développement (Python 3, PHP 7, Javascript, PostgreSQL)

– Organisation de la recette, documentation

– Gestion de projet (travail collaboratif)

– Connaissances appréciées : PostgreSQL, Git, nginx, Odoo

– Maîtrise de l'Anglais (à l'écrit au moins).
Profil recherché Diplômé·e d’une école ingénieur en informatique ou équivalent, vous apprenez vite, vous êtes très organisé·e et rigoureux·se. Vous êtes leader, débrouillard·e : quel que soit le problème, vous ne restez jamais bloqué·e et trouvez toujours une solution. Vous aimez découvrir et apprendre : vous n’hésitez pas à sortir de votre zone de confort et à mettre à jour vos connaissances pour pouvoir faire face à de nouvelles situations.
Entreprise Editeur logiciel basé à Nantes, iRaiser édite une suite en mode SaaS (CRM, CMS, ETL…) pour les organisations à but non lucratif (ONG, écoles, fondations...).

Nous sommes présents en France, Belgique, Pays-Bas, Italie, Allemagne, Suisse et Grande-Bretagne et travaillons avec près de 800 organisations en Europe (dont Les Restos du Coeur, Médecins sans Frontières, SPA, UNICEF, WWF...).

Nos applications leur permettent de collecter des dons, réaliser des pétitions, créer des pages de crowdfunding... et ont permis de collecter plus de 800 000 000 € !
Apec.fr - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developpeur,Nantes,14/10/2019,vjk=f5a46e4fbfa8f1ea,vide,cdi
Développeur Back end H/F,EXTERNATIC,Nantes (44),vide,"Nantes (44)
CDI
DESCRIPTION DE L'OFFRE
Cabinet de recrutement dédié au monde informatique (et non une SSII), nous sommes missionnés par nos clients pour assurer la sélection et la mise en relation avec des candidats.

Les postes que nous proposons sont donc pour une entreprise finale (hors ESN / SSII) pour laquelle vous intégrez directement en CDI ses effectifs sans aucun contrat intermédiaire de type pré-embauche, intérim, etc...
==> Chaque annonce correspond à un poste réel!
RDV sur Externatic.fr

L'entreprise:
Pour un de nos clients, éditeur logiciel basé à Nantes de plus de 100 personnes, leader dans son domaine, nous recherchons plusieurs Ingénieurs JAVA.
Sur la R&D de leur solution logicielle et en interaction les différents PO, vous aurez la responsabilité en environnement Agile:
de la conception et le développement JAVA back end de plusieurs modules techniques et fonctionnels
les phases de tests et mise en production
de l’expertise technique sur le mise en place de nouvelles technologies (notamment devops, Continus delivery,…)
Le tout dans un contexte éditeur (qualité, robustesse et maintenabilité)

Les +:
Entreprise finale solide et avec de belles perspectives
Forte pérennité financière
Nombreux avantages: TR, Chèques cadeaux...
Vie d'entreprise: séminaires, sorties, repas d'équipes...
PROFIL REQUIS
Disposant de bonnes compétences et d’une appétence pour le « Web », vous maîtrisez différentes technologies avec idéalement :
Agilité
Web / back end (Java/JEE)
Framework Hibernate / Spring (MVC, integration,...)
SGBDR :PostgreSQL,...
Devops: Jenkins, Docker, Gatling, ...

Mais encore...
Vous êtes curieux et réalisez une veille technologique régulière.
Pragmatique, vous savez gérer les priorités et travaillez avec de la méthode.
Vous êtes un bon communiquant, vos valeurs sont l'esprit d'équipe et la bienveillance.
La connaissance du contexte éditeur est un atout supplémentaire.

Vous êtes arrivés jusqu'ici?
Mes petit plus:
-je ne suis pas de formation RH - donc ne me voyez pas comme la recruteuse classique ;-)
mon passé professionnel me permet d'être dotée d'un bon réseau.
je ne suis pas là pour votre promettre la lune mais là pour vous aider sur la base de vos souhaits d'évolution de carrière.

Eléonore BOCQUET - Externatic
il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developpeur,Nantes,14/10/2019,vjk=504d5560ec2e6c8e,vide,cdi
développeur ERP Python,Manpower Cabinet Recrutement,Nantes (44),vide,"Nantes (44)
Temps plein, CDI
Le cabinet de recrutement MANPOWER recherche pour un de ses clients, société spécialisée dans la mise en place de progiciel de gestion intégré, un développeur ERP. (Python)
Votre mission principale sera de réaliser l’analyse, le développement, la maintenance et l’évolution de projets sur des sites e-commerce ou des logiciels de gestion (Odoo),
Vous proposez des solutions digitales pour des besoins clients,
Vous réaliserez des études fonctionnelles et techniques (spécifications),
Vous développerez les fonctionnalités spécifiées,
Vous intégrerez et maintiendrez les applications produites
Doté(e) d’une grande autonomie de travail et sachant produire en équipe, vous êtes reconnu (e) pour votre polyvalence en matière de développements, ainsi que pour votre production d’un code efficace, clair, documenté et testé.
Vous maîtrisez l’anglais technique
Vous disposez d’une expérience confirmée sur les langages orientés objets (Python)
Vous maîtrisez les développements Web
Vous analysez et optimisez des requêtes SQL (principalement PostgreSQL)
Bon relationnel
Une expérience en ERP ou site E-Commerce est un plus.
Type d'emploi : Temps plein, CDI
Expérience:
développeur erp python ou similaire: 3 ans (Requis)
il y a 4 jours
Signaler cette offre d'emploi",10/10/2019,developpeur,Nantes,14/10/2019,vjk=7f3f2a4271bc9cd2,vide,cdi
Développeur Java / Freelance,FREELANCE VISION,Nantes (44),vide,"Nantes (44)
Temps plein, Freelance / Indépendant
Nous recherchons pour l’un de nos clients sur Nantes, un développeur Java

Contrainte forte du projet Centre de services
Les livrables sont Codes sources produit
Documentation produit
Compétences techniques JAVA - Confirmé - Impératif
SQL Oracle - Confirmé - Serait un plus

Description détaillée Occuper un rôle de développeur au sein d’un CDS :
Développement JAVA
Bases de données SQL Oracle
Documentation
Test unitaire
Reporting d’activité
À la demande de la maîtrise d’oeuvre, et sur la base des spécifications fonctionnelles et techniques émises par celle-ci, le développeur code les composants logiciels applicatifs dans le respect des évolutions souhaitées, des normes et des procédures.

Nécessite un niveau d’expérience minimum de 2 à 5 ans
Freelance-info - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developpeur,Nantes,14/10/2019,vjk=355ca599cd581d67,vide,freelance
DEVELOPPEUR LOGICIEL DEVOPS F/H,Bouygues Telecom,Nantes (44),vide,"Nantes (44)
CDI
Vous êtes issu d'une école d'ingénieur en informatique ? Vous avez à coeur de produire un logiciel de qualité au sein d'une software factory ? Alors cette offre devrait retenir toute votre attention.

Au sein de la Direction des Systèmes d'Information de Bouygues Telecom, le pôle Obligations Légales est en charge de la conception, du développement, de l'intégration d'outils informatiques critiques.

Vous serez intégré à l'équipe produit, vous participerez aux sprints et travaillerez en interaction quotidienne avec le product manager et le lead développeur.

Vos missions principales seront :
Conception de solutions full stack Java (technologies back-end et front-end)
Participation au processus de build : développements, tests, déploiement, intégration
Rédaction des documentations
Support aux utilisateurs métiers
Profil recherché Issu d'une école d'ingénieur en informatique, vous justifiez d'expériences en développement back-end Java/Spring/SpringBoot et front-end Javascript (AngularJS, …). Vous maitrisez l'ensemble des problématiques des usines logicielles : intégration continue, déploiement continu, test continu, sécurité (OAuth2), haute disponibilité, exploitabilité/logs, optimisation des performances, souci de la robustesse, etc.

Si vous êtes également rigoureux(se) et avez un excellent relationnel, n'hésitez pas, transmettez-nous votre candidature sans plus attendre.
Entreprise Choisir Bouygues Telecom, c'est choisir de vivre une expérience professionnelle unique pour gagner en compétences aux côtés d'experts reconnus. Venez développer vos talents et découvrir de nouveaux horizons numériques dans un groupe qui met le meilleur de la technologie au service de l'expérience client.
Apec.fr - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developpeur,Nantes,14/10/2019,vjk=5b9e6c8db0f916a9,vide,cdi
Développeur informatique ERP - Python (H/F),Manpower,Nantes (44),vide,"Nantes (44)
CDI
L'entreprise
Le cabinet de recrutement Manpower recherche pour un de ses clients, société spécialisée dans la mise en place de progiciel de gestion intégré, un développeur ERP. (Python)
Les missions
Votre mission principale sera de réaliser l’analyse, le développement, la maintenance et l’évolution de projets sur des sites e-commerce ou des logiciels de gestion (Odoo),
Vous proposez des solutions digitales pour des besoins clients,
Vous réaliserez des études fonctionnelles et techniques (spécifications),
Vous développerez les fonctionnalités spécifiées,
Vous intégrerez et maintiendrez les applications produites
Le profil
Doté(e) d’une grande autonomie de travail et sachant produire en équipe, vous êtes reconnu (e) pour votre polyvalence en matière de développements, ainsi que pour votre production d’un code efficace, clair, documenté et testé.

Vous maîtrisez l’anglais technique
Vous disposez d’une expérience confirmée sur les langages orientés objets (Python)
Vous maîtrisez les développements Web
Vous analysez et optimisez des requêtes SQL (principalement PostgreSQL)
Une expérience en ERP ou site E-Commerce est un plus.
Dans le cadre de sa politique diversité, Manpower étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap
il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developpeur,Nantes,14/10/2019,vjk=bdba41e57ed36663,vide,cdi
