Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur Back-End Senior/DevOps (H/F),Consoneo,Bordeaux (33),vide,"Bordeaux (33)
CDI
Basé(e) Bordeaux
Créé en 2012 et en forte croissance, Consoneo est à présent leader dans les services dématérialisés d’accompagnement des financements et aides accordés aux opérations d’économies d’énergie. Nous réunissons deux univers ‘Internet’ et ‘développement durable’ au sein d’une plateforme web dédiée aux particuliers et entreprises mais aussi de solutions SaaS pour nos clients grands comptes qui souhaite intégrer cette plateforme au sein de leurs services en ligne.
Notre service est gratuit et s’adresse aux particuliers, entreprises, collectivités et leurs fournisseurs, souhaitant réaliser des opérations d’économie d’énergie. Notre solution logicielle en ligne permet à tous ces utilisateurs de calculer un montant de remboursement payé par les fournisseurs d’énergie. Nos services accompagnent ensuite les clients dans toutes les étapes de leur dossier/projet.
Notre siège est à Paris (services Finance & Administration et Commercial) mais nos deux équipes clefs, R&D et Support Clients/Partenaires, sont basées à Bordeaux.
Le développement rapide de notre activité nous a mené à la création de deux postes seniors en développement Back-End dont un plus axé DevOps.
Responsabilités et missions
Au sein de l'équipe R&D et en lien direct avec le Directeur Technique, vous participerez à la conception, au développement et au support des composants web de nos logiciels :
Vous accompagnerez la montée en charge de l’application :
Scalabilité horizontale
Migration Mongo DB d’une partie de l’applifcatif
Intégration d’Elasticsearch
Refonte des espaces utilisateurs avec un framework Javascript à définir
Stack : Php 7 // Symfony 3 // Mysql // Doctrine // Angular // Jquery // knockout JS // Aws // ph punit // Behat // Mink // Git
Pour le poste plus axé DevOps, une bonne maitrise d’AWS est nécessaire ainsi qu’une expérience préalable dans un environnement avec des problématiques de fort trafic et scalabilité.
Si vous avez 4 ans+ d’expérience en Développement Back-end dans un environnement PHP et l’expérience AWS pour le poste DevOps, nous serions intéresser de vous parler ! Notre structure est à taille humaine et l’investissement de chacun y est reconnu!
Type d'emploi : CDI
il y a 5 mois
Signaler cette offre d'emploi",16/05/2019,developer,Bordeaux,16/10/2019,vjk=42e5e17b1997fb6b&advn=7895957137912198,senior,cdi
Développeur full stack C# .net / HTML 5 – H/F,TCS,Bordeaux (33),vide,"Bordeaux (33)
Temps plein, CDI
Vous aimez travailler avec des personnes passionnées par leur métier. N’attendez-plus, Le Groupe STERNE recrute !
Le Groupe Sterne est un acteur majeur spécialisé dans l’organisation de flux variés, autour d’une prestation de transport rapide, souple et régulière.
Le groupe est le premier opérateur français spécialisé dans le tri, la collecte, le transport et la distribution de documents et petits colis, et des services associés.
Le Groupe compte une équipe de 1 000 personnes répartie dans 40 agences de proximité en France, en Europe de l’Est et en Chine. Il assure 2 500 courses urbaines, nationales et internationales quotidiennes et couvre l’ensemble du territoire avec 1 900 boucles régulières. Son chiffre d’affaires est de l’ordre de 200 millions d’euros.
___________________________________________________________________________
1 Développeur full stack C# .net / HTML 5 – H/F
CDI à pourvoir dès que possible – Poste basé sur Bordeaux
Sous l’autorité du Directeur des Systèmes d’Information, vous intégrerez une équipe dynamique d’une quinzaine de personnes répartie sur 3 sites en France, dont 7 personnes à Bordeaux.
Vous concevrez et développerez des applicatifs logiciels en mode projet sur l’ensemble du système d’information du Groupe, de la phase d’étude à la recette finale, pour un client ou une entreprise du Groupe dans le cadre d’une refonte majeure du système d’information du Groupe et de la digitalisation des processus des entreprises du Groupe.
Les développements seront réalisés de façon itérative en cycles courts pour y intégrer des retours utilisateurs réguliers.
Vous interviendrez notamment sur les missions suivantes :
Analyser et modéliser un besoin utilisateur
Développer les applicatifs web en C# .net / .net core et HTML 5 / JavaScript
Maintenir et faire évoluer les applicatifs au fil de l’évolution des besoins
Réaliser des revues de code croisées avec les autres développeurs de l’équipe
Participer à l’intégration continue et au déploiement sur les différents environnements (recette & production notamment)
Accompagner la recette et traiter les retours (bug fixes)
Assurer le support utilisateur de niveau 3 (expertise technique)
Votre profil
D’une formation BAC+2 en informatique a minima, vous justifiez d’une solide expérience dans le développement d’applications web et d’API. Polyvalent, vous maitrisez les bonnes pratiques de développement (SOLID, IoC, etc.) et plusieurs technologies web ou objet telles que Microsoft .net, C#, ASP .net web API, HTML 5, REST / Json, SQL Server, etc.Doté d’un bon relationnel, vos capacités d’écoute et d’analyse, ainsi que votre curiosité seront des atouts indispensables pour réussir la mission.
Vous êtes intéressé par ce poste alors n’hésitez plus, rejoignez-nous !
Type d'emploi : Temps plein, CDI
Expérience:
développeur full stack c# .net / html 5 – h/f ou similaire: 1 an (Souhaité)
il y a 8 jours
Signaler cette offre d'emploi",08/10/2019,developer,Bordeaux,16/10/2019,vjk=b9937671dbd5c8de&advn=9688473375312556,vide,cdi
Développeur back-end symfony - H/F,NEXTGEN RH,Bordeaux (33),35 000 € par an,"Bordeaux (33)
CDI
35 000 € par an
Javascript / Html5 / Php / Symfony / Gestion de projet
Mobile Developer, Full Stack Developer, Lead Developer Backend, Backend Developer / CDI / Environ 35k€ / 3 - 6 ans / Bordeaux

Le poste
Au sein de l'agence bordelaise regroupant une trentaine de collaborateurs, se situant dans une zone dynamique près d'un complexe sportif, de restaurants et d'une boutique de canelés (pour les amateurs). Vous êtes en charge de trois missions: 1. Participer à l’analyse du besoin et à la conception d’applications sous Symfony 2. Gérer la phase de tests et de débogage 3. Prendre en charge la maintenance corrective et évolutive de projets web Vous devrez également avoir des compétences en développement Front end : - Intégration HTML 5 / CSS 3 / framework bootstrap - Javascript (jquery)
Les responsabilités
Conception d'application
Maintenance correction
Gestion de la phase de tests
Pourquoi venir chez nous?
L'ambiance de travail, au sein de cette entreprise, est exceptionnel ! La direction et les collaborateurs mettent un point d'honneur au bien-être. D'un point de vue professionnel il s'agit, pour notre client, d'accompagner ses collaborateurs (juniors mais aussi confirmés) dans l'acquisition de nouvelles compétences.
ChooseYourBoss - il y a 13 jours
- Continuer pour postuler
Signaler cette offre d'emploi",03/10/2019,developer,Bordeaux,16/10/2019,vjk=70a58b7991e8ed7b&advn=4190676325902957,vide,cdi
Développeur full stack (H/F),Hays France,Bordeaux (33),vide,"Bordeaux (33)
Description du poste :
Au sein de l'équipe R&D, dans un environnement projet Agile (Scrum), vous intervenez sur l'ensemble des phases des différents projets (conception, définition of done, implémentation, TU, tests d'intégration, déploiement). Vous travaillez en collaboration avec les équipes product owner, Devs et QA. Vous définissez la roadmap produit, ainsi que les stories. Vous participez aux sessions d'estimation. Garant des choix techniques et du DOD pour assurer la qualité de l'implémentation, vous prenez en compte les feedback internes et QA et participez aux démos.

Description de l'entreprise :
Dans le cadre de sa stratégie de croissance, notre client, un acteur majeur dans l'IOT pour le domaine de la santé et de la sécurité, recherche un Développeur full stack.

Profil recherché :
De formation Bac +3 minimum, vous avez une expérience d'au moins 2 ans sur différents projets. Rigoureux, vous êtes proactif et organisé. Curieux, vous possédez un état d'esprit et d'ouverture. Vous maîtrisez le développement Spring Boot, ExpressJS, AngularJS, JQuery, Bootstrap.
JobinTree - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Bordeaux,16/10/2019,vjk=3a71800fdf0ab5ac,vide,vide
Développeur Full Stack (H/F) - Bordeaux,Cegedim,Bordeaux (33),vide,"Bordeaux (33)
CDI
Pour toi Don Draper de Mad men est un amateur ?

Tu cherches l’audace de la start up avec les moyens du grand groupe ?

Docavenue recherche son futur Développeur Fullstack (H/F) !

Qui sommes-nous ?

[Cegedim](http://www.cegedim.fr/), dont le maitre mot est l’innovation, reste fidèle à son ADN, et t’invite à rejoindre sa nouvelle grande aventure : Docavenue

Quel sera ton challenge ? Faire de Docavenue l’outil incontournable des professionnels de santé.

Au cœur de l’écosystème de la santé, avec plus de 290 000 professionnels équipés de ses logiciels, 43 millions d’assurés gérés au travers de ses solutions, et presque 50 ans d’innovations, Docavenue dispose d’une position unique pour accompagner le développement de la télémédecine.

Ta mission si tu l’acceptes :
En tant que dev full-stack, tu seras chargé de développer des fonctionnalités pour nos solutions web.

Cela implique :
\- Les ""Endpoints"" et le ""backend"" de traitement de données.

\- Le développement de nouvelles ""interfaces"" utilisateur.

Tu participeras aux choix produit lors des différentes cérémonies AGILES.

BackEnd: Java, Springboot, mongoDB, SpringData

Frontend : Expérience en React (ou framework frontend similaire)

Complément : Node.js, Redux, Cartographie : Mapbox , Stripe, react-admin

Tu es :
passionné(e) par le développement de produits.
Animé par le travail d’équipe, l’apprentissage et le partage de connaissances.
Une volonté de participer aux réflexions sur le produit et l'amélioration des process techniques.
Positif et enthousiaste, tu as de l’énergie à revendre et tu es toujours partant pour vivre une expérience hors du commun.
Rejoins la dreamteam Docavenue à Bordeaux !

Ce que nous t’offrons : - Rejoindre une véritable aventure innovante et visionnaire
Faire partie d’une équipe soudée et volontaire (#dreamteam),
Participer à la santé de demain en faisant de la e-santé notre futur quotidien,
Un programme d'onboarding qui te formera sur notre stratégie,
Pimenter ton quotidien de winner avec différents défis (et les récompenses qui vont avec !),
Participer aux événements organisés par Docavenue.
Détails du poste : - Poste à pourvoir en CDI (statut cadre),
Téléphone/ ordinateur,
Mutuelle,
Carte tickets restaurant,
Si tu es arrivé(e) jusque-là et que tu penses avoir l’étoffe de cet héros/héroïne : Rejoins-nous vite !
il y a 18 jours
- Continuer pour postuler
Signaler cette offre d'emploi",28/09/2019,developer,Bordeaux,16/10/2019,vjk=cc08ed855c856a2c,vide,cdi
Développeur Back-End - BLUE VALET (CDI Temps Complet H/F),Blue Valet,Mérignac (33),vide,"Mérignac (33)
Blue Valet est une startup qui propose aux voyageurs loisirs et affaires une nouvelle façon de voyager qui offre confort et gain de temps grâce à son service voiturier.
Déjà présente dans plusieurs grandes villes en France, en Belgique, en Espagne et au Portugal et acteur incontournable du stationnement, Blue Valet propose une solution simple et rapide pour rejoindre les aéroports ou les gares ! Que ce soit pour un voyage d’affaires, des vacances en famille ou entre amis, les voyageurs ont désormais la possibilité de réserver en un clic leur voiturier.
Blue Valet c’est le nouveau réflexe pour rejoindre sans stress aéroport ou gare en proposant un rapport confort/prix imbattable.
Fort d'une équipe de 150 collaborateurs impliqués, Blue Valet est aujourd'hui la meilleure façon de voyager sereinement.
Notre ambition : révolutionner l’expérience des voyageurs dans les gares et aéroports européens.

Suite à une belle levée de fonds, on internalise et on monte la team tech dont tu seras l'un des premiers éléments clés. On cherche deux Développeurs Back End (mid to senior) passionné(e)s de technologie, super motivé(e)s, avec un fort esprit d’équipe voulant contribuer à notre croissance.
Rattaché(e) directement à notre CTO, tu intégreras une équipe composée de 3 personnes (=> objectif 7).
Site: (JS, HTML5, CSS3, ReactJS, SCALA/Play)
Back Office: (SCALA/Play)
Tu participeras à l’internalisation de la plateforme, à l’évolution de son architecture. Tu seras très impliqué(e) et force de proposition sur le développement du produit dans l’implémentation et l’optimisation des processus métiers.

Ton profil :

Tu codes depuis au moins 3 ans sur une application back end complexe en Scala ou tout du moins sur la JVM et tu as un intérêt pour la programmation fonctionnelle.
Orienté(e) qualité, tu connais les prérequis de la ‘Continuous Delivery’ donc tu as écrit de nombreux tests (unitaires, intégrations, fonctionnels) => il va falloir en rajouter.
Très technique, tu as idéalement travaillé sur des systèmes distribués en micro-services basés sur de « l’event driven architecture ». La plateforme est un monolithe qui devra sûrement devoir migrer vers une archi plus distribuée. (KAFKA, Kinesis...)
Aborder des problèmes de performances, mettre en place des conventions de codage tout ça dans un environnement Lean/Agile te donnent envie !
You speak English (Cockney is a nice to have) !

La cerise sur le gâteau :

Tu connais React, gRPC, GraphQL, Redshift
AI/ML n’ont pas de secrets pour toi

Ce que tu trouveras chez Blue Valet :

De l’autonomie et un véritable challenge,
Un poste qui est clé pour le développement de l’entreprise,
Des équipes motivées, dynamiques et engagées,
Une team qui n’attend que toi !

Perks :

Conférences => BDXIO. https://www.bdx.io/#/home
Ordinateur de ton choix
La plage à 40 minutes
Taux d’ensoleillement 20% supérieur à Paris
Pas encore d’alerte à la pollution
Babyfoot (personne ne s’en sert mais on est cool!)

Modalités :

CDI à pourvoir dès que possible. Pour postuler envoie ton CV et explique en quoi tu es la personne que nous recherchons.
Rémunération selon profil
Poste basé à Mérignac
il y a 15 jours
- Continuer pour postuler
Signaler cette offre d'emploi",01/10/2019,developer,Bordeaux,16/10/2019,vjk=a1a046967958fc10,vide,cdi
Développeur Full Stack - BLUE VALET (CDI Temps Complet H/F),Blue Valet,Mérignac (33),vide,"Mérignac (33)
Blue Valet est une startup qui propose aux voyageurs loisirs et affaires une nouvelle façon de voyager qui offre confort et gain de temps grâce à son service voiturier.
Déjà présente dans plusieurs grandes villes en France, en Belgique, en Espagne et au Portugal et acteur incontournable du stationnement, Blue Valet propose une solution simple et rapide pour rejoindre les aéroports ou les gares ! Que ce soit pour un voyage d’affaires, des vacances en famille ou entre amis, les voyageurs ont désormais la possibilité de réserver en un clic leur voiturier.
Blue Valet c’est le nouveau réflexe pour rejoindre sans stress aéroport ou gare en proposant un rapport confort/prix imbattable.
Fort d'une équipe de 150 collaborateurs impliqués, Blue Valet est aujourd'hui la meilleure façon de voyager sereinement.
Notre ambition : révolutionner l’expérience des voyageurs dans les gares et aéroports européens.

Suite à une belle levée de fonds, nous montons l’équipe tech dont tu seras l'un des premiers éléments clés pour amener le produit au niveau supérieur.
Rattaché(e) directement à notre CTO, tu intégreras une équipe composée de 3 personnes (=> objectif 7).
Site Web (JS, HTML5, CSS3, ReactJS, Scala/Play)
Back Office (SCALA/Play)

On recherche deux développeur(se) senior front-end passionné(e) de technologie, super motivé(e), avec un fort esprit d’équipe et qui veut contribuer à notre croissance.
Tu seras responsable de l’architecture front end, très impliqué(e) et force de proposition sur le développement du produit.

Ton profil :

Tu codes depuis au moins 3 ans et dont au moins 1 an sur un front end avec React et un an sur du backend idéalement la JVM.
Orienté(e) qualité, tu connais les prérequis de la « Continuous Delivery » donc tu as écrit de nombreux tests (unitaires, intégrations, fonctionnels/ Jasmine/Mocha/Specs2/Cypress/JUnit.... ).
Très technique, tu es aussi sensible aux problématiques UX/UI/produits et tu as peut-être déjà mis en place des outils analytiques (GA, Segment.io, Hotjar…).
Aborder des problèmes de performances, mettre en place des conventions de codage !
Participer à la mise en place des différents process. Tout reste à faire!
La cerise sur le gâteau :

you speak English (Cockney is a nice to have) !
tu as développé des applications mobiles en SWIFT, JAVA et REACT Native,
tu connais AWS, GraphQL, FP, Microservices.

Ce que tu trouveras chez Blue Valet :

De l’autonomie et un véritable challenge,
Un poste qui est clé pour le développement de l’entreprise,
Des équipes motivées, dynamiques et engagées,
Une team qui n’attend que toi !

Perks :

Conférences => BDXIO. https://www.bdx.io/#/home
Ordinateur de ton choix
La plage à 40 minutes
Taux d’ensoleillement 20% supérieur à Paris
Pas encore d’alerte à la pollution
Babyfoot (personne ne s’en sert mais on est cool!)

Modalités :

CDI à pourvoir dès que possible. Pour postuler envoie ton CV et explique en quoi tu es la personne que nous recherchons.
Rémunération selon profil
Poste basé à Mérignac
il y a 15 jours
- Continuer pour postuler
Signaler cette offre d'emploi",01/10/2019,developer,Bordeaux,16/10/2019,vjk=7b8112f304a896bd,vide,cdi
Lead développeur back end H/F,LUCINE,Bordeaux (33),30 000 € - 45 000 € par an,"Bordeaux (33)
CDI
30 000 € - 45 000 € par an
Qui sommes-nous ? Lucine est une startup pluridisciplinaire aux croisées du monde de la science et de l’innovation technologique.
Notre challenge ? Offrir de nouveaux horizons aux soignants et aux patients douloureux grâce aux thérapies du numérique. Nous transformons le secteur de la santé, en proposant un système combinant une intelligence artificielle pour analyser et diagnostiquer la douleur et les réalités alternatives pour la soulager.
Quelles seront vos missions ?
Accompagné·e du responsable technique et en collaboration avec l’équipe vous serez amené·e à travailler sur :
Une API REST en C# (.Net core) au service d’un grand nombre de produits.
La mise en place d’un état d’esprit et d’outils orientés DevOps.
La communication entre de multiples services ayant des finalités différentes.
L’accompagnement des développeurs juniors.
La réflexion sur l’architecture du système dans son ensemble.
Pratiques internes : Agile (Scrum, Kanban), Game design, TDD, Layered Architecture, Git.
Quelles compétences recherchons-nous ?
Vous disposez d’un minimum de 3 années d’expériences sur :
Maîtrise d’au moins un langage orienté objet (C# serait un plus).
Expérience avec un framework d’API (ASP.Net Core Web API serait un plus).
Connaissance des bases de données NoSQL orientées documents (MongoDb serait un plus).
Maîtrise de Git ou d’un autre système de Source Control.
Avec quels profils aimons-nous travailler ?
Facultés d’analyse, de conception et de modélisation.
Leadership, travail en équipe, créativité, ouverture d’esprit, rigueur et ingéniosité.
Être à l’affût des technologies émergentes.
Goût de l’aventure, du risque et avoir le désir de sortir des sentiers battus.
Sensible aux valeurs de l’agilité : code review, pair programming, intégration continue.
Vous souhaitez vous investir au sein d’une entreprise qui rend le monde meilleur et relever de nouveaux challenges techniques ? Ce poste est fait pour vous !
Informations supplémentaires
Rémunération : suivant profil
Poste en CDI à pourvoir dès que possible
Localisation : Bordeaux
Type d'emploi : CDI
Salaire : 30 000,00€ à 45 000,00€ /an
Expérience:
lead développeur back end h/f ou similaire: 3 ans (Souhaité)
il y a 22 jours
Signaler cette offre d'emploi",24/09/2019,developer,Bordeaux,16/10/2019,vjk=149d8221f6b92b56,vide,cdi
Développeur Full Stack H/F,HAYS,Bordeaux (33),36 000 € par an,"Bordeaux (33)
CDI
36 000 € par an
Dans le cadre d’une stratégie de croissance de notre client, un acteur majeur dans l’IOT pour le domaine de la santé et de la sécurité, nous recherchons un Développeur Full Stack H/F.
Au sein de l’équipe R&D, dans un environnement projet Agile (SCRUM), vous intervenez sur l’ensemble des phases des différents projets (Conception, Définition Of Done, Implémentation, TU, Tests d’intégration, déploiement). Vous travaillez en collaboration avec les équipes Product Owner, Devs et QA.
Vous définissez la roadmap produit ainsi que les stories. Vous participez aux sessions d’estimation. Vous êtes le garant des choix techniques et du DOD pour assurer la qualité de l’implémentation. Vous prenez en compte les feedbacks internes et QA et vous participez aux démos.
Nous recherchons un candidat d’une formation Bac+3 au minimum, avec une expérience de 2 ans sur différents projets. Rigoureux, vous êtes proactif et organisé. Curieux, vous possédez un état d’esprit et d’ouverture. Vous maitrisez le développement Spring Boot, ExpressJS, Angular JS, JQuery, Bootstrap.
Type d'emploi : CDI
Salaire : 36 000,00€ /an
développeur full stack h/f ou similaire: 4 ans (Souhaité)
il y a 26 jours
Signaler cette offre d'emploi",20/09/2019,developer,Bordeaux,16/10/2019,vjk=17857ce6eeb8ac4d,vide,cdi
Développeur Full-Stack,External Workers France,Bordeaux (33),vide,"Bordeaux (33)
Temps plein, Intérim, CDD, Freelance / Indépendant, CDI, Contrat pro
Je recherche pour l'un de mes clients, leader dans son domaine, et basé à Bordeaux, un(e) Développeur Full-Stack
L'équipe ""Paiement"" a pour principaux objectifs :
- d’augmenter la disponibilité, la pertinence et l’efficacité des moyens de paiement
- de proposer de nouveaux moyens de paiement innovants, et ce sur tous les terminaux sur lesquels ces sites sont présents.
Au sein d'une équipe jeune, dynamique et agile travaillant en Scrum, nous recherchons un développeur confirmé avec une forte capacité d'adaptation et de communication.
Ce développeur participera aux conceptions techniques, au développement et à la maintenance de la plateforme de paiement
S'agissant d'un domaine sensible, une connaissance des principales failles de sécurité, ainsi qu'une sensibilisation à la norme PCI-DSS serait un plus.
Une expérience significative est exigée dans les technologies suivantes :
- .Net/.Net Core
- SQL
- React JS
Détail des compétences techniques :
Talend : Junior
Tests Unitaires : Confirmé
React JS/React Native : Junior
.Net / .Net Core ; Confirmé
Scrum : Junior
SQL : Confirmé
Type d'emploi : Temps plein, Intérim, CDD, Freelance / Indépendant, CDI, Contrat pro
il y a 22 jours
Signaler cette offre d'emploi",24/09/2019,developer,Bordeaux,16/10/2019,vjk=c08573f2bf63b317,vide,cdi
DÉVELOPPEUR FRONT END (H/F),Bob el web,Bordeaux (33),vide,"Bordeaux (33)
CDI, plein temps, dès maintenant
Bob el Web est installée à Bordeaux, dans le génial quartier St-Michel. Petite équipe, forte croissance, grosses ambitions, bon esprit.
Nous avons créé des solutions e-crm / erp pour les professionnels du spectacle (Bob Booking) et pour les groupes indés (Purple Base)
Grâce à quoi nous aidons au développement des carrières d’artistes, en France – où nous trustons honteusement le marché – et bientôt à l’international.
Nous aimons l’UX, Scrum, notre communauté d’utilisateurs, la qualité, la transversalité, les festivals, l’innovation et le bonheur au travail.
Missions
Dans une équipe de dev super forte, tu travailleras sur la prochaine génération de nos applications avec AngularJS, Angular, Node.js, API Rest, Elastic Search, Git…
et tu testeras des technos émergentes pour décider de les intégrer, ou pas.
Tu seras impliqué dans l’ensemble des discussions de Bob : l’industrialisation des process, les stratégies, la marque du café, la com…
Profil
Tu es un jeune ingénieur, ou un dégoûté de la SSII ou un candidat peu décoré mais complètement passionné, ou tout à la fois.
Tes premières expériences sur AngularJS ont confirmé ton intérêt pour les nouveaux langages, le front et le travail bien fait.
Quand tu ne sais pas, tu cherches, tu testes, tu apprends.
Et si tu connais ou pratiques le secteur musical ou culturel, tout ça aura encore plus de sens.
Modalités
CDI, 35h hebdomadaires
Rémunération : en fonction du profil et de l’expérience + intéressement.
Début : ASAP
Lieu de travail : Bordeaux, dans les locaux de l’entreprise.
Contacter Jean-Luc jeanluc@bobelweb.eu
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Bordeaux,16/10/2019,vjk=b4f1e0e3ff838776,vide,cdi
Développeur full stack C# .net / HTML 5 – H/F,Groupe Sterne,Bordeaux (33),vide,"Bordeaux (33)
Temps plein, CDI
Vous aimez travailler avec des personnes passionnées par leur métier. N’attendez-plus, Le Groupe STERNE recrute !
Le Groupe Sterne est un acteur majeur spécialisé dans l’organisation de flux variés, autour d’une prestation de transport rapide, souple et régulière.
Le groupe est le premier opérateur français spécialisé dans le tri, la collecte, le transport et la distribution de documents et petits colis, et des services associés.
Le Groupe compte une équipe de 1 000 personnes répartie dans 40 agences de proximité en France, en Europe de l’Est et en Chine. Il assure 2 500 courses urbaines, nationales et internationales quotidiennes et couvre l’ensemble du territoire avec 1 900 boucles régulières. Son chiffre d’affaires est de l’ordre de 200 millions d’euros.
___________________________________________________________________________
1 Développeur full stack C# .net / HTML 5 – H/F
CDI à pourvoir dès que possible – Poste basé sur Bordeaux
Sous l’autorité du Directeur des Systèmes d’Information, vous intégrerez une équipe dynamique d’une quinzaine de personnes répartie sur 3 sites en France, dont 7 personnes à Bordeaux.
Vous concevrez et développerez des applicatifs logiciels en mode projet sur l’ensemble du système d’information du Groupe, de la phase d’étude à la recette finale, pour un client ou une entreprise du Groupe dans le cadre d’une refonte majeure du système d’information du Groupe et de la digitalisation des processus des entreprises du Groupe.
Les développements seront réalisés de façon itérative en cycles courts pour y intégrer des retours utilisateurs réguliers.
Vous interviendrez notamment sur les missions suivantes :
Analyser et modéliser un besoin utilisateur
Développer les applicatifs web en C# .net / .net core et HTML 5 / JavaScript
Maintenir et faire évoluer les applicatifs au fil de l’évolution des besoins
Réaliser des revues de code croisées avec les autres développeurs de l’équipe
Participer à l’intégration continue et au déploiement sur les différents environnements (recette & production notamment)
Accompagner la recette et traiter les retours (bug fixes)
Assurer le support utilisateur de niveau 3 (expertise technique)
Votre profil
D’une formation BAC+2 en informatique a minima, vous justifiez d’une solide expérience dans le développement d’applications web et d’API. Polyvalent, vous maitrisez les bonnes pratiques de développement (SOLID, IoC, etc.) et plusieurs technologies web ou objet telles que Microsoft .net, C#, ASP .net web API, HTML 5, REST / Json, SQL Server, etc.Doté d’un bon relationnel, vos capacités d’écoute et d’analyse, ainsi que votre curiosité seront des atouts indispensables pour réussir la mission.
Vous êtes intéressé par ce poste alors n’hésitez plus, rejoignez-nous !
Pour toute candidature, envoyer C.V et lettre de motivation en indiquant la référence DEVINFGS
Type d'emploi : Temps plein, CDI
Expérience:
développeur full stack c# .net / html 5 – h/f ou similaire: 3 ans (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",16/09/2019,developer,Bordeaux,16/10/2019,vjk=0aabd5c729123a99,vide,cdi
Développeur Front-End H/F,HelloAsso,Bègles (33),vide,"Bègles (33)
CDI
A propos de HelloAsso
HelloAsso est la solution de paiements en ligne pour les associations et clubs. Nous sommes une entreprise solidaire d'utilité sociale (agrément ESUS) pour qui « Agir Ensemble » est plus qu'un simple leitmotiv !
""Agir Ensemble"", en équipe d’abord, avec 60 collaborateurs basés à Bordeaux, mais aussi Nantes, Lille, Lyon et Montpellier. Des personnalités fortes, tournées vers l’autre, résolument bienveillantes et pleines d’initiatives qui sont valorisées et consultées pour faire perdurer une ambiance épanouissante et un effort joyeux.
Agir aussi en étroite collaboration avec les 80 000 associations partenaires :
Convaincue depuis sa création en 2009 que les associations sont indispensables et génératrices de lien social, HelloAsso a choisi de promouvoir le secteur associatif en le dotant d’outils dédiés. Billetterie, vente en ligne, formulaire d'adhésion, financement participatif, collecte de dons... l’utilisation et la collecte via la plateforme sont entièrement gratuites. Notre modèle économique est unique : notre seule source de revenus provient des pourboires que choisissent de laisser les internautes au moment de leur paiement sur la plateforme. Ces pourboires nous permettent d'accompagner encore davantage d'organismes, parfaire nos outils de paiement, et de les maintenir intégralement gratuits pour les associations.
Cette accélération, nous voulons l'amplifier avec les talents qui ont le goût de l’innovation et de de l'intérêt général. Alors, prêt-e à agir ensemble ?
Notre offre de poste
Dans le cadre du développement de notre plateforme et services, nous recherchons un-e développeur/développeuse Front.
Notre structure en quelques mots :
* Une équipe soudée travaillant dans une bonne ambiance
* Des challenges techniques variés
* Une croissance importante (+100% par an)
* Des projets ambitieux !
Au sein d’une équipe technique de 12 personnes travaillant en cycles agiles, vous aurez pour mission de participer au développement des nouvelles fonctionnalités à destination des associations et des partenaires. Vous évoluerez dans une équipe composée de développeurs back & front, devops et technicien, en coordination avec product owners, designers et analystes QA, afin de développer et maintenir les fonctionnalités à destination des associations et contributeurs utilisant notre plateforme.
### Développement et maintenance de la solution HelloAsso
* Conception de l’architecture front-end
* Développement des user stories définies avec les product owners
* Participation aux codes review, réunions de conception
* Documentation des solutions mises en place
### Optimisation et veille qualité
* Veille technologique et application des bonnes pratiques sur les problématiques de sécurité, performance, et qualité du code
* Développement de projets libres durant les slack days
* Participation aux meetups tech
## Et côté environnement technique ?
* Langages : JS
* Frameworks : Vue
* Environnement : Azure, Visual Studio, Azure Devops
* Méthodologies : TDD, SOLID
* Workflow : intégration continue, Gitflow
Profil recherché
Pas de ""profil type"" dans notre équipe, mais vous avez :
* Une expérience confirmée sur plusieurs projets de développement Front avec différents framework type Vue.js, React et Angular
* Une très bonne culture informatique en général
* Une réelle sensibilité à l’utilisateur final de vos développements
* Le goût des process agiles
* La préoccupation de l'expérience utilisateur
* Le souci de la qualité (et ça se constate sur vos livrables !)
* La rigueur & l'autonomie
Et surtout, vous êtes passionné/e par votre métier et avez envie de rejoindre une équipe dynamique réunie autour d'un projet au service des associations !
Type d'emploi : CDI
Expérience:
développeur front-end h/f ou similaire: 2 ans (Requis)
il y a 30+ jours
Signaler cette offre d'emploi",16/09/2019,developer,Bordeaux,16/10/2019,vjk=dd942b9de8199eab,vide,cdi
