Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur .NET (h/f),Conserto,Bordeaux (33),vide,"Bordeaux (33)
CDI
Dans le cadre de nos projets digitaux en développement Microsoft, vous

intégrerez une équipe de développeurs agiles.

Vos responsabilités seront les suivantes :
Analyser l'existant
Participer à la définition des architectures
Etre force de proposition sur les dernières technologies .NET
Concevoir et développer de nouvelles applications .NET
Respecter les principes de la méthodes SCRUM : sprintreview, dailyscrum...
Réaliser et exécuter des tests
Rédiger la documentation technique
Assurer un reporting régulier
Profil recherché Les compétences attendues sont les suivantes :

Expertise en développement C#, ASP.NET
Maitrise des standards du web HTML5, CSS3...
Connaissances des outils : VISUAL STUDIO, TFS, GRUNT, JENKINS, GIT, GULP ...
Connaissances des Web Services
Connaissance SQL SERVER
Nous ne recherchons pas que des compétences mais aussi une personnalité : n'hésitez pas à mettre en avant vos projets persos dans votre candidature !
Entreprise Avant de parler boulot, parlons un peu de l'entreprise !

Depuis 2013, CONSERTO, société de conseils et services technologiques labellisée Great Place To Work, propose des prestations d'expertises en ingénierie informatique (agilité, devops & digital, centre de formation).

Implantée à Nantes, Niort, Rennes, Paris, Toulouse, Montpellier et plus récemment à Bordeaux et Lyon, nous sommes aujourd'hui plus de 450 !

Positive technologie c'est notre façon de concevoir notre métier.

Nous pensons que la technologie doit avoir un impact positif sur l'avenir de tous. Positive technologie c'est notre façon de manager, animer l'interne et créer du lien avec nos salariés et nos clients.

Nous avons voulu une société Agile, au plus proche de nos collaborateurs et de nos clients.

Comment

Par l'indépendance de nos agences
Une relation 1 TO 1 avec l'ensemble des parties prenantes
Une société technophile basée sur la création de communautés de passionnés et d'experts sur les métiers du digital, cloud, embarqué et robotique.
Notre modèle est basé sur l'accompagnement de chacun, l'innovation permanente et l'expertise technique.

Pourquoi Conserto

Pour construire un projet pro/carrière (formations, conférences, événements techniques)
Pour être dans une société où il fait bon vivre (mobilité restreinte, Great Place to Work)
Pour rejoindre une équipe (soirées d'agences, afterworks, défis sportifs, Ludoserto ...)
Vous partagez nos valeurs et souhaitez nous apporter vos compétences, venez participer activement à cette nouvelle aventure !
Apec.fr - il y a 4 jours
- Continuer pour postuler
Signaler cette offre d'emploi",10/10/2019,developpeur,Bordeaux,14/10/2019,vjk=05629a798b08f296,vide,cdi
Web Developer (f/m/x) (relocated to Germany),Avira Operations GmbH & Co. KG,France,vide,"France
Web Developer (f/m/x)
Location: Tettnang

Our Story:
We’re an international software company at the forefront of imagining the future of digital security. Avira’s award-winning products and technology protect over 500 million users in the connected world.

What makes us special? First and foremost – it’s the authentic people at Avira.
We have a great community feeling that fosters your uniqueness and offers the space to reflect, the feedback to grow, and the freedom to innovate. If you are looking for a culture that also encourages aspiration and professional excellence, get in touch with us and discover the Avira experience first-hand.

The Challenge:
As a software developer in our Identity Protection Unit you will have the opportunity to work on the Avira Password Manager, available for iOS, Android, Google Chrome, Mozilla Firefox, Opera – and with your help soon also for Safari. You will be part of a cross-functional team that provides clients for web, iOS, and Android including backend systems.

The Team:
We are an agile cross-functional team of 12 smart software developers led by a software development manager that reports to the Director of Identity Protection – and we are looking for you, a proficient Web developer, to join us.

What you will do:
As a software developer for our Safari app extension, you will have the know-how to understand, improve, and automate the Avira Password Manager for iOS, Android, Google Chrome, Mozilla Firefox, Opera – and with your help soon also for Safari.

You will utilize the existing knowledge and open atmosphere of the team, and contribute your own ideas and improvements with these skills:
Swift / Objective C
Experienced in Safari App Extension Development
Experienced in Layout/HTML/CSS
Chrome browser extension development
Software design basics
Unit testing/TDD

We will use these tools to support you in your daily activities:
Xcode
Node.js, npm
React, Redux
Bamboo Continuous Integration
git

If you want the outcome of your work to have a direct impact on making the Internet a safer place for 500 million Avira users please get in touch!

This job is based in Tettnang, Germany near Lake Constance (between Friedrichshafen, Ravensburg, and Lindau).

Avira Operations GmbH & Co. KG
Loretta Thurau
Kaplaneiweg 1
88069 Tettnang
D: +49 7542-500 2203
T: +49 7542-500 0
loretta.thurau(at)avira.com
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=5b55e0687f9831fe&advn=5311716251122245,vide,vide
C# Software Developer Network Protection (f/m/x) (relocated...,Avira Operations GmbH & Co. KG,France,vide,"France
C# Software Developer Network Protection (f/m/x)
Location: Tettnang

Our Story:
We’re an international software company at the forefront of imagining the future of digital security. Avira’s award-winning products and technology protect over 500 million users in the connected world.

What makes us special? First and foremost – it’s the authentic people at Avira.
We have a great community feeling that fosters your uniqueness and offers the space to reflect, the feedback to grow, and the freedom to innovate. If you are looking for a culture that also encourages aspiration and professional excellence get in touch with us and discover the Avira experience first-hand.

The Challenge:
You are a software developer who is motivated to design and build desktop products for protecting our customers while they are exploring the WEB. We offer an exciting opportunity to work in an agile team using the latest technologies for building amazing applications.

The Team:
The team is a cross-functional team that includes Product Manager, UX Designer, DevOps Engineers, Software Developer and Software Tester. You will be part of an agile team of talented developers within the Network Protection Unit.

What you will do:
Design and build user appealing desktop applications for Windows and Mac operating systems
Work in a cross-functional agile team to create new and improve existing features
Develop high-quality and secure software using modern methods in C#/JavaScript
Work in an agile team to leverage the power of a self-responsible and multi-skilled team
Ensure high code quality by applying agile development practices

The following points will help you to fulfill your responsibilities:
BS/MS degree in Computer Science, Engineering or a related subject
Good programming skills in C# and .NET
Experience with Windows and/or Mac operating systems
Experience with programming toolsets (Visual Studio, Source Control, Continues Integration)
Willing to use and apply agile practices like “Clean Code”, “Refactoring”, “Unit Testing”, “Pair Programming”, “Test Driven Development (TDD)”
Open to new technologies and value your continued personal development
Enjoy working in a team and share your ideas and concepts in discussions
Fluent in English
German language skills are nice to have

If you want the outcome of your work to have a direct impact on making the Internet a safer place for 500 million Avira users please get in touch!

This job is based in Tettnang, Germany near Lake Constance (between Friedrichshafen, Ravensburg, and Lindau).

Avira Operations GmbH & Co. KG
Loretta Thurau
Kaplaneiweg 1
88069 Tettnang
D: +49 7542-500 2203
T: +49 7542-500 0
loretta.thurau(at)avira.com
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=87be529b33bc66a0&advn=5311716251122245,vide,vide
Développeur Windev - H/F,NEXTGEN RH,Bordeaux (33),38 000 € par an,"Bordeaux (33)
CDI
38 000 € par an
Windows
Développeur Frontend, Backend Developer, Full Stack Developer, Frontend Developer / CDI / Environ 38k€ / 3 - 6 ans / Bordeaux

Le poste
Nous recherchons, pour notre client, qui est dans la ville élue la plus «tendance au monde» en 2017 par le Lonely Planet un Développeur WINDEV. Située au sein d’un centre activité important en région bordelaise, ce leader du secteur de la peinture/batîment recherche un candidat afin de rejoindre son équipe informatique composée de 4 personnes. Sous la responsabilité d’un Chef de projet, vous participerez aux phases de développement de nouvelles applications, mais aussi à la maintenance d’applications existantes: • Analyse des spécificités fonctionnelles • Ecriture de programme • Tests • Assistance des utilisateurs dans la phase de recette • Traitement des incidents techniques
Les responsabilités
développement
Assistance des utilisateurs
écriture de programme
Pourquoi venir chez nous?
La sympathie et la bienveillance sont des caractéristiques importantes pour bien s’intégrer à l’effectif. Le projet d’entreprise est fort intéressant, ce groupe a connu une forte croissance ces dernières années. Quant à la rémunération, elle est motivante. Elle est complétée par un intéressement et une participation : le package est très intéressant !
ChooseYourBoss - il y a 11 jours
- Continuer pour postuler
Signaler cette offre d'emploi",03/10/2019,developpeur,Bordeaux,14/10/2019,vjk=2957229bf4866f80&advn=4190676325902957,vide,cdi
Développeur back-end symfony - H/F,NEXTGEN RH,Bordeaux (33),35 000 € par an,"Bordeaux (33)
CDI
35 000 € par an
Javascript / Html5 / Php / Symfony / Gestion de projet
Mobile Developer, Full Stack Developer, Lead Developer Backend, Backend Developer / CDI / Environ 35k€ / 3 - 6 ans / Bordeaux

Le poste
Au sein de l'agence bordelaise regroupant une trentaine de collaborateurs, se situant dans une zone dynamique près d'un complexe sportif, de restaurants et d'une boutique de canelés (pour les amateurs). Vous êtes en charge de trois missions: 1. Participer à l’analyse du besoin et à la conception d’applications sous Symfony 2. Gérer la phase de tests et de débogage 3. Prendre en charge la maintenance corrective et évolutive de projets web Vous devrez également avoir des compétences en développement Front end : - Intégration HTML 5 / CSS 3 / framework bootstrap - Javascript (jquery)
Les responsabilités
Conception d'application
Maintenance correction
Gestion de la phase de tests
Pourquoi venir chez nous?
L'ambiance de travail, au sein de cette entreprise, est exceptionnel ! La direction et les collaborateurs mettent un point d'honneur au bien-être. D'un point de vue professionnel il s'agit, pour notre client, d'accompagner ses collaborateurs (juniors mais aussi confirmés) dans l'acquisition de nouvelles compétences.
ChooseYourBoss - il y a 11 jours
- Continuer pour postuler
Signaler cette offre d'emploi",03/10/2019,developpeur,Bordeaux,14/10/2019,vjk=70a58b7991e8ed7b&advn=4190676325902957,vide,cdi
(Senior) Python Software Developer (m/f/x) (relocated to Ger...,Avira Operations GmbH & Co. KG,France,vide,"France
(Senior) Python Software Developer (m/f/x)
Location: Tettnang

The Challenge
The scope, volume and sophistication of new threats to our customers is relentless and on the steady increase. The only way to cope with this expanding threat landscape is to employ machine learning and automation. You will be part of the Protection Unit where research and development are focused on tackling this challenge and finding more effective ways to detect and categorize malicious software. In collaboration with researchers and developers, your goal is to create and improve automated solutions that boost the efficiency of our work and as a result ensure the highest degree of protection for our customers.

The Team
We are a self-organized team of seven software developers and AI researchers reporting to a team leader who has a strong machine learning background and extensive experience in software development.
Our goal is to protect our customers by researching and developing products that leverage machine learning to detect malicious software.
We develop technologies that automatically detect new threats and malware by analyzing binaries, documents and website contents. Our technologies are also used on mobile platforms.
The team handles the entire product life cycle; we design, develop, test and operate our products while bearing full responsibility for their quality. This is a very empowering and challenging experience.

Your Brief
Researching and developing tools and practices that make our work as a team more efficient and therefore also more pleasant
Collaborating with your team in researching and developing solutions to keep our existing machine learning systems maintainable and making them more effective
Helping improve quality and reliability by writing automatic tests for new and existing code
Maintaining a constantly high level of vigilance when monitoring the quality of our products, making sure they always meet their availability requirements (this includes being part of an on-call roster for our essential services)

The following skills will help you fulfill your responsibilities:
Extensive experience in programming with Python and leveraging its open source ecosystem (our code base is mainly Python 3.6+)
Fluency in English (knowledge of German or other languages is advantageous)
Good verbal and written communication skills
Experience in writing automatic tests and adapting a code base for better testability
Familiarity with Linux operating systems (as a user and ideally also as an administrator)
Experience with Continuous Integration / Continuous Deployment
This is just a glimpse into what your work will involve. As we are all aware, the only constant in our field is change. We can generally summarize the qualities we are looking for as follows:

A good developer ...
doesn't like to guess and always strives for a deeper understanding of the problem before implementing a solution
finds easy solutions to complex problems
knows the ecosystem their technologies exist in and is aware of modern tools
is organized, goal-oriented and keen to honor their commitments
makes mistakes and learns from them
perseveres in finding solutions to tough challenges rather than falling at the first hurdle
helps wherever the need arises, e.g. with improving the testing infrastructure if this is currently the most pressing problem
is keen on learning and harnessing new technologies to achieve our goals

Lena Komarek
HR Recruiter

Avira Operations GmbH & Co. KG
Kaplaneiweg 1
88069 Tettnang
D: +49 7542-500 2207
T: +49 7542-500 0
lena.komarek(at)avira.com
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=021c116931764699&advn=5311716251122245,senior,vide
Développeur full stack (H/F),Hays France,Bordeaux (33),vide,"Bordeaux (33)
Description du poste :
Au sein de l'équipe R&D, dans un environnement projet Agile (Scrum), vous intervenez sur l'ensemble des phases des différents projets (conception, définition of done, implémentation, TU, tests d'intégration, déploiement). Vous travaillez en collaboration avec les équipes product owner, Devs et QA. Vous définissez la roadmap produit, ainsi que les stories. Vous participez aux sessions d'estimation. Garant des choix techniques et du DOD pour assurer la qualité de l'implémentation, vous prenez en compte les feedback internes et QA et participez aux démos.

Description de l'entreprise :
Dans le cadre de sa stratégie de croissance, notre client, un acteur majeur dans l'IOT pour le domaine de la santé et de la sécurité, recherche un Développeur full stack.

Profil recherché :
De formation Bac +3 minimum, vous avez une expérience d'au moins 2 ans sur différents projets. Rigoureux, vous êtes proactif et organisé. Curieux, vous possédez un état d'esprit et d'ouverture. Vous maîtrisez le développement Spring Boot, ExpressJS, AngularJS, JQuery, Bootstrap.
JobinTree - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",14/09/2019,developpeur,Bordeaux,14/10/2019,vjk=3a71800fdf0ab5ac,vide,vide
Développeur informatique H/F,TRIANGLE,Bordeaux (33),vide,"Bordeaux (33)
Intérim, CDI
L’agence Triangle Bordeaux Bastide recherche pour l’un de ses clients, acteur majeur dans l'intégration de réseaux et de systèmes de communication pour l'irrigation numérique des territoires, un développeur informatique H/F.
Au sein d’un bureau d’études spécialisé dans les réseaux fibre optique, vous aurez pour mission :
- travailler sur les évolutions de la base de données Access - langage SQL
- développer les outils de suivi de production
Intégré au sein de la cellule SIG (Système d'Information Géographique) du bureau d’études, le candidat travaillera de manière transverse avec l’ensemble des équipes projets pour faire évoluer l'outil informatique de suivi d’activité.
Vous avez une formation en développement informatique, une première expérience sur ce poste serait un plus.
Poste basé sur Bordeaux.
35 heures/semaine
Type d'emploi : Intérim, CDI
Expérience:
développeur informatique h/f ou similaire: 1 an (Souhaité)
il y a 4 jours
Signaler cette offre d'emploi",10/10/2019,developpeur,Bordeaux,14/10/2019,vjk=85c69465d0ec4844,vide,cdi
Développeur et Animateur de Réseau H/F,ADEIS RH,Bordeaux (33),vide,"Bordeaux (33)
CDI
ADEIS RH, Cabinet de Recrutement et d’évaluation, spécialiste des fonctions commerciales, recrute pour son client, LES INDUSTRIES TROVAC, leader mondial et expert dans le domaine de l’aspiration centralisée, un Développeur Animateur de Réseau Itinérant (h/f) France entière dans le but de poursuivre son expansion et accroitre son CA. Notre client, constitué de plus de 100 partenaires indépendants, est spécialisé dans l’amélioration de l’habitat.
Rattaché à la Direction Commerciale du groupe, vous prenez en charge le développement de nouveaux partenaires sur la France ainsi que le suivi et l'animation du réseau de revendeurs existants (100aine de distributeurs spécialistes de l’aménagement et de l’amélioration de l’habitat).
Vos missions sont les suivantes :
- Mettre en place l’intégration de nouveaux partenaires par une démarche de prospection structurée
- Accompagner la force de vente à la signature des contrats
- Etablir un planning de visite annuel
- Animer, accompagner, conseiller les nouveaux points de vente
- Contribuer au développement du CA des partenaires et favoriser les achats
- Communiquer aux partenaires en place les informations issues de la Direction
- Développer la prescription auprès des Architectes, des Maitres d’œuvre et des CMistes
De formation Bac+2/+5, vous possédez un sens commercial développé, le goût du terrain et vous démontrez un réel intérêt pour le développement de réseau.
Vous avez une réelle expérience dans le développement de réseau de distribution, complétée par une expérience probante en vente / prospection.
Vous avez un projet professionnel, de l’ambition et souhaitez rejoindre une entreprise proposant de réelles opportunités.
Système de rémunération motivant à la hauteur de vos résultats: Fixe + Commissions + Primes + véhicule de fonction + PC + téléphone + intéressement.
3 à 4 Découchages semaine à prévoir
Merci de bien vouloir adresser votre candidature via ce site en indiquant la référence de l’offre DAR/LD/1019/IN
Type d'emploi : CDI
il y a 4 jours
Signaler cette offre d'emploi",10/10/2019,developpeur,Bordeaux,14/10/2019,vjk=2b94258b0efeb473,vide,cdi
Développeur Delphi F/H,STEP UP,Bordeaux (33),vide,"Bordeaux (33)
CDI
Oubliez les sociétés d'ingénierie qui ne font matcher qu'une compétence avec un cahier des charges. Chez STEP UP, nous recherchons également l’adéquation entre la personnalité de nos collaborateurs et la culture d’entreprise de nos clients. Et ça, ça fait toute la différence !!!
Précurseur dans ce domaine, STEP UP est un cabinet d'ingénierie industriel et informatique en forte croissance (50% en 2018) plaçant le développement du potentiel humain comme premier vecteur d'excellence en entreprise.
Dans le cadre d’un de nos projets, nous recherchons un Développeur Delphi H/F.
Vous avez pour principales missions :
La traduction technique des besoins fonctionnels
La conception et le développement
Les Tests et recettes
La mise en production et l’intégration
La maintenance évolutive et corrective (TMA)
Vous êtes…
Vous êtes issu(e) d’une formation Bac+2 à Bac+5 en informatique. Vous disposez d'une expérience confirmée dans une fonction similaire idéalement en ESN.
Vous disposez de bonnes connaissances en Delphi, SQL ?
Vous savez faire preuve d'esprit d'équipe et d'autonomie tout en vous adaptant à la rigueur nécessaire pour la réussite des projets d'ingénierie. Vous êtes curieux et ingénieux avec une capacité de travail en équipe importante et de bonnes qualités de communication.
Vous recherchez…
Une équipe à votre écoute ?
Une valorisation de vos compétences techniques ?
Une démarche forte de développement personnel dans le cadre d’un accompagnement quotidien et de coaching individuel ?
Rejoignez nos équipes !
Type d'emploi : CDI
Expérience:
développeur delphi f/h ou similaire: 1 an (Souhaité)
il y a 5 jours
Signaler cette offre d'emploi",09/10/2019,developpeur,Bordeaux,14/10/2019,vjk=bbae836caba6be83,vide,cdi
Concepteur développeur Pacbase (H/F),APSIDE,Bordeaux (33),vide,"Bordeaux (33)
Pour accompagner la croissance de notre Pôle IT, nous vous proposons d’intervenir directement chez un de nos clients du secteur bancaire au sein d’une équipe de production Mainframe composée de 20 personnes.
Voici les activités proposées sur cette mission :
– Gestion des incidents fonctionnels et prise en charge de tickets d’incidents
– Réalisation de correctifs et d’évolutions pour résoudre les incidents
– Accompagnement du démarrage d’un nouveau projet (actions de suivi, documentation, formation…)
– Réalisation d’action de paramétrages en production pour le compte d’établissement bancaires : réalisation d’homologations sur les versions du domaine, rédaction des cas de tests et accompagnement utilisateurs, maintenance des composants données ou programmes
Pourquoi Apside ?
– Rejoins une équipe bordelaise à taille humaine, soudée, dynamique et proposant des projets clients ambitieux(se) et innovants sur Bordeaux.
– Intègre une société de service à taille humaine : ambiance saine et conviviale, avec 150 collaborateurs bordelais spécialisés dans l’Industrie ou l’IT.
– Rejoins la bonne ambiance du sud-ouest tout en nous aidant à développer notre marque employeur : Afterwork, Soirées annuelles et d’intégration, événements techniques (Bdx.io), Wine&IT.
– Viens défier l’équipe à Mario Kart sur notre borne d’arcade (made in Apside) ou challenge nous au ping pong entre deux rendez-vous !
Cette aventure te tente ? Contacte-nous et discutons-en !
il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Bordeaux,14/10/2019,vjk=03f0cf423b1ed7e0,vide,vide
Développeur C# IT (H/F),APSIDE,Bordeaux (33),vide,"Bordeaux (33)
Ce qu’on vous propose :
Au sein d’un de nos clients IT, éditeur de solutions logicielles complètes au niveau européen, vous participez à la refonte de cette suite logicielle.
Au sein d’une équipe Agile (Scrum) d’environ 10 personnes, vous assurez une mission de concepteur développeur agile, à savoir participer à la conception et aux développements dans l’environnement et les technologies suivantes : .Net Core, React.JS, Node.JS, Azure, microservices, programmation événementielle, MongoDB, TFS + GitFlow, React Native, modélisation DDD, Event storming.

Et si c’était vous ?
Issu(e) d’une formation Bac +5 en informatique, vous avez déjà une expérience d’au moins 2 ans sur un projet C#.
Vous êtes passionné des toutes dernières nouvelles technologies ?
Vous bénéficiez d’un niveau avancé sur tout ou une partie des technologies mentionnées ci-dessus, notamment le .Net et les frameworks Javascript ?
Vous êtes adepte des pratiques agiles, apte à prendre des initiatives et force de proposition ?
Si votre réponse est oui à toutes ces questions, alors n’hésitez pas à nous rejoindre !

De bonnes raisons de rejoindre Apside Bordeaux ?
En pleine croissance, Apside Bordeaux est à la recherche des nouveaux talents! Alors qu’on ne cesse d’agrandir notre famille déjà forte de plus de 160 collaborateurs, nous sommes à la recherche de nos futurs collaborateurs. Vous qui êtes passionné(e)s par la technologie, vous qui souhaitez dépasser vos limites, vous qui cherchez à faire partie des pionniers de demain!
Participez et animez nos soirées techniques (Lightning Talk, Wine and IT)
Développez votre réseau (Soirées d’intégration, Soirées trimestrielles, Afterwork…)
Intégrez une structure à taille humaine : ambiance saine et convivialité
L’agence est située à 5 min de la gare, 2 min du tram, et le petit plus 5 min des quais bordelais!
Participez aux évènements techniques (BDX.IO, Big Bang Festival, forums école…)
Des semaines chargées, mais on n’oublie pas le sport : session Ping Pong, piscine et footing pour les plus courageux!
Apside est une entreprise au service du numérique depuis plus de 40 ans, mais surtout au service de nos 2800 collaborateurs! Notre savoir-faire et notre savoir-être vous accompagnent au cœur de plusieurs métiers : l’ingénierie en systèmes d’information et informatique technique, scientifique, industrielle, automobile et financière.
il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Bordeaux,14/10/2019,vjk=1310a7c9edbe1fb0,vide,vide
Développeur Java J2EE (H/F),APSIDE,Bordeaux (33),vide,"Bordeaux (33)
Pour accompagner la croissance de notre Pôle IT, nous vous proposons d’intervenir directement chez un de nos clients au sein même de projets d’envergures orientés « applications Web ou/et applicatifs » en Java/JEE.
Vos activités :
Participation aux architectures
Réalisation de développements (Java / J2EE, Spring, Hibernate, Angular…, normes de développement…) sur des prototypes et/ou outillages liés aux frameworks
Conception technique dans le respect des normes
Etude et mise en place de solutions des tests, d’automatisation, d’intégration continue
Méthodes Agile (users stories, sprint…)
Avec votre expérience et votre personnalité, vous êtes force de proposition auprès des différents interlocuteurs et membre à part entière de l’ensemble de l’équipe.
Pourquoi Apside ?
Rejoins une équipe bordelaise à taille humaine, soudée, dynamique et proposant des projets clients ambitieux et innovants sur Bordeaux
Intègre une société de service à taille humaine : ambiance saine et conviviale, avec 150 collaborateurs bordelais spécialisés dans l’Industrie ou l’IT.
Rejoins la bonne ambiance du sud-ouest tout en nous aidant à développer notre marque employeur: Afterwork, Soirées annuelles et d’intégration, événements techniques (Bdx.io), Wine&IT…
Viens défier l’équipe à Mario Kart sur notre borne d’arcade (made in Apside) ou challenge nous au ping pong entre deux rendez-vous !
Cette aventure te tente ? Contacte-nous et discutons-en !
De formation Bac +4/5 en informatique, vous justifiez d’une première expérience réussie en conception et développement logiciel, en environnement Java/J2EE :
Langages : Java/J2EE, Python, JavaScript (NodeJS entre autres)
Shell
Environnement : Linux, GIT, Bitbucket
Framework et outils : Spring, BackboneJS, Bootstrap, Jira
AngularJS, ElasticSearch, RabbitMQ, Docker
La connaissance et la pratique des méthodologies Agiles et SCRUM seront des atouts appréciés
Vous avez l’esprit d’équipe et le sens du service, atouts indispensables pour évoluer au sein du Groupe Apside.
Vous vous reconnaissez ? Rejoignez nous !
il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Bordeaux,14/10/2019,vjk=a9cb535a450ef510,vide,vide
Développeur Logiciels Objet - Secteur Industriel (H/F),APSIDE,Bordeaux (33),vide,"Bordeaux (33)
Ce qu’on vous propose :
Dans le cadre du développement de l’agence Apside Bordeaux, nous recherchons pour l’un de nos clients spécialisés dans la Défense un Développeur spécialisé dans le développement objet : C#, C++ ou Java.
Vous serez amené(e) à :
Réaliser des tests de vérification logiciels
Élaborer des exigences logicielles
Participer à la conception lors du développement
Réaliser du codage et des revues de code
L’activité se déroulera sur Angoulême.

Et si c’était vous ?
Diplômé(e) d’une école d’ingénieur ou d’informatique, vous avez déjà une expérience en tant que développeur logiciels.
Vous maîtrisez l’intégration logicielle et la configuration logicielle (Git).

De bonnes raisons de rejoindre Apside Bordeaux ?
En pleine croissance, Apside Bordeaux est à la recherche des nouveaux talents! Alors qu’on ne cesse d’agrandir notre famille déjà forte de plus de 160 collaborateurs, nous sommes à la recherche de nos futurs collaborateurs. Vous qui êtes passionné(e)s par la technologie, vous qui souhaitez dépasser vos limites, vous qui cherchez à faire partie des pionniers de demain!
Participez et animez nos soirées techniques (Lightning Talk, Wine and IT)
Développez votre réseau (Soirées d’intégration, Soirées trimestrielles, Afterwork…)
Intégrez une structure à taille humaine : ambiance saine et convivialité
L’agence est située à 5 min de la gare, 2 min du tram, et le petit plus 5 min des quais bordelais!
Participez aux évènements techniques (BDX.IO, Big Bang Festival, forums école…)
Des semaines chargées, mais on n’oublie pas le sport : session Ping Pong, piscine et footing pour les plus courageux!
Apside est une entreprise au service du numérique depuis plus de 40 ans, mais surtout au service de nos 2800 collaborateurs! Notre savoir-faire et notre savoir-être vous accompagnent au cœur de plusieurs métiers : l’ingénierie en systèmes d’information et informatique technique, scientifique, industrielle, automobile et financière.
il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Bordeaux,14/10/2019,vjk=c7f1a0be8049e891,vide,vide
Développeur confirmé Java JEE F/H,Conserto,Bordeaux (33),vide,"Bordeaux (33)
CDI
Nous recherchons un ingénieur d'étude et développement confirmé Java JEE h/f

sur Bordeaux.

Rattaché au chef de projet, vous intervenez sur les différentes phases du

projet :
Analyse et conception
Rédaction des spécifications techniques et fonctionnelles,
Participation à l'architecture interne
Evolution
Refonte applicative
POC
Conception
Développement Expert
Tests unitaires et test d'intégration,
Formation et encadrement technique de junior
Rédaction de documentation technique
Profil recherché De formation supérieure en informatique, vous avez une expérience significative dans les environnements techniques Java/JEE.

Vos compétences techniques s'articulent autour de ces technologies :

Spring
Elastic Search
Serveurs d'application : Tomcat et/ou Jboss
Autres outils utiles : Maven, Jenkins, GIT / SVN
Idéalement, vous avez des connaissances sur des frameworks Front. Vous avez l'habitude de travailler en contexte agile.

Nous ne recherchons pas que des compétences mais aussi une personnalité : n'hésitez pas à nous parler de vos projets persos dans vos candidatures !
Entreprise Avant de parler boulot, parlons un peu de l'entreprise !

Depuis 2013, CONSERTO, société de conseils et services technologiques labellisée Great Place To Work, propose des prestations d'expertises en ingénierie informatique (agilité, devops & digital, centre de formation).

Implantée à Nantes, Niort, Rennes, Paris, Toulouse, Montpellier et plus récemment à Bordeaux et Lyon, nous sommes aujourd'hui plus de 450 !

Positive technologie c'est notre façon de concevoir notre métier.

Nous pensons que la technologie doit avoir un impact positif sur l'avenir de tous. Positive technologie c'est notre façon de manager, animer l'interne et créer du lien avec nos salariés et nos clients.

Nous avons voulu une société Agile, au plus proche de nos collaborateurs et de nos clients.

Comment

Par l'indépendance de nos agences
Une relation 1 TO 1 avec l'ensemble des parties prenantes
Une société technophile basée sur la création de communautés de passionnés et d'experts sur les métiers du digital, cloud, embarqué et robotique.
Notre modèle est basé sur l'accompagnement de chacun, l'innovation permanente et l'expertise technique.

Pourquoi Conserto

Pour construire un projet pro/carrière (formations, conférences, événements techniques)
Pour être dans une société où il fait bon vivre (mobilité restreinte, Great Place to Work)
Pour rejoindre une équipe (soirées d'agences, afterworks, défis sportifs, Ludoserto ...)
Vous partagez nos valeurs et souhaitez nous apporter vos compétences, venez participer activement à cette nouvelle aventure !
Apec.fr - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developpeur,Bordeaux,14/10/2019,vjk=c18f080e48114a5e,confirmé,cdi
