Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Développeur Full Stack H/F,AXXONE SYSTEM,Villeurbanne (69),28 000 € - 35 000 € par an,"Villeurbanne (69)
Temps plein, CDI
28 000 € - 35 000 € par an
Editeur de logiciels commercialisé en mode SaaS, Axxone System est une entreprise a taille humaine composée de trois pôles (technique, produit et commercial) où il règne une bonne ambiance : )
Vous intégrez le pôle technique comme développeur full stack (H/F) et participez activement aux évolutions du produit phare de l'entreprise - axeobim.fr (plateforme collaborative BIM, secteur de la construction immobilière).
Vous participez aux réunions de conception et êtes acteur de la R&D.
Vous avez réussi une première expérience dans ce poste, en mode agile (scrum).
Vous avez déjà travaillé avec tout ou partie des technologies suivantes : PHP, C#, Python, VueJS, ExtJs, ReactNative.
Vos connaissances en système et réseau sont un vrai plus (Linux, infrastructure, sécurité).
Avantages :
Participation au transport en commun
Type d'emploi : Temps plein, CDI
Salaire : 28 000,00€ à 35 000,00€ /an
Expérience:
Développeur: 2 ans (Souhaité)
Formation:
Bac +4 (Maîtrise) (Souhaité)
Langue:
anglais (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=fa8af4994353c104&advn=369590120921834,vide,cdi
Stage - Développeur Full Stack H/F - Lyon,Capgemini,Rhône,vide,"Rhône
Stage
Description de l'entreprise
Capgemini est un leader mondial du conseil, des services informatiques et de la transformation numérique. A la pointe de l’innovation, le Groupe aide ses clients à saisir l’ensemble des opportunités que présentent le cloud, le digital et les plateformes. Fort de 50 ans d’expérience et d’une grande expertise des différents secteurs d’activité, il accompagne les entreprises et organisations dans la réalisation de leurs ambitions, de la définition de leur stratégie à la mise en œuvre de leurs opérations. Pour Capgemini, ce sont les hommes et les femmes qui donnent toute sa valeur à la technologie. Résolument multiculturel, le Groupe compte 200 000 collaborateurs présents dans plus de 40 pays. Il a réalisé un chiffre d'affaires de 12,8 milliards d'euros en 2017.
Tu souhaites travailler dans une ambiance fun, avec un vrai esprit d’équipe et monter en compétences sur des projets d’envergure ? C'est possible en rejoignant l’entité PER (Pôle d'Expertise Régional) du groupe Capgemini dans la superbe ville de Lyon !
Plus d’informations sur www.capgemini.com. People matter, results count.
Description de la mission
Cap ou pas Cap ?
De plonger dans la technique : Angular, Ionic, Xamarin, Spring, Hibernate, ReactJS, AngularJS, Elasticsearch, Git, Jenkins, Groovy, REST, MongoDB, Python, PHP, Drupal
Si une (ou même mieux), plusieurs de ces technologies n'ont plus de secret pour toi, c'est le stage qui est fait pour toi !
Agile, Collaboratif, toujours à l'écoute et Innovant, nous te proposons un terrain de jeu unique pour exprimer tes qualités techniques et humaines.

Profil
De formation supérieure en école d'ingénieur ou université, tu...
disposes d'une expérience dans la conception et le développement JAVA EE, PHP,
maitrises l'une des technologies suivantes Java EE, PHP, HTLM, SharePoint, CSS, WEB, ...
as des connaissances sur un serveur d'application : Websphere, Weblogic, JBoss,
Intégré à une équipe qui délivre les plateformes digitales parmi les plus innovantes, tu interviendras sur des projets de développement dans des environnements où l'expérience client est au cœur des enjeux.
Il s'agit d'un stage de pré-embauche.
Tu peux postuler directement en envoyant ta candidature à l'adresse suivante : recrutement.ts.fr@capgemini.com
il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=650f70c159c46639&advn=5890588353020774,vide,stage
Développeur Front-end Javascript Angular NodeJS - Lyon - F/H,TECH VALLEY,Lyon (69),vide,"Lyon (69)
TECH VALLEY est une société de Consulting en Systèmes d’Informations, et d’Expertise en ingénierie informatique, constituée d’une équipe de consultants, d’ingénieurs, et d’experts.
Nous mettons en avant une vision fédératrice de la qualité des SI : robustesse, efficacité, dimensionnement, sécurité, performance, évolutivité, conformité, optimisation.
Nous intervenons au national dans l’accompagnement des Grands Comptes et des ETI secteurs industrie, médical, telecom, finance, énergie, sur la transition de l’industrialisation des systèmes d’informations, principalement sur les architectures fonctionnelles, les process de développement et intégration, la Qualité et sécurité des systèmes d’informations, la fiabilité et les performances, ainsi que sur les architectures techniques et opérationnelles, les process de production et changement.
Le siège de la société se situe à Perpignan Tecnosud, nos agences couvrent nos interventions à Toulouse, Bordeaux, Nantes, Lille, Paris, Lyon, Montpellier, Aix, Sophia Antipolis.

Intitulé du poste : Consultant Développement Front-end Javascript Angular NodeJS

Site : Lyon

Postes ouverts au recrutement :
. Concepteur-développeur
. Lead developer
. Architecte Application

Vos compétences techniques :
. Javascript, Ajax
. Frameworks parmi Angular, Jquery, ReactJS, ExtJS, Node.JS
. Webstorm
. web services, XML, Api Rest
. HTML5 et CSS ; Bootstrap
. SVN, GIT, ou équivalent

Votre expérience, votre sens du service, votre goût du travail en équipe et vos qualités relationnelles font partie de vos atouts, rejoignez la team TECH VALLEY !

TECH VALLEY - Consultants en Systèmes et Technologies de l’Information - France
carriere-info - il y a 8 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/02/2019,developer,Lyon,16/10/2019,vjk=d1f8b69278a2e9de&advn=2715648309700515,vide,vide
Développeur Front-End (H/F),CITECH,Lyon (69),35 000 € - 45 000 € par an,"Lyon (69)
35 000 € - 45 000 € par an
Description de l’entreprise :
Entreprise reconnue dans le secteur bancaire, implantée dans de nombreuses villes en France, notre client a pour objectif d’accélérer sa transformation digitale afin d’offrir toujours plus de solutions et de services innovants.

Description du poste :
Dans le cadre d’un projet du groupe, nous recrutons pour notre client un Développeur Front-End (H/F)

Vous travaillerez en relation directe avec le Scrum Master et les développeurs Back-End basés sur le site.

Vos missions principales seront les suivantes :
Investigations et études techniques,
Recherche de solutions,
Réalisation de développements techniques,
Rédaction de normes et outils d’aide au développement,
Revue de code et tests
Support auprès des utilisateurs et développeurs
Rédaction des spécifications techniques documentant vos développement
Qualifications :
De formation supérieure en informatique (Ecole d’ingénieurs ou formation universitaire), vous justifiez d’une expérience réussie sur un poste similaire.

Nous recherchons un profil de développeur Front-End maîtrisant l’environnement technique suivant : Angular, Typescript, HTML, SCSS et Jtest.

Vous êtes autonome, curieux, inventif et force de proposition.

Vous avez déjà eu une première expérience et êtes à l’aise avec l’agilité en mode projet.

Informations complémentaires :
Pourquoi rejoindre Citech ?

Une ambiance de travail conviviale avec des afterworks organisés régulièrement !
Des missions de longues durées
Des formations adaptées à vos envies et vos aspirations
Une mobilité que si vous le souhaitez
Un accompagnement personnalisé avec un suivi régulier (autour d’un café ou un thé, c’est vous qui choisissez  )
Une mutuelle avantageuse pour vous mais aussi pour les membres de votre famille : rougir:
Une flexibilité sur la gestion de vos repas
Un statut Cadre et une convention collective SYNTEC
Alors qu’attendez-vous pour nous rejoindre ?
carriere-info - il y a 7 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,developer,Lyon,16/10/2019,vjk=4287d402075e8101&advn=2715648309700515,vide,vide
DÉVELOPPEUR FRONT-END H/F,Sully Group,Lyon (69),vide,"Lyon (69)
CDI
Recruteur Sully Group
Missions du poste
Sully Group appartient à ses salariés et ses dirigeants sont issus du monde de l'IT. Nous accompagnons nos collaborateurs sur le long terme (37% ont été formés en 2017), ils restent avec nous en moyenne 7 ans. En plus du salaire fixe sur 12 mois, nous vous proposons : une bonne mutuelle, des tickets resto à 9 €, une participation aux frais de transport, un CE, 6 semaines de congés payés + des RTT, intéressement, participation et plan épargne entreprise... (un peu de pub ça ne fait pas de mal !) Double-écrans et café sont fournis pour des conditions de travail optimales.

Horaires flexibles et charte de télétravail.

Et une mascotte... c'est déjà bien non ?

Avec Sully Group, nos collaborateurs ont trouvé leur voie, alors pourquoi pas vous !

Afin de renforcer son équipe de développement dédiée aux applications métiers, notre client acteur dans le domaine des médias, recherche son futur Développeur Front-End.

Les principales compétences requises pour mener à bien la mission sont les suivantes :
GaphQL.
Vue, Angular ou react.
Compétence d'intégration web avec usage de Sass.
Connaître le standard EcmaScript et ses fonctionnalités.
Notions d'UI et d'UX.

Capable de vous intégrer dans une équipe existante, vous savez travailler de manière autonome sur les parties qui vous seront confiées. Vous faites preuve d'une certaine curiosité qui vous sera nécessaire à la bonne compréhension des métiers de notre client, de leurs particularités et enjeux.
Profil recherché
Nous ne recherchons pas le mouton à 5 pattes, mais bien un nouveau collaborateur qui aime travailler en équipe, dans une ambiance jeune et dynamique.
Vous devez justifier d'au moins 2 ans dans un poste similaire et avoir bien entendu le goût du challenge !
Postuler à cette offre
Digitalent.io - il y a 23 heures
- Continuer pour postuler
Signaler cette offre d'emploi",Aujourd'hui,developer,Lyon,16/10/2019,vjk=49ae492a5c52db74,vide,cdi
DÉVELOPPEUR FRONT-END H/F,Aleysia,Lyon (69),vide,"Lyon (69)
CDI
Recruteur Aleysia
Missions du poste
Au sein d'une équipe intervenant sur un projet ambitieux et d'envergure, sous la responsabilité d'un Chef de Projet, vous intervenez notamment sur les phases projet suivantes :
Participer à l'analyse détaillée en fonction de l'étude des besoins des utilisateurs et de l'analyse fonctionnelle.
Concevoir et développer des applications informatiques.
Implémenter la solution avec les technologies retenues.
Rédiger la documentation technique et fonctionnelle.
Profil recherché
De formation supérieure en informatique, vous justifiez d'une première expérience sur un poste similaire d'au moins deux ans. Bon(ne) communicant(e), vous avez le sens du service et êtes reconnu(e) pour vos qualités relationnelles. De nature proactive, vous aimez travailler en équipe et faites preuve de bonnes capacités d'analyse, de synthèse et d'adaptation.

Connaissances attendues : Git, JavaScript, HTML5, CSS 3, VueJS
Postuler à cette offre
Digitalent.io - il y a 23 heures
- Continuer pour postuler
Signaler cette offre d'emploi",Aujourd'hui,developer,Lyon,16/10/2019,vjk=26fc7cf9e1873fe0,vide,cdi
Développeur Front-End H/F - Villeurbanne,MANPOWER,Auvergne-Rhône-Alpes,30 000 € - 40 000 € par an,"Auvergne-Rhône-Alpes
30 000 € - 40 000 € par an
Votre futur employeur :

Afin de participer activement à l’uniformisation de son SI, notre client recherche un Développeur Front-end H/F. Notre client qui a plus de 130 ans d’existence propose des lunettes, masques et casques de ski et des équipements en environnement professionnel.

Nous avons grand besoin de vos compétences ! Pourquoi cela ?

Afin d’aider à l’ensemble des projets de développement de la DSI Groupe, nous recherchons un ou une Développeur(se) Front-end, afin de participer activement aux développements d’un site Web BtoB ainsi qu’à l’implémentation de l’ERP.

Vos missions dans le détail ?

Au sein de la DSI vos missions sont réparties sur 3 angles :
1.Ciblage, conception et réalisation de fonctionnalités personnalisées à la fois pour le site web SuiteCommerce et l’ERP NetSuite
2.Combiner une facilité d’utilisation avec la conception de visuels front
3. Travailler en mode collaboratif avec les équipes IT et eCommerce afin de traduire les besoins internes ou clients en fonctionnalités interactives et fonctionnelles
4. Développer des services et frameworks permettant d’optimiser : l’affichage, la qualité, la maintenance et la performance

Beau challenge non ?

Vos atouts pour réussir :

Vous êtes issu(e) d’un BAC+3 à +5 ou d’une école d’ingénieur avec une spécialisation en développement. Vous avez 1 à 2 ans d’expérience en comptant votre alternance. Doté(e) d’une expérience en développement front-end, vous avez de l’expérience en : PHP, Javascript, HTML/CSS autant en conception, test, déploiement et personnalisation.

Des connaissances en plateformes analytiques comme GA, Hotjar et Optimise seraient un plus non négligeable.

Vous maîtrisez parfaitement (ou presque) la langue de Shakespeare #DoYouSpeakEnglish ?

Vous êtes également reconnu(e) pour votre esprit d’analyse et de synthèse, ainsi que pour votre capacité à appréhender rapidement de nouvelles technologies.
Doté(e) d’un excellent relationnel, le travail en équipe est un élément primordial dans votre cadre de travail !
WebEngineering - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",11/10/2019,developer,Lyon,16/10/2019,vjk=76af165cbbcc16ae,vide,vide
Développeur back-end PHP H/F,WIZAPLACE-WIZACHA,Lyon (69),35 000 € par an,"Lyon (69)
35 000 € par an
Développeur back-end PHP H/F posté par WIZAPLACE-WIZACHA
php symfony paas iaas redis
CDI - temps plein
Lyon
Candidature simplifiée
Sauvegarder cette offre

Description de l'offre

Wizaplace est en forte croissance et cherche de nouveaux collaborateurs!

Nous sommes une société d'édition de logiciel basée à Lyon et comprenant une quarantaine de collaborateurs.

Notre coeur de métier est le développement de notre produit Wizaplace, un moteur de Marketplace en SaaS.

Nous développons des marketplaces pour des clients variés, de la start-up innovante au grand compte Cac40.

Nous sommes aussi une bande de technophiles curieux et sympas.

Dans le cadre d'un ambitieux projet de refonte, vous serez amené(e) à travailler avec une équipe de 14 personnes en mode Agile Scrum sur une application php7 / Symfony 4.

Missions principales:
Développer des fonctionnalités avancées pour notre produit Wizaplace;
Analyser les spécifications fonctionnelles, découper et estimer les tâches de développement;
Effectuer une veille technologique avec les membres de l'équipe.
Contexte

Rattaché(e) à notre CTO Cédric et en collaboration avec le reste de la team Core, vous travaillerez sur les fonctionnalités core du service et son API Rest, avec la stack suivante (en amélioration constante) :

PHP 7.2, Symfony 3.4 & 4
GitHub
PHPUnit, Behat
Docker, MySQL, Redis, Elastic Stack, RabbitMQ
Architecture microservices sous Kubernetes
On comptera donc sur vous pour :
Participer à la refonte du code legacy;
Participer à la maintenance;
Collaborer avec les experts fonctionnels pour comprendre les besoins;
Améliorer continuellement le code;
Participer aux revues de code;
Écrire des tests (unitaires et fonctionnels);
Contribuer à notre blog technique;
Travailler en équipe !
Conditions requises

otre profil :
Un candidat(e) avec au minimum 3 années d'expérience en développement back end maîtrisant les technologies suivantes :

PHP 7
Un framework PHP (Symfony, Laravel …)
Des connaissances en développement d’API et tests unitaires en PHPUnit.
Les plus de ce poste

Rejoindre un éditeur de logiciel innovant et ambitieux;
Intégrer une équipe passionnée et technophile (tous les jeudis, présentation d'une nouvelle techno au reste de la team);
Travailler avec des technologies nouvelles (Docker, kubernetes);
Travailler en équipe et interagir avec tous les métiers sur place (le siège est à Lyon);
Bonnes pratiques de code (refactoriser, revues de code, pair programming, déploiement continu, analyse de spécifications)
Apprentissage continu: possibilité de participer à des conférences ou formations (Forum PHP, blendweb mix, conférences, salons…);
Environnement de développement en fonction de vos habitudes (PC, portable ou fixe, …), double écran et licence PHP Storm;
Du café et des fruits à volonté.
Poste basé à Lyon (proche de la gare de Vaise).

Salaire: A partir de 35K€ + tickets restaurant + prime kilométrique sur les moyens de transport écologique + mutuelle entièrement prise en charge par l'employeur.

Numéro de référence
n/a
LesJeudis.com - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=84352c1be80dfbd4,vide,cdi
Développeur Full Stack H/F,Teamsquare,Lyon (69),45 000 € par an,"Lyon (69)
45 000 € par an
Dans le cadre de notre activité d'édition de solutions en gestion de projet, nous recherchons un Développeur Full Stack F/H.Vos missions : - Comprendre et analyser les besoins clients- Concevoir et développer des solutions autour des technologies Javascript, CSS et HTML en environnement Sharepoint/Project Server- Assurer un suivi des incidents et participer au support technique- Réaliser la maintenance des applicationsVotre environnement technique : - Office 365 / Azure- SharePoint Server / SharePoint Online- Project Server / Project Online- Microsoft.NET, ASP.NET, C#- HTML, JavaScript, AngularJS, TypeScript, AJAX, JSON, XML, CSS- SQL Server, Reporting Services, Analysis Services- Développement Office (add-ons, apps)Compétences exigées : - C#, .NET, ASP .NETDes connaissances dans les domaines suivants seraient un plus : - SharePoint / SharePoint Server- Ms Project / Project Server Online - Office 365 - Office UI Fabric- Angular

De formation BAC+2 à BAC+5, vous justifiez d'une expérience réussie dans des projets de développements Web ainsi que d'une pratique professionnelle de l'anglais.Vous êtes passionné par le monde du web et vous vous tenez constamment informé(e) des bonnes pratiques de développement ainsi que des dernières évolutions. Vous faites preuve de créativité, d'innovation et vous avez fait le choix de travailler en équipe.Votre capacité d'adaptation, votre sens du service ainsi que votre autonomie, seront des atouts importants pour votre réussite à ce poste.Envie de tenter l'aventure ? N'hésitez plus, postulez
LesJeudis.com - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=08d72bca0ee8a4d7,vide,vide
DÉVELOPPEUR FRONT END (H/F),sii,Lyon (69),vide,"Lyon (69)
Description du poste :
le cadre du développement de notre activité e-commerce, nous renforçons notre centre de service dédié, localisé dans nos locaux de lyon (part dieu)

nous intervenons sur ‘ensemble du cycle de développement des sites e-commerce de notre client, ainsi que pour el développement des market place en marque blanche.

votre activité consiste à :
participation aux daily de l'équipe scrum, contribution à la priorisation du backlog ;
pilotage de l'ensemble de l'activité front end, en coopération avec le scrum master et le proxi po
conception, développement ;
participation aux mep.
au-delà de ces activités, votre intervention s'étend également à des activités transverses : définition des bonnes pratiques communes aux projets, évolution des processus, mise en place de nouveaux outils.

Description de l'entreprise :
le groupe sii est au cœur de l'innovation au service de grands comptes dans des secteurs d'ingénierie variés. sii est fier de compter aujourd'hui 10 000 experts à travers 80 implantations dans le monde.

animés de cette même passion pour la technologie et l'innovation, les collaborateurs sii peuvent exercer leur métier dans un cadre bienveillant, de proximité avec une dose de fun. ils intègrent le mouvement #fungenieur dans lequel la créativité et l'esprit d'équipe sont mis à l'honneur.

au palmarès great place to work 2019, le groupe sii a également été labélisé happy candidate et meilleur employeur 2019 dans la catégorie high tech par le magazine capital. il est signataire de la charte de la diversité en entreprise. c'est une société handi-accueillante.

suivez-nous sur les réseaux sociaux : facebook, linkedin, viadeo ou twitter !

Profil recherché :
nous recherchons pour ce projet un consultant expérimenté (au moins 5 ans) disposant d'une forte expérience en développement front end :

css 3.0
javascript, jquery
webpack
js
nous vous proposons de se rencontrer afin que nous puissions échanger ensemble sur ces différentes et nombreuses opportunités.

nous avons la passion de la technologie, nos équipes développent les produits et les services du numérique. notre métier est d'aider nos clients à prendre le virage du digital, et de changer le monde. nous sommes fiers d'être ingénieurs, nous sommes #fungénieurs.

alors n'hésitez plus, postulez !
#expertise - #innovation - #fun, voici le mix gagnant que nous vous proposons !
suivez nous sur les réseaux sociaux : facebook - linkedin et

Informations complémentaires :Compétences :
front end
javascript
JobinTree - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Lyon,16/10/2019,vjk=c5e6bcb9bd8704fa,vide,vide
Développeur Front-End F/H,ALEYSIA,Lyon 1er (69),vide,"Lyon 1er (69)
CDI
Dans le cadre d'un renfort d'équipe, vous intervenez au sein d'une équipe en mode agile, vos missions sont les suivantes :

Participer à l’analyse détaillée en fonction de l’étude des besoins des utilisateurs et de l’analyse fonctionnelle
Concevoir et développer des applications informatiques
Implémenter la solution avec les technologies retenues
Rédiger la documentation technique et fonctionnelle
Concevoir et dérouler les tests
Accompagner pendant la recette
Gérer la maintenance corrective et évolutive de l’application
Compétences attendues:
VueJS ou Angular2+ ou ReactJS
Une expérience avec GraphQL
Compétence d'intégration web avec usage de Sass.
Connaître le standard EcmaScript et ses fonctionnalités
Connaissances du testing
Compétences facultatives:
Notions d'UI et d’UX
Tests fonctionnels
Jest
Connaître Webpack/Babel et Eslint
Profil recherché De formation Bac+2 à Bac+5, vous justifiez d’une première expérience significative sur un poste similaire, au moins de deux ans. Bon(ne) communicant(e), vous avez le sens du service et êtes reconnu(e) pour vos qualités relationnelles. De nature proactive, vous aimez travailler en équipe et faites preuve de bonnes capacités d’analyse, de synthèse et d’adaptation.
Entreprise Entreprise de Services du Numérique, nous intervenons dans toutes les étapes des projets IT de nos clients.

Depuis la détermination du besoin jusqu’au déploiement des solutions informatiques, nos équipes proposent leurs expertises métier et technique.

Nos solutions permettent d’optimiser les processus d’organisation, de gestion, de relation client, de production, de logistique ou de pilotage des entreprises.

Nous intégrons au quotidien les facteurs Humain et Économique afin de proposer une solution informatique la plus adaptée et la plus durable.

Rejoindre Aleysia, c’est :
Intervenir sur des environnements techniques et/ou fonctionnels variés

Pouvoir échanger et partager ses expériences avec une équipe de passionnés

Mettre en avant vos propres ambitions professionnelles

Monter en compétences dans une société à taille humaine

Travailler ensemble pour l’épanouissement de chacun.

Retrouvez toutes nos offres sur www.aleysia/carriere
Apec.fr - il y a 8 jours
- Continuer pour postuler
Signaler cette offre d'emploi",08/10/2019,developer,Lyon,16/10/2019,vjk=1f8b3b3838269036,vide,cdi
Développeur Back-End PHP/Symfony - H/F,Egis,Lyon (69),vide,"Lyon (69)
Contexte:
Egis Asset Management Solutions (EAMS) est une filiale d’Egis Road Operation (ERO), opérateur mondial d’autoroutes et partenaire de long terme des maîtres d’ouvrage autoroutiers.
EAMS fournit des services de gestion de patrimoine aux maîtres d’ouvrage et exploitants d’infrastructures (concessionnaires, collectivités publiques, etc.)
Dans ce cadre, la société développe ses propres logiciels, qui proposent des outils d’aide à la décision pour les politiques de maintenance et de renouvellement d’infrastructure des maîtres d’ouvrage. Parallèlement à ce métier historique de l’autoroute, EAMS fournit désormais ses services dans d’autres domaines, tels que les routes urbaines, les tramways, les aéroports, ou les ports.
Missions et Activités principales :
Intégré(e) dans une équipe de 10 personnes, vous participez à l’enrichissement de nouvelles fonctionnalités et à la création de nouveaux produits.

Autonome dans votre mission, vous avez pour principales activités de :
Concevoir l’architecture,
Réaliser les développements, incluant les phases de tests et de documentation,
Assurer leur déploiement et le support,
Réaliser les évolutions et la maintenance

Si vous désirez travailler dans une bonne ambiance avec une équipe à taille humaine, rejoignez-nous ! Au quotidien, les challenges sont permanents.

Profil recherché :
Titulaire d'un Bac+3 à Bac+ 5, vous aimez les challenges, et accompagner des équipes motivées dans leur développement.
Passionné(e) par le Back, vous justifiez au minimum 5 ans d’expérience professionnelle en tant que Développeur Back-End sur des projets d’envergure.
Vous avez une bonne connaissance du framework Symfony, et vous êtes sensible à la qualité du code. Vous avez la maîtrise des outils suivants : Git, Docker.

Doté(e) d’une implication hors pair, vous êtes reconnu(e) pour votre capacité à vous investir sur des projets ambitieux. Curieux(se), rigoureux(se) et précis(e), vous disposez d’un sens du design. Vous êtes également reconnu(e) pour vos capacités relationnelles et votre communication avec les représentants métiers.

Le contexte international de nos projets requiert un niveau d’anglais opérationnel (oral et écrit).
il y a 15 jours
- Continuer pour postuler
Signaler cette offre d'emploi",01/10/2019,developer,Lyon,16/10/2019,vjk=3c80576b2d06898e,vide,vide
Développeur Front-End (H/F),CITECH,Lyon (69),35 000 € - 45 000 € par an,"Lyon (69)
35 000 € - 45 000 € par an
Job Description

Dans le cadre d’un projet du groupe, nous recrutons pour notre client un Développeur Front-End (H/F)
Vous travaillerez en relation directe avec le Scrum Master et les développeurs Back-End basés sur le site.
Vos missions principales seront les suivantes :
Investigations et études techniques,
Recherche de solutions,
Réalisation de développements techniques,
Rédaction de normes et outils d'aide au développement,
Revue de code et tests
Support auprès des utilisateurs et développeurs
Rédaction des spécifications techniques documentant vos développement

Qualifications

De formation supérieure en informatique (Ecole d'ingénieurs ou formation universitaire), vous justifiez d’une expérience réussie sur un poste similaire.
Nous recherchons un profil de développeur Front-End maîtrisant l’environnement technique suivant : Angular, Typescript, HTML, SCSS et Jtest.
Vous êtes autonome, curieux, inventif et force de proposition.
Vous avez déjà eu une première expérience et êtes à l’aise avec l’agilité en mode projet.

Additional Information

Pourquoi rejoindre Citech ?
Une ambiance de travail conviviale avec des afterworks organisés régulièrement !
Des missions de longues durées
Des formations adaptées à vos envies et vos aspirations
Une mobilité que si vous le souhaitez
Un accompagnement personnalisé avec un suivi régulier (autour d’un café ou un thé, c’est vous qui choisissez )
Une mutuelle avantageuse pour vous mais aussi pour les membres de votre famille :rougir:
Une flexibilité sur la gestion de vos repas
Un statut Cadre et une convention collective SYNTEC
Alors qu’attendez-vous pour nous rejoindre ?

Poste basé à Lyon (69)
Salaire : 35-45 k€ brut/an
Réf : 191001_ DéveloppeurFrontEnd_69
il y a 14 jours
- Continuer pour postuler
Signaler cette offre d'emploi",02/10/2019,developer,Lyon,16/10/2019,vjk=679c30e73949ec77,vide,vide
Développeur back-end Symfony 4 H/F,Wizaplace,Lyon 9e (69),35 000 € - 45 000 € par an,"Lyon 9e (69)
CDI
35 000 € - 45 000 € par an
Wizaplace est en forte croissance et cherche de nouveaux collaborateurs!
Nous sommes une société d'édition de logiciel basée à Lyon et comprenant une quarantaine de collaborateurs.
Notre coeur de métier est le développement de notre produit Wizaplace, un moteur de Marketplace en SaaS.
Nous développons des marketplaces pour des clients variés, de la start-up innovante au grand compte Cac40.
Nous sommes aussi une bande de technophiles curieux et sympas.
Dans le cadre d'un ambitieux projet de refonte, vous serez amené(e) à travailler avec une équipe de 14 personnes en mode Agile Scrum sur une application php7 / Symfony 4.
Missions principales:
- Développer des fonctionnalités avancées pour notre produit Wizaplace;
- Analyser les spécifications fonctionnelles, découper et estimer les tâches de développement;
- Effectuer une veille technologique avec les membres de l'équipe.
Contexte
Rattaché(e) à notre CTO Cédric et en collaboration avec le reste de la team Core, vous travaillerez sur les fonctionnalités core du service et son API Rest, avec la stack suivante (en amélioration constante) :
- PHP 7.2, Symfony 3.4 & 4
- GitHub
- PHPUnit, Behat
- Docker, MySQL, Redis, Elastic Stack, RabbitMQ
- Architecture microservices sous Kubernetes
On comptera donc sur vous pour :
- Participer à la refonte du code legacy;
- Participer à la maintenance;
- Collaborer avec les experts fonctionnels pour comprendre les besoins;
- Améliorer continuellement le code;
- Participer aux revues de code;
- Écrire des tests (unitaires et fonctionnels);
- Contribuer à notre blog technique;
- Travailler en équipe !
Votre profil :
Un candidat(e) avec au minimum 3 années d'expérience en développement back end maîtrisant les technologies suivantes :
- PHP 7
- Un framework PHP (Symfony, Laravel …)
- Des connaissances en développement d’API et tests unitaires en PHPUnit.
Les plus de ce poste
- Rejoindre un éditeur de logiciel innovant et ambitieux;
- Intégrer une équipe passionnée et technophile (tous les jeudis, présentation d'une nouvelle techno au reste de la team);
- Travailler avec des technologies nouvelles (Docker, kubernetes);
- Travailler en équipe et interagir avec tous les métiers sur place (le siège est à Lyon);
- Bonnes pratiques de code (refactoriser, revues de code, pair programming, déploiement continu, analyse de spécifications)
- Apprentissage continu: possibilité de participer à des conférences ou formations (Forum PHP, blendweb mix, conférences, salons…);
- Environnement de développement en fonction de vos habitudes (PC, portable ou fixe, …), double écran et licence PHP Storm;
- Du café et des fruits à volonté.
Poste basé à Lyon (proche de la gare de Vaise).
Salaire: A partir de 35K€ + tickets restaurant + prime kilométrique sur les moyens de transport écologique + mutuelle entièrement prise en charge par l'employeur.
Type d'emploi : CDI
Salaire : 35 000,00€ à 45 000,00€ /an
Expérience:
développeur back-end symfony 4 h/f ou similaire: 1 an (Souhaité)
il y a 19 jours
Signaler cette offre d'emploi",27/09/2019,developer,Lyon,16/10/2019,vjk=1779eb7d828ee30c,vide,cdi
