Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
LEAD DEVELOPPEUR WEB Angular JS H/F,WiSolv,Villeurbanne (69),36 000 € - 42 000 € par an,"Villeurbanne (69)
Temps plein, CDI
36 000 € - 42 000 € par an
Qui sommes-nous ?*
WiSolv est créée en 2014 par la collaboration de 3 jeunes entrepreneurs passionnés d’informatique. Cinq années plus tard, nous sommes vingt.
Spécialisée dans la création de logiciels depuis 5 ans, notre cœur de métier est le développement de solutions applicatives sur-mesure (Client lourd, léger ou mobile).
Missions
Tu intégreras une équipe agile composée de Product owner, d’un Scrum master et de développeurs encadrés par un Lead développeur. En tant que que référent hiérarchique, ta principale missions sera de manager, former et motiver une ou plusieurs équipes de 2 à 5 personnes.
Leader et développeur confirmé, tu définis le rythme de développement du projet et garantit son bon déroulement. Tu conçois des applications et de nouvelles fonctionnalités qui font de toi un véritable leader technique. Bien sûr, tu es impliqué dans tous les choix : technologique, expérience utilisateur, design, qualité de la solution.
Principales missions :
Tu manages et anime ton équipe : accompagner les développeurs, résoudre les problèmes, les faire monter en compétences
Tu fait l’interface avec tes interlocuteurs métiers
Tu es le garant de la qualité du code développé
Tu conçois et développes les fonctionnalités et applications
Tu déroules les tests et valides le développement
Tu accompagnes la recette et traites les retours de recettes
Tu participes au suivi de l’avancement du backlog de production
Bien sûr tu as la possibilité de faire évoluer tes missions
Qui es-tu ?
Tu as 4 années d’expériences ou plus en en tant que développeur ou lead développeur et tu maîtrises ANGULAR 2+ ou un framework javascript. Ta sensibilité à la qualité du code fait de toi LE référent technique à l’aise sur n’importe quelle stack (front et/ou back).
Tu es sympa, tu es fun, mais tu as également de la rigueur et de la persévérance ? Nous serons ravie de discuter avec toi de cette opportunité chez WiSolv !
Environnement technique
HTML 5/ CSS/ Javascript
AWS
Angular 2+
Postgre SQL
Docker
Git
Conditions du poste
Lieu de travail : Dans nos locaux à Villeurbanne
Contrat : CDI Cadre temps plein
Disponibilité : ASAP
Avantages : Ordinateur portable - RTT - travail en open space lumineux - cuisine équipée café et thé à volonté - petit déjeuner offert tous les vendredis matin
Rémunération : 36 000 à 42 000 K€/an (selon expérience)
Vivre cette expérience te tente ? Nous t’assurons un environnement dynamique où tu développeras ton expérience et où nous créerons ensemble l’avenir dans un secteur en plein développement. Nous prônons la diversité et sommes une entreprise handi-accueillante.
Type d'emploi : Temps plein, CDI
Salaire : 36 000,00€ à 42 000,00€ /an
Expérience:
Lead développeur: 3 ans (Souhaité)
Développeur: 4 ans (Souhaité)
il y a 17 jours
Signaler cette offre d'emploi",27/09/2019,developpeur,Lyon,14/10/2019,vjk=5b562a17875d91d7,vide,cdi
DÉVELOPPEUR BDD ET BACKEND PHP (H/F),L.I.P,Lyon 3e (69),30 000 € - 38 000 € par an,"Lyon 3e (69)
CDI
30 000 € - 38 000 € par an
69003 - Lyon-3e-Arrondissement
CDI
BAC+2/Technicien
2 à 5 ans
Poste
LIP Solutions RH est la branche Tertiaire & Ingénierie (CDI et Travail temporaire) du Groupe LIP et compte aujourd’hui 21 bureaux en France et 60 consultants experts.
LIP Solutions RH, est la Branche Tertiaire et ingénierie du Groupe LIP (intérim, CDD, CDI, réseau indépendant de 77 agences et de 300 permanents, 200 millions de CA en 2017, + de 20 000 intérimaires délégués en 2017). Le pôle informatique et Télécommunications - recrute, pour le compte de son client - un Développeur BDD et Backend PHP H/F.

Basé à Lyon, rattaché directement au chef de projet iDocteur, vous gérez l'intégration des nouveaux clients qui migrent leur cabinet sur un logiciel full web en mode SAAS. Vous participez donc à l'analyse de leur structure de données, à la création/modification d'un ETL de récupération de ces données. Vous participez aussi au développement de fonctionnalités pour le logiciel.

Vos attributions peuvent vous amener à participer à :
L'analyse de structure de BDD
Les spécifications
Le développement d'ETL
L'architecture/conception
Le développement de fonctionnalités
Le déploiement de données sur les serveurs de production
La formation et interface avec le client
Profil recherché
Titulaire d'un bac+2 minimum avec une expérience de 1 an minimum ou de formation moindre mais avec une meilleure expérience métier.

Vous avez une bonne connaissance et pratique de l'informatique, passionné d'informatique, motivé et dynamique, vous :
Avez une certaine connaissance du back-end PHP objet notamment avec l'aide de frameworks (notamment dans le cadre de single page applications)
Avez une connaissance avancée en MySQL (et/ou d'autres technologies PostgreSQL, MongoDB...)
faites preuve de très bonnes capacités relationnelles et rédactionnelles
possédez le sens des responsabilités et de l'implication nécessaires à une structure de taille humaine

Les plus qui pourraient appuyer votre candidature :
Vous faites de la programmation en ""personnel"" et avez été en contact avec de multiples langages et savoir-faire autrement qu'à l'école.
Vous avez une expérience du chargement/déchargement de données depuis des environnements de bases de données différents.
Vous avez déjà travaillé avec un ETL (Talend Open Studio ou autre)
Vous avez une connaissance de base de Java
Rémunération
30-38 K€
il y a 16 jours
- Continuer pour postuler
Signaler cette offre d'emploi",28/09/2019,developpeur,Lyon,14/10/2019,vjk=4d4ee63d56ba65ba,vide,cdi
Ingénieur Développeur Web Fullstack Javascript Sénior – Node...,STORMSHIELD,Lyon 9e (69),vide,"Lyon 9e (69)
CDI
Vous souhaitez travailler sur un produit utilisé par des centaines de clients (dont certain très importants), français ou internationaux ? Un produit qui a donc une très forte valeur ajoutée, qui permet d’administrer de manière centralisée, des milliers de firewalls Stormshield.
Un produit, avec une stack 100% Javascript, avec un backend NodeJS en mode micro-service, embarqué dans des containers Docker qui communiquent entre eux via un système de messaging Nats, le tout avec un frontend ExtJS, ça vous parle ?
Test driven development, pair-programming, merge requests, Jenkins, … vous connaissez ces termes ?
Vous adhérez aux principes du Software Craftsmanship ?
Alors ce qui suit va vous intéresser : RDV sur https://www.stormshield.com/fr/offers/ingenieur-developpeur-web-fullstack-javascript-senior-nodejs/
Nous recherchons un développeur, avec une excellente connaissance du Javascript, chargé de concevoir et développer une produit web complexe. Capable de maitriser aussi bien la partie frontend que la partie backend. Avec au moins 5 ans d’expérience au sein de projets significatifs.
Votre rôle au sein de Stormshield
Vous serez complètement intégré à l’équipe Scrum et participerez de manière active aux choix qui s'imposent pour le produit (design, architecture, ergonomie, …).
Vous devez avoir une forte notion de qualité dans vos développements (tests unitaires, intégration continue, …).
Si vous souhaitez faire du TDD et travailler régulièrement en pair-programming, alors postulez chez nous.
Vos missions dans l’équipe
Définition des spécifications techniques (définition API, payload, etc)
Design et choix technique autour de l'architecture de la solution
Développement d'une solution maintenable et évolutive
Développement et évolution des tests unitaires
Assurer la bonne coordination avec les autres composants, dans le cycle de vie agile du projet
Proposer des réponses innovantes aux problématiques techniques rencontrées
Participer à l’évolution de notre système d’infra continue (à base de Jenkins)
Le produit : l’application
Le produit en question, Stormshield Management Center (SMC) est un serveur d’administration centralisé, qui permet d’administrer et configurer des centaines de firewalls Stormshield.
Votre profil comme Ingénieur Développeur Web Fullstack Javascript Sénior - NodeJS
Compétences professionnelles
Maitrise de Javascript de manière générale et des normes EcmaSCript
Expérience de plusieurs années dans le développement backend avec le framework NodeJS
Expérience dans le développement d’interface web avec des frameworks type AngularJS / React / ExtJS
Application des fondamentaux du « Software Craftsmanship »
Environnement Linux
Gestionnaire de source : Git
Adepte des méthodes agiles et partie prenante de tous les aspects liés au projet :
o Architecture, discussions techniques et fonctionnelles, vision opérationnelle, développement, tests unitaires, …
Si vous connaissez également Docker, cela est un plus pour vous (et pour nous)
Et la cerise sur le gâteau, des connaissances en réseau
Compétences personnelles
Rigueur, autonomie, esprit d’équipe, curiosité, capacité d’initiative
Expérience
Au moins 5 ans d’expérience au sein de projets significatifs
Rejoignez le monde de la cyber-sécurité !
Filiale d’Airbus, Stormshield est le leader européen dans l’édition de solutions de sécurité des systèmes d’information. Nos solutions protègent les entreprises contre les cyberattaques en tout genre (déni de services, vol d'informations, dégradation d'images…) et les aident à respecter les réglementations concernant la confidentialité de l'information.
Le Collaborative Success est une de nos valeurs-clés ; nous croyons que le succès ne peut être que collectif et partagé. Aussi, si le travail d’équipe, l’ouverture, l’écoute, la curiosité et le partage vous font vibrer, rejoignez-nous au plus vite!
Pour plus d’informations, rendez-vous sur stormshield.com
Type d'emploi : CDI
Expérience:
ingénieur développeur web fullstack javascript sénior – nodejs ou similaire: 5 ans (Souhaité)
il y a 19 jours
Signaler cette offre d'emploi",25/09/2019,developpeur,Lyon,14/10/2019,vjk=032dff071ed2cfe9,vide,cdi
Développeur Model Based Design F/H,ANDRICE,Lyon 2e (69),vide,"Lyon 2e (69)
CDI
Dans le cadre de notre forte dynamique de croissance, nous recherchons un Ingénieur en Model Based Design.

Vous interviendrez sur des projets dans le domaine de l’automobile. Vous participerez, notamment, aux phases suivantes :

Mise à jour des spécifications décrivant le design SoftWare (sous DOORS)

Modification/création de l’architecture

Modification/création du modèle Matlab-Simulink/Targetlink correspondant à un composant SW

Test et validation du modèle /code généré

Génération de code et validation

Génération du SW pour livraison

Analyse et/ou proposition de solution pour certains rapports d’anomalies

Génération de SW pour tester des solutions ou reproduire des défauts

Support au paramétrage de fonctions sur véhicule
Profil recherché De formation Bac+5 dans le domaine des systèmes embarqués vous justifiez d’une première expérience significative dans le domaine des transports idéalement en Model Based Design.

Vous avez des compétences en développement sous Matlab/Simulink et souhaitez évoluer dans un environnement dynamique.

La maîtrise de l’anglais est indispensable.

Poste ouvert à compétences égales aux personnes en situation de handicap.
Entreprise Société de conseil et d’expertise technique en ingénierie, ANDRICE axe sa stratégie sur le bien-être et l’épanouissement de ses salariés. En pleine croissance depuis sa création, l’entreprise ambitionne d’être un acteur majeur du recrutement d'ingénieurs et de techniciens qualifiés en France et dans le monde.
Apec.fr - il y a 16 jours
- Continuer pour postuler
Signaler cette offre d'emploi",28/09/2019,developpeur,Lyon,14/10/2019,vjk=1434a4bf9227c87d,vide,cdi
Développeur C ++ F/H,EXTIA,Lyon 2e (69),vide,"Lyon 2e (69)
CDI
Dans le cadre de projets dans le secteur de l’industrie, nous recrutons un ingénieur consultant pour intervenir sur des projets de développement en C/C++.

A ce titre, les missions qui vous seront confiées seront :
Conception de l’architecture technique,
Analyse des Spécifications fonctionnelles,
Développement en C / C++,
Participation aux tests d’intégration et recettes
Profil recherché De formation ingénieur ou universitaire (Bac+5), vous disposez d’au moins 3 ans, en tant que développeur sur les technologies C/C++.

La connaissance de Qt est un plus. Passionné(e) par des projets de grande envergure, vous avez le goût du challenge et l’esprit d’équipe. N’hésitez plus, postulez !
Entreprise Extia : n.f, société de conseil en ingénierie. Synonyme : « d’abord qui, ensuite quoi ! »

Entreprise qui se concentre sur le bien-être de ses salariés afin de développer leur performance. Sa mission, recruter les meilleurs talents pour répondre aux besoins de ses clients sur des secteurs variés tels que l’IT, les Télécoms, l’Industrie, et mettre à leur disposition ses pôles d’expertises (agence digitale Kilix, bureau d’étude CFD, pôle innovation).

Présente, depuis 2012, au Palmarès Great Place to Work® récompensant les meilleures entreprises en France où il fait bon travailler, elle occupe cette année la 2e place du classement ! Adepte de la culture agile favorisant le management de proximité et l’intrapreneuriat, Extia a atteint le cap des 1200 salariés en 12 ans !

Et vous, qu’en pensez-vous ? Envie de tester le quotidien d’une entreprise qui vous donne envie de vous lever tous les matins ?
Apec.fr - il y a 20 jours
- Continuer pour postuler
Signaler cette offre d'emploi",24/09/2019,developpeur,Lyon,14/10/2019,vjk=e6872b0aab31b484,vide,cdi
DEVELOPPEUR RHONE AMONT (H/F),cdg69,Lyon (69),vide,"Lyon (69)
Métier:
Développeuse / Développeur économique
Collectivité:
METROPOLE LYON
Adresse:
DIRECTION DES RESSOURCES HUMAINES
20 RUE DU LAC
69505 LYON CEDEX 03
Telephone:
04.78.63.40.40
Famille de métier:
Développement territorial
Cadre d'emplois:
Attaché
Catégorie:
A
Service:
DÉLÉGATION DÉVELOPPEMENT ÉCONOMIQUE EMPLOI ET SAVOIRS, DIRECTION INNOVATION ET ACTION ÉCONOMIQUE, SERVICE DÉVELOPPEMENT LOCAL ET PROXIMITÉ
Temps de travail:
Missions:
Au sein de la direction innovation et action économique, le service développement local et proximité a en charge :
l'accompagnement des entreprises du créateur au grand compte
le lien avec les communes, territoires et acteurs de proximité sur les questions économiques
Dans ce cadre, la Métropole de Lyon met à disposition des entreprises endogènes une offre de services de proximité assurée par des développeurs économiques. Les objectifs de ce dispositif sont de renforcer la relation entre le Grand Lyon, les communes et les entreprises, de développer un service spécifique pour les entreprises (implantation, création de servies collectifs, réponses aux problématiques) et d'accroître l'expertise économique sur les territoires.
Le poste de développeur économique Rhône Amont s'articule autour de 2 grandes missions:
favoriser l'ancrage et le développement des activités et des entreprises déjà implantées sur la conférence territoriale des Maires Rhône Amont et accompagner les implantations de nouvelles entreprises,
être le référent de la Mission Carré de Soie en apportant l'expertise économique nécessaire à la définition et à la réalisation du projet urbain.
VOS MISSIONS :
prendre en charge l'animation économique de Rhône amont (communes de Vaulx-en-Velin, Décines, Meyzieu, Jonage),
développer des contacts réguliers et suivis avec les entreprises du territoire pour connaître et suivre les établissements et leurs projets,
détecter les besoins des entreprises, les accompagner dans leurs projets et faciliter leurs relations avec les ressources métropolitaines pouvant répondre à leur problématique (pôles de compétitivité, BPI, Région, université, chambres consulaires, ...),
participer à la réflexion et être force de proposition sur la dimension économique du projet urbain Carré de Soie,
organiser sur le territoire, l'accueil et le suivi des prospects en matière d'implantation d'entreprises,
participer à la promotion de l'offre d'immobilier économique du territoire notamment lors des salons professionnels,
contribuer à améliorer les réponses aux entreprises dans le cadre de leurs problématiques de recrutement en collaborant étroitement avec le chargé de liaison entreprise emploi,
accompagner la création de services mutualisés sur le territoire en lien avec les entreprises du territoire et leurs associations
alimenter le CRM de suivi des relations avec les entreprises
Profil:
VOS CONNAISSANCES ET COMPETENCES :
formation supérieure avec une expérience significative dans le développement / animation économique,
bonne connaissance de l'entreprise, de son environnement et des grands secteurs économiques,
connaissance du fonctionnement, des compétences des collectivités locales et des règles de l'urbanisme,
conception et pilotage de projet,
capacité à mobiliser des acteurs privés ou publics.
VOS APTITUDES ET QUALITES :
qualités relationnelles, capacité d'écoute,
capacité à convaincre,
goût du travail en équipe et en réseau,
dynamisme et réactivité,
rigueur et esprit de synthèse,
autonomie et initiative,
force de proposition.
CONDITIONS DE TRAVAIL :
lieu : Mission Carré de Soie, 3 avenue des Canuts, 69120 Vaulx-en-Velin
horaires : horaires métropolitains
déplacements : sur le territoire métropolitain (véhicule de pool)
conditions d’exercices : pas de conditions spécifiques
Destinataire:
Adresser lettre de candidature et curriculum vitae, sous la référence 2019-2126, à la direction des ressources humaines, service emploi, avant le 16/10/2019.
Merci de noter la référence interne sur votre candidature
Postuler:
http://www.grandlyon.com
Cette offre a été enregistrée le 27 septembre 2019.
Les candidatures sont ouvertes jusqu'au 16 octobre 2019.
Poste libre à compter du : Non communiqué.
A noter : si une date limite de dépôt des candidatures figure dans cette offre, il est inutile de postuler après cette date.
il y a 18 jours
- Continuer pour postuler
Signaler cette offre d'emploi",26/09/2019,developpeur,Lyon,14/10/2019,vjk=b3f4841b67bcd7a7,vide,vide
Lead Développeur Ruby On Rails / Full Stack H/F,upfluence,Lyon (69),vide,"Lyon (69)
En bref
Localisation : Lyon, France
Type d’emploi : CDI
Temps plein – 35h
Date de début : Dès que possible

À propos d’Upfluence
Upfluence développe des outils rupturistes dédiés à l’industrie du marketing du contenu. Notre technologie est basée sur une suite de robots ultra rapides développés en Python chargés d’agréger et d’analyser des données de millions d’influenceurs sociaux et des blogueurs. Nous avons également du côté client, un site de type place de marché/SaaS. Nous sommes présents à San Francisco, Genève et Lyon et avons une croissance à deux chiffres tous les mois. Nous avons besoin d’un développeur expérimenté pour mener notre équipe technique. Notre Lead développeur participera également activement à l’analyse des processus commerciaux et opérationnels dans le but d’améliorer les procédés et les systèmes existants.
Ce que nous proposons :
Un salaire compétitif + des parts dans la société
Un management flexible et tolérant
10% de votre temps de travail sur des projets libres
Un ordinateur portable Apple + un écran secondaire
Ce qui nous intéresse :
Construire des systèmes flexibles pouvant monter en puissance pour soutenir notre amélioration commerciale et notre croissance permanente
Ecrire du code propre et maintenable avec des tests d’intégration et tests unitaires
Etablir des plannings réalistes et les tenir
Suivre le système après déploiement et analyser les données pour s’assurer que le système fonctionne comme prévu.
Travailler et communiquer en équipe
Un engagement pour le travail de qualité
Ce que vous ferez :
Mener une équipe de 5 développeurs et effectuer vos rapports directement aux associés
Manager et optimiser les processus de développement
Ecrire des spécifications techniques pour les nouveaux produits et fonctionnalités clés
Développer des applications et systèmes en utilisant Ruby on Rails et Python
Travailler avec la R&D pour améliorer l’efficacité de nos « crawlers » développés en interne
Collaborer étroitement avec l’équipe commerciale pour construire les nouveaux services nécessaires au succès d’Upfluence
Ce que vous apportez :
De l’expérience en management d’équipe technique en utilisant Scrum / Kaban
2+ années d’expérience en programmation (Rails, Ruby et/ou Sinatra sont un plus)
Maitrise des technologies « Front-end » (Javascript (CoffeeScript), CSS (SAAS), HTML)
Une expérience avec une base de données non relationnelle orientée documents
Une compréhension poussée des concepts de POO et TDD et des derniers patrons de conceptions logiciels
Une expérience de développement d’applications en utilisant AWS notamment EC2, S3, ElasticCache, CloudFront
Une aisance dans l’utilisation de Git & Github
Intéressé(e) ? Envoie-nous ta candidature (CV + LM) @ hr@upfluence.com
il y a 17 jours
- Continuer pour postuler
Signaler cette offre d'emploi",27/09/2019,developpeur,Lyon,14/10/2019,vjk=5a97c557407b653f,vide,cdi
Saint-Priest-Développeur JAVA-T93804P/69 / Freelance,TEAM Consulting,Saint-Priest (69),vide,"Saint-Priest (69)
Temps plein, Freelance / Indépendant
Depuis plus de 10 ans, TEAM CONSULTING a pour vocation de faciliter la relation commerciale entre les indépendants et les clients (plus d’informations et la liste de nos dernières missions sur : www.team-consulting.fr).

Pour un de nos clients grand-comptes, nous recherchons un consultant(e) confirmé(ée) pour la mission suivante :

Développeur JAVA

Mission longue.

Profil/expérience requise :
5 ans d’expérience minimum
Capacité de communication
Rigueur, autonomie, inventivité
Capacité à travailler en équipe
LIEU : Saint-Priest
DEMARRAGE : immédiat
DUREE : 12 mois
BUDGET JOURNALIER / TJM (en  / frais inclus): à négocier
VEHICULE : non
non

Si vous êtes intéressé, veuillez fournir par mail IMPERATIVEMENT TOUS les éléments suivants :
CV Word
TJM et frais
date de disponibilité avec congés éventuel
lieu d’habitation
Précisez obligatoirement en objet la référence T93804P/69
Freelance-info - il y a 18 jours
- Continuer pour postuler
Signaler cette offre d'emploi",26/09/2019,developpeur,Lyon,14/10/2019,vjk=944ac65798314881,vide,freelance
DÉVELOPPEUR PHP FULLSTACK (H/F),L.I.P,Lyon 3e (69),28 000 € - 35 000 € par an,"Lyon 3e (69)
CDI
28 000 € - 35 000 € par an
69003 - Lyon-3e-Arrondissement
CDI
BAC+3/Agent de maîtrise
2 à 5 ans
Poste
LIP Solutions RH est la branche Tertiaire & Ingénierie (CDI et Travail temporaire) du Groupe LIP et compte aujourd’hui 21 bureaux en France et 60 consultants experts.
Au sein d'une PME de 20 personnes et sous l'égide d'un chef de projet, vous serez amené à gérer toutes les étapes de développement de nouvelles applications pour les clients de la société.

À ce titre vous devrez participer à:
L'analyse du besoin
La rédaction des spécifications techniques
La tarification
L'architecture et la conception
Le développement
Le recettage
La formation des utilisateurs
Profil recherché
Titulaire d'un BAC + 2 dans le domaine de l'informatique (développement) ou autodidacte avec au minimum 2 ans d'expérience.

Vous avez une bonne connaissance et pratique de l'informatique, passionné d'informatique, motivé et dynamique, vous :
Avez une connaissance avancée du PHP Objet (maîtriser les Design Patterns est un plus) que ce soit pour faire du front ou du back-end.
Avez une connaissance avancée en MySQL (et/ou PostgreSQL, MongoDB...)
Avez une connaissance avancée de Framework PHP (Laravel, Zend OU Symphony ou autres)
Avez déjà travaillé avec SVN ou GIT
Avez une connaissance de JavaScript et de ses Frameworks (vous maitrisez Angular ou au minimum Vue.js, Prototype ou JQuery UI)
Avez de l'expérience Front avec du CSS bien formé et des outils type Bootstrap Twitter (vous aimez faire des UI soignées)
Avez un potentiel de chef de projet (vous êtes autonome, vous savez prendre des décisions)
Faites preuve de très bonnes capacités relationnelles et rédactionnelles
Possédez le sens des responsabilités et de l'implication nécessaires à une structure de taille humaine
Poste à pourvoir immédiatement en CDI.
Rémunération
28-35K€
il y a 16 jours
- Continuer pour postuler
Signaler cette offre d'emploi",28/09/2019,developpeur,Lyon,14/10/2019,vjk=2a86d4d60854acc1,vide,cdi
Développeur Symfony (H/F),Joblift,Saint-Quentin-Fallavier (38),30 000 € - 40 000 € par an,"Saint-Quentin-Fallavier (38)
30 000 € - 40 000 € par an
Société : Springmissions seront les suivantes :
création, développement et suivi des projets Front/Back-End
échanges sur les pratiques de code
tests et validations des fonctionnalités
veille technique
Profil :
expérience en PHP et idéalement sur Symfony
goût du challenge
travail en équipe
rigoureux et structuré
impliqué dans une entreprise ayant une croissance à 2 chiffres !
Rémunération : 30-40K€
Capijobnew.com - il y a 20 jours
- Continuer pour postuler
Signaler cette offre d'emploi",24/09/2019,developpeur,Lyon,14/10/2019,vjk=bff37b316f7a161e,vide,vide
Développeur PHP Symfony / Front H/F,Acass,Lyon (69),32 000 € - 40 000 € par an,"Lyon (69)
CDI
32 000 € - 40 000 € par an
ACASS, agence de recrutement recherche pour son client un Développeur PHP Symfony / Front dans le cadre d’un CDI.
Au sein d’une société spécialisée dans le développement de bases de données sur mesure pour l'entreprise et pour le milieu médical, vous gérer :
Le refactoring du socle actuel (Zend Framework) en (Symfony)
- Le développement de nouvelles fonctionnalités
- La R&D pour l'insertion de nouvelles fonctionnalités
Vos attributions peuvent vous amener à participer à : - analyse besoin - spécifications - tarification - architecture/conception – développement
Vous êtes Développeur PHP Symfony de niveau bac+2 minimum avec une expérience de 3 an minimum
Vous avez une bonne connaissance et pratique de l'informatique, passionné d'informatique, motivé et dynamique.
Vous avez des connaissances avancées en JavaScript et en Single Page Applications (Utilisation de Bower, connaissance d'Angular, NodeJS, Leaflet, ReactJS, D3.js)
Type d'emploi : CDI
Salaire : 32 000,00€ à 40 000,00€ /an
Expérience:
développement PHP: 2 ans (Souhaité)
Anglais technique: 2 ans (Souhaité)
Langages de programmation: 1 an (Souhaité)
Langue:
Anglais (Souhaité)
il y a 16 jours
Signaler cette offre d'emploi",28/09/2019,developpeur,Lyon,14/10/2019,vjk=32fd9aeec3df8e6a,vide,cdi
Développeur web .net,Elcia,Brignais (69),vide,"Brignais (69)
CDI
Que ferez-vous ?

Rattaché(e) au service développement composé de 26 personnes (Développeurs, Lead Developers, Product Owners, Architectes, QA Manager, UX Designer, Admin Sys), vous serez intégré(e) à une petite équipe agile et autoorganisée (Product Team ou Feature Team).

Sous la responsabilité du directeur produits et développement, mais de façon très autonome, vous aurez en charge la conception et le développement d'une des tranches fonctionnelles de nos produits.

Nos équipes travaillent de façon Agile en se basant sur les frameworks Scrum et Kanban. Vous aurez par conséquent un rôle prépondérant dans la création et les évolutions de nos produits. Force de proposition, vous échangerez régulièrement avec votre Product Owner pour façonner le backlog produit, et ne manquerez pas d'y ajouter les éléments techniques permettant d'assurer une qualité de code irréprochable.

Dans le cadre du déploiement de l'intégration continue au sein des équipes, vous devrez découper vos développements en petit morceaux pour livrer régulièrement de la valeur à nos clients. La stack technologique d'Elcia est orientée Microsoft .NET.
Nous utilisons des boards de management visuel, Azure Devops (pour la gestion court terme des développements et pour la CI/CD), GIT.
Type de contrat
Durée indéterminée (CDI)
Poste à pourvoir à une date précise : Dès que possible
Lieu : Brignais Rhône-Alpes
Compétences souhaitées
html
css
.net
c#
Alsacreations emploi - il y a 16 jours
- Continuer pour postuler
Signaler cette offre d'emploi",28/09/2019,developpeur,Lyon,14/10/2019,vjk=60e0932507d6803f,vide,cdi
Développeur informatique spécialisé en C / C++ / SQL /C# F/H,D.R.A. TECHNOLOGIES,Brignais (69),vide,"Brignais (69)
CDI
Nous recherchons pour l’un de nos clients spécialisé dans les

solutions automatisées dédiées aux métiers de la logistique

, un

développeur informatique pour le secteur de la machine spéciale

(Intralogistique/Transitique)

spécialisé en C / C++ / SQL /C# (F/H)

et ayant une

expérience d’au moins 2 ans

sur un poste similaire.

Vous interviendrez sur

:

Le développement de l’automatisme de machines spéciales ;

2 projets dédiés au développement d’une solution universelle pour des systèmes de tri haute cadence d’un grand groupe (LaPoste);

La mise en service représente 20% de la mission et elle est répartie sur quelques jours par semaine (France et Italie).
Profil recherché Profils recherchés

:

De formation Bac +5 Ingénieur informaticien industriel ou assimilé ;

Idéalement, 2 ans d’expérience minimum;

La maîtrise, sous Visual Studio, des langages C, C++ sur plate-forme Windows et/ou C# ;

Le développement de bases de données SQL Server;

La connaissance des principes de programmation en environnement multitâches préemptifs ainsi que celle de l’utilisation des réseaux Ethernet sont impératives.

Votre expertise en développement Web sera un plus, comme votre capacité à porter l’innovation.
Entreprise Qui sommes-nous ?

D.R.A Technologies est une PME fondée sur des

valeurs familiales fortes

. En tant qu’expert en développement de systèmes automatisés et en informatique industrielle, nous accompagnons au quotidien nos clients par notre savoir-faire reconnu.

Société à taille humaine basée à Meyzieu (69), D.R.A. Technologies intervient sur toutes les phases de projets industriels.

Nous privilégions la montée en compétence par des formations internes et externes de nos collaborateurs. Chaque projet sert de tremplin pour compléter, approfondir et perfectionner les savoir-faire et les softs skills de chacun.

Nos projets ne s’arrêtent pas à l’hexagone. Nous intervenons à travers le monde en accompagnant nos clients pour la mise en service et l’assistance de leurs projets.

Notre ambition est de poursuivre notre développement en étant fidèle à nos valeurs de

technicité

, de

dynamisme

et de

l’humain

. Par notre ADN familial nous sommes résolument orientés vers nos collaborateurs et nos clients, nous mettons tout en oeuvre pour être présents et à l’écoute.

Grandissons ensemble !

EN SAVOIR PLUS…
Apec.fr - il y a 18 jours
- Continuer pour postuler
Signaler cette offre d'emploi",26/09/2019,developpeur,Lyon,14/10/2019,vjk=772a02a41ea618eb,vide,cdi
